network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex
Network_903,1m,3,0.21240183742998178,0.017460317460317454,3,22,33,0.14285714285714285,0.6000983385953108,male
Network_903,2f,5,0.17111060126429145,0.4714285714285715,2,22,33,0.14285714285714285,0.6000983385953108,female
Network_903,3f,6,0.36161241949138245,0.21961451247165537,3,22,33,0.14285714285714285,0.6000983385953108,female
Network_903,5m,2,0.14833398663212277,0.0,2,22,33,0.14285714285714285,0.6000983385953108,male
Network_903,6f,5,0.312372519132571,0.025056689342403633,3,22,33,0.14285714285714285,0.6000983385953108,female
Network_903,7m,2,0.010127088697565415,0.0,2,22,33,0.14285714285714285,0.6000983385953108,male
Network_903,8f,2,0.010127088697565631,0.0,2,22,33,0.14285714285714285,0.6000983385953108,female
Network_903,9f,3,0.039249067495319354,0.1619047619047619,2,22,33,0.14285714285714285,0.6000983385953108,female
Network_903,10m,7,0.43659855637192596,0.13537414965986397,3,22,33,0.14285714285714285,0.6000983385953108,male
Network_903,11m,0,-1.7420034999276794e-17,0.0,0,22,33,0.14285714285714285,0.6000983385953108,male
Network_903,12m,1,0.08881659427397512,0.0,1,22,33,0.14285714285714285,0.6000983385953108,male
Network_903,16m,8,0.4330387698140828,0.24251700680272106,3,22,33,0.14285714285714285,0.6000983385953108,male
Network_903,17f,3,0.21908591268438596,0.004761904761904762,3,22,33,0.14285714285714285,0.6000983385953108,female
Network_903,18f,2,0.036706850348327956,0.1619047619047619,1,22,33,0.14285714285714285,0.6000983385953108,female
Network_903,19m,1,0.08881659427397509,0.0,1,22,33,0.14285714285714285,0.6000983385953108,male
Network_903,20f,3,0.1985492541256107,0.0022675736961451248,3,22,33,0.14285714285714285,0.6000983385953108,female
Network_903,21m,1,0.0016119306602099819,0.0,1,22,33,0.14285714285714285,0.6000983385953108,male
Network_903,22f,0,-8.326672684688677e-17,0.0,0,22,33,0.14285714285714285,0.6000983385953108,female
Network_903,23f,3,0.24243115438503685,0.0,3,22,33,0.14285714285714285,0.6000983385953108,female
Network_903,24f,6,0.3616124194913825,0.21961451247165537,3,22,33,0.14285714285714285,0.6000983385953108,female
Network_903,25m,2,0.007859212299558356,0.08571428571428572,1,22,33,0.14285714285714285,0.6000983385953108,male
Network_903,27f,1,0.03509491968811796,0.0,1,22,33,0.14285714285714285,0.6000983385953108,female
