network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity
Network_1120,079636006,3,0.07846457330456348,0.0,3,18,32,0.20915032679738563,0.569112426035503
Network_1120,096538277,4,0.3002842572421885,0.026960784313725488,3,18,32,0.20915032679738563,0.569112426035503
Network_1120,079573619,3,0.2210888907424211,0.0,3,18,32,0.20915032679738563,0.569112426035503
Network_1120,096517112,3,0.07846457330456337,0.0,3,18,32,0.20915032679738563,0.569112426035503
Network_1120,096541815,1,0.03560935345399294,0.0,1,18,32,0.20915032679738563,0.569112426035503
Network_1120,096554052,3,0.21088044312378973,0.007352941176470588,2,18,32,0.20915032679738563,0.569112426035503
Network_1120,096371273,6,0.3913704026598752,0.5735294117647058,3,18,32,0.20915032679738563,0.569112426035503
Network_1120,096546862,2,0.04484949148409071,0.0,2,18,32,0.20915032679738563,0.569112426035503
Network_1120,096529614,3,0.16705718696320168,0.044117647058823525,2,18,32,0.20915032679738563,0.569112426035503
Network_1120,096380062,5,0.18315258897027523,0.3088235294117647,3,18,32,0.20915032679738563,0.569112426035503
Network_1120,096356084,3,0.0784645733045634,0.0,3,18,32,0.20915032679738563,0.569112426035503
Network_1120,079615000,6,0.4368719620622018,0.21568627450980393,3,18,32,0.20915032679738563,0.569112426035503
Network_1120,096534590,3,0.1543383238507968,0.11764705882352941,2,18,32,0.20915032679738563,0.569112426035503
Network_1120,079799110,6,0.42244451136603317,0.28921568627450983,3,18,32,0.20915032679738563,0.569112426035503
Network_1120,079775029,3,0.22108889074242125,0.0,3,18,32,0.20915032679738563,0.569112426035503
Network_1120,096355036,4,0.3372167454464207,0.04166666666666667,3,18,32,0.20915032679738563,0.569112426035503
Network_1120,073073256,4,0.1495375071498025,0.22058823529411764,2,18,32,0.20915032679738563,0.569112426035503
Network_1120,079568558,2,0.04484949148409079,0.0,2,18,32,0.20915032679738563,0.569112426035503
