network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX,Group,T,M,N,P,SCI,SCIw,ave_agg,male_age,ave_ramting,std_T,std_M,std_N,std_P,std_SCI,std_SCIw,std_ave_agg,std_male_age,std_ave_remating
Network_704,D27M,11,0.26125771215637966,0.0833193730635952,6,22,83,0.3593073593073593,0.03572814954164056,MALE,6.0,7.0,12.0,4.666666667,0.125,6.375711575,7.433538339,7.0,2.0,2.5,1.25,1.5384615380000002,0.952479126,1.0472110559999999,0.97065866,0.633944098,-0.504640002,0.364399349,-5.929911328999999
Network_704,108F,3,0.0873465015050492,0.0031436091145499666,3,22,83,0.3593073593073593,0.03572814954164056,FEMALE,,,,,,,,,,,,,,,,,,,
Network_704,G10M,9,0.2207088093595796,0.06126947904110883,6,22,83,0.3593073593073593,0.03572814954164056,MALE,6.0,9.0,9.0,4.444444444,0.225,6.336965632999999,5.103704764,23.66666667,2.0,3.333333333,1.875,1.0843373490000001,1.005346616,1.8773205169999998,0.868848127,0.717013158,2.40691325,-0.41403933600000004,-7.681085379
Network_704,J19M,10,0.24254233940145156,0.076032722634767,6,22,83,0.3593073593073593,0.03572814954164056,MALE,6.0,6.0,10.0,3.6,0.166666667,6.301575393999999,6.3959297610000005,0.5555555560000001,1.0,2.2,1.25,1.2048192770000001,0.8143307590000001,1.39060779,0.863995845,0.713008834,-1.052920585,-0.931588505,-9.262511332
Network_704,B21M,11,0.2775348828290027,0.07342720272324607,6,22,83,0.3593073593073593,0.03572814954164056,MALE,6.0,2.0,6.0,1.6666666669999999,0.2,4.386422977,3.347257782,1.111111111,1.0,3.333333333,1.428571429,0.967741935,1.284207308,0.99326358,0.798906185,0.7031785,-0.630295327,-0.90015575,-3.152713307
Network_704,52F,5,0.15621310931729446,0.008427923057753448,5,22,83,0.3593073593073593,0.03572814954164056,FEMALE,,,,,,,,,,,,,,,,,,,
Network_704,508M,11,0.2775348828290026,0.07342720272324607,6,22,83,0.3593073593073593,0.03572814954164056,MALE,6.0,0.0,7.0,0.7142857140000001,0.0,5.594671741,7.255380551,2.888888889,3.0,1.428571429,0.0,1.129032258,0.55037456,0.0,1.018966451,0.89687039,-0.35773518600000004,0.158851015,-5.220138643
Network_704,J8M,10,0.25869714166058794,0.056646883934388326,6,22,83,0.3593073593073593,0.03572814954164056,MALE,6.0,9.0,11.0,4.909090909,0.166666667,6.539278132000001,6.838546525,4.8888888889999995,1.0,2.727272727,1.607142857,1.41025641,1.001958561,1.3962814080000001,0.9955605540000001,0.650207703,-0.745548546,-0.850265147,-5.7515774760000005
Network_704,58F,6,0.17842989469187703,0.016479349683950168,6,22,83,0.3593073593073593,0.03572814954164056,FEMALE,,,,,,,,,,,,,,,,,,,
Network_704,B13M,6,0.1624469801976245,0.01724249754296052,6,22,83,0.3593073593073593,0.03572814954164056,MALE,6.0,1.0,3.0,6.0,0.055555556,6.904109589,16.06877323,29.11111111,3.0,1.333333333,0.17857142899999998,0.384615385,1.2246160190000002,0.465427136,1.051103658,0.686483301,2.018560008,1.579063844,-6.845358439
Network_704,62F,9,0.25062518197517997,0.04767658095718917,6,22,83,0.3593073593073593,0.03572814954164056,FEMALE,,,,,,,,,,,,,,,,,,,
Network_704,H25M,9,0.23719045472038153,0.04390010673371411,6,22,83,0.3593073593073593,0.03572814954164056,MALE,6.0,16.0,9.0,4.666666667,0.380952381,7.42632613,10.10445846,4.1111111110000005,1.0,1.4444444440000002,3.333333333,1.0843373490000001,1.055613947,3.1785320919999998,1.01820807,0.840271805,-0.520638457,-0.931588505,-10.3167953
Network_704,C8M,5,0.1409355427177363,0.009972626841069136,5,22,83,0.3593073593073593,0.03572814954164056,MALE,6.0,4.0,5.0,5.8,0.137931034,8.571428571,10.76068437,2.888888889,3.0,1.8,0.833333333,0.602409639,1.311977334,1.150847827,1.175210675,0.969837526,-0.7036104390000001,0.10350983400000001,-9.820661669
Network_704,E24F,9,0.22235997290663223,0.1322631593444676,6,22,83,0.3593073593073593,0.03572814954164056,FEMALE,,,,,,,,,,,,,,,,,,,
Network_704,65M,1,0.026807630321537212,0.0,1,22,83,0.3593073593073593,0.03572814954164056,MALE,6.0,0.0,1.0,4.0,0.0,9.0,17.0,3.0,7.0,1.0,0.0,0.120481928,0.904811954,0.0,1.2339712090000001,1.018329402,-0.686976622,2.173706512,-10.93696234
Network_704,E26F,7,0.2140495050940479,0.019169429573774724,6,22,83,0.3593073593073593,0.03572814954164056,FEMALE,,,,,,,,,,,,,,,,,,,
Network_704,E28F,8,0.2213843735373905,0.03730733718745957,6,22,83,0.3593073593073593,0.03572814954164056,FEMALE,,,,,,,,,,,,,,,,,,,
Network_704,E40F,9,0.25062518197518,0.04767658095718917,6,22,83,0.3593073593073593,0.03572814954164056,FEMALE,,,,,,,,,,,,,,,,,,,
Network_704,E43F,8,0.22401661527733016,0.036393096025544504,6,22,83,0.3593073593073593,0.03572814954164056,FEMALE,,,,,,,,,,,,,,,,,,,
Network_704,E49F,5,0.15625251339226376,0.008362170188667407,5,22,83,0.3593073593073593,0.03572814954164056,FEMALE,,,,,,,,,,,,,,,,,,,
Network_704,E51F,7,0.2140495050940478,0.019169429573774724,6,22,83,0.3593073593073593,0.03572814954164056,FEMALE,,,,,,,,,,,,,,,,,,,
Network_704,E52F,7,0.21404950509404794,0.019169429573774724,6,22,83,0.3593073593073593,0.03572814954164056,FEMALE,,,,,,,,,,,,,,,,,,,
