network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX
Network_668,1M,1,0.04215751522690667,0.0,1,23,54,0.2134387351778656,,MALE
Network_668,1F,6,0.2345551598924502,0.1290791144759449,4,23,54,0.2134387351778656,,FEMALE
Network_668,2M,5,0.21638153083605008,0.03346353749556449,4,23,54,0.2134387351778656,,MALE
Network_668,2F,5,0.23103071531859462,0.04472376733263358,4,23,54,0.2134387351778656,,FEMALE
Network_668,1F1FF,6,0.28162722043868843,0.06373113760099332,4,23,54,0.2134387351778656,,FEMALE
Network_668,1F2FF,5,0.24020633921278928,0.04601450882573017,4,23,54,0.2134387351778656,,FEMALE
Network_668,4F,5,0.216479900519321,0.055003590538486746,4,23,54,0.2134387351778656,,FEMALE
Network_668,3M,7,0.26695505814875137,0.12404051081149288,4,23,54,0.2134387351778656,,MALE
Network_668,5F,2,0.06382505043745629,0.007580834600539035,2,23,54,0.2134387351778656,,FEMALE
Network_668,6F,7,0.25158846351178,0.1695223899972725,4,23,54,0.2134387351778656,,FEMALE
Network_668,3F,4,0.20052164951574153,0.026650939090518626,4,23,54,0.2134387351778656,,FEMALE
Network_668,4M,2,0.0841277556755619,0.003620725197079877,2,23,54,0.2134387351778656,,MALE
Network_668,5M,3,0.08815351098595162,0.02228354670809914,2,23,54,0.2134387351778656,,MALE
Network_668,7F,4,0.17505326885569472,0.04201903855865072,3,23,54,0.2134387351778656,,FEMALE
Network_668,6M,2,0.07474220748767223,0.005301169418816478,2,23,54,0.2134387351778656,,MALE
Network_668,8F,4,0.16426077080923607,0.041698002362631846,3,23,54,0.2134387351778656,,FEMALE
Network_668,7M,6,0.24440677881023484,0.07441962312183327,4,23,54,0.2134387351778656,,MALE
Network_668,8M,10,0.39257551923389145,0.21525749215503384,4,23,54,0.2134387351778656,,MALE
Network_668,9F,4,0.1888805189255657,0.022913246816889617,4,23,54,0.2134387351778656,,FEMALE
Network_668,9M,7,0.24882214947734613,0.11574931454126375,4,23,54,0.2134387351778656,,MALE
Network_668,1F0F,2,0.08277523406637888,0.004743083479362681,2,23,54,0.2134387351778656,,FEMALE
Network_668,1M0M,5,0.19777099245274424,0.03869931327257216,4,23,54,0.2134387351778656,,MALE
Network_668,1M1MM,6,0.21172108123903333,0.06846346857694542,4,23,54,0.2134387351778656,,MALE
