network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity
Network_571,047064552,1,5.551115123125784e-17,0.0,1,11,9,0.16363636363636364,0.5785123966942148
Network_571,043853015,1,0.0,0.0,1,11,9,0.16363636363636364,0.5785123966942148
Network_571,047089590,3,0.5650995704547593,0.06666666666666667,2,11,9,0.16363636363636364,0.5785123966942148
Network_571,047007544,2,2.9143354396410364e-16,0.0,2,11,9,0.16363636363636364,0.5785123966942148
Network_571,047084847,1,0.24539931776042526,0.0,1,11,9,0.16363636363636364,0.5785123966942148
Network_571,047050797,1,0.24539931776042515,0.0,1,11,9,0.16363636363636364,0.5785123966942148
Network_571,044055529,2,2.775557561562892e-16,0.0,2,11,9,0.16363636363636364,0.5785123966942148
Network_571,047045094,3,0.5650995704547594,0.06666666666666667,2,11,9,0.16363636363636364,0.5785123966942148
Network_571,047066124,2,0.49079863552085046,0.0,2,11,9,0.16363636363636364,0.5785123966942148
Network_571,047007097,2,2.2204460492503136e-16,0.0,2,11,9,0.16363636363636364,0.5785123966942148
Network_571,047066293,0,1.1102230246251568e-16,0.0,0,11,9,0.16363636363636364,0.5785123966942148
