network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX
Network_673,51M,1,0.15789795650734254,0.0,1,59,45,0.026300409117475162,,MALE
Network_673,68M,1,-1.6752264985480068e-16,0.0,1,59,45,0.026300409117475162,,MALE
Network_673,100F,2,-2.3948510903495373e-16,0.0024198427102238356,1,59,45,0.026300409117475162,,FEMALE
Network_673,71M,2,-2.56541210559101e-16,0.0036297640653357535,1,59,45,0.026300409117475162,,MALE
Network_673,105F,1,-1.000929948011298e-13,0.0,1,59,45,0.026300409117475162,,FEMALE
Network_673,20M,1,5.506882136440718e-17,0.0,1,59,45,0.026300409117475162,,MALE
Network_673,107F,3,4.220369210821882e-17,0.004234724742891712,1,59,45,0.026300409117475162,,FEMALE
Network_673,70M,1,-3.1023923963304986e-17,0.0,1,59,45,0.026300409117475162,,MALE
Network_673,69M,1,4.167069115343404e-17,0.0,1,59,45,0.026300409117475162,,MALE
Network_673,108F,1,6.1887423713446404e-18,0.0,1,59,45,0.026300409117475162,,FEMALE
Network_673,112F,2,0.20645360700735704,0.008469449485783424,1,59,45,0.026300409117475162,,FEMALE
Network_673,24M,1,0.08902606905778572,0.0,1,59,45,0.026300409117475162,,MALE
Network_673,66M,1,-6.491933917707133e-17,0.0,1,59,45,0.026300409117475162,,MALE
Network_673,119F,1,3.9626816313068446e-17,0.0,1,59,45,0.026300409117475162,,FEMALE
Network_673,30M,1,-2.7468854962983327e-17,0.0,1,59,45,0.026300409117475162,,MALE
Network_673,120F,2,-1.3060612771950867e-17,0.0006049606775559589,1,59,45,0.026300409117475162,,FEMALE
Network_673,65M,1,-2.4770207993031126e-17,0.0,1,59,45,0.026300409117475162,,MALE
Network_673,46M,1,1.5062349126033487e-17,0.0,1,59,45,0.026300409117475162,,MALE
Network_673,121F,1,-1.455923564372886e-17,0.0,1,59,45,0.026300409117475162,,FEMALE
Network_673,122F,1,-1.0000333894311095e-13,0.0,1,59,45,0.026300409117475162,,FEMALE
Network_673,61M,1,2.7519019361353692e-17,0.0,1,59,45,0.026300409117475162,,MALE
Network_673,124F,1,4.457051329999946e-17,0.0,1,59,45,0.026300409117475162,,FEMALE
Network_673,125F,1,0.18181665696264693,0.0,1,59,45,0.026300409117475162,,FEMALE
Network_673,128F,1,0.11626441990686821,0.0,1,59,45,0.026300409117475162,,FEMALE
