network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX
Network_669,1M,5,0.27747351164594675,0.2294795783926219,2,24,30,0.10869565217391304,,MALE
Network_669,1F,2,0.1318192099033409,0.007246376811594202,2,24,30,0.10869565217391304,,FEMALE
Network_669,2F,1,0.08017741957574248,0.0,1,24,30,0.10869565217391304,,FEMALE
Network_669,3F,1,0.08017741957574236,0.0,1,24,30,0.10869565217391304,,FEMALE
Network_669,4F,2,0.1814092010942136,0.059354413702239775,2,24,30,0.10869565217391304,,FEMALE
Network_669,1F4FF,7,0.4866814986110594,0.4333992094861659,2,24,30,0.10869565217391304,,FEMALE
Network_669,2M,1,0.1406291594553366,0.0,1,24,30,0.10869565217391304,,MALE
Network_669,3M,5,0.35033726523925074,0.3308959156785244,2,24,30,0.10869565217391304,,MALE
Network_669,5F,1,0.1012317815184713,0.0,1,24,30,0.10869565217391304,,FEMALE
Network_669,6F,3,0.22941384109330099,0.1215744400527009,2,24,30,0.10869565217391304,,FEMALE
Network_669,9F,4,0.21369121352476494,0.26689723320158104,2,24,30,0.10869565217391304,,FEMALE
Network_669,4M,4,0.15370470356230698,0.17984189723320154,2,24,30,0.10869565217391304,,MALE
Network_669,7F,1,0.04441377641843157,0.0,1,24,30,0.10869565217391304,,FEMALE
Network_669,8F,1,0.044413776418431646,0.0,1,24,30,0.10869565217391304,,FEMALE
Network_669,5M,1,0.06174719159602697,0.0,1,24,30,0.10869565217391304,,MALE
Network_669,6M,4,0.17374139244823952,0.21640316205533594,2,24,30,0.10869565217391304,,MALE
Network_669,1F0F,1,0.05020348226165425,0.0,1,24,30,0.10869565217391304,,FEMALE
Network_669,1F1FF,1,0.05020348226165419,0.0,1,24,30,0.10869565217391304,,FEMALE
Network_669,1F2FF,5,0.2871762772282973,0.21034255599472987,2,24,30,0.10869565217391304,,FEMALE
Network_669,7M,1,0.08298108433828699,0.0,1,24,30,0.10869565217391304,,MALE
Network_669,8M,2,0.22361024379362335,0.042226613965744404,2,24,30,0.10869565217391304,,MALE
Network_669,9M,2,0.2236102437936234,0.042226613965744404,2,24,30,0.10869565217391304,,MALE
Network_669,1M0M,3,0.2899005706962168,0.11824769433465086,2,24,30,0.10869565217391304,,MALE
Network_669,1M1MM,2,0.17871900824079062,0.03040184453227932,2,24,30,0.10869565217391304,,MALE
