network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_47,Ant621,113,0.10137793467770045,0.0020815855713781626,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,621.0,255.63299999999998,190.0,0.0,C,C,C,N,1.36364,0.818182,0.454545,538.81818,346.09091,153.63636,11.36
Network_47,Ant665,102,0.09256759654992597,0.0014198166975652455,76,131,6293,0.7390487375220199,0.19492996317264094,,,,,,,,,,,,,,,,
Network_47,Ant356,96,0.08654144838288842,0.0014497656809197789,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,356.0,183.199,40.0,0.0,N,N,N,N,51.0,0.363636,0.909091,601.09091,67.272727,18.818182,26.45
Network_47,Ant540,129,0.11032905725059564,0.0062565704440851674,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,540.0,180.41299999999998,176.0,1.0,C,F, , ,75.6364,43.9091,8.81818,714.90909,537.36364,289.81818,17.91
Network_47,Ant227,111,0.09877932747005676,0.0023751942181257785,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,227.0,162.78799999999998,78.0,0.0,C,C,C,C,17.9091,70.3636,0.545455,387.54545,219.72727000000003,125.63636000000001,1.545
Network_47,Ant114,87,0.07754809855362292,0.0012813161543868122,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,114.0,144.81,57.0,0.0,N,N,C, ,560.182,0.0909091,88.8182,400.36364,74.727273,15.818182,3.455
Network_47,Ant220,107,0.09178041769865157,0.0064242012784640635,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,220.0,150.921,99.0,48.0,F, , , ,1.45455,126.455,0.0909091,140.36364,249.81817999999998,287.09091,0.09091
Network_47,Ant195,113,0.09913744340762146,0.0032839896624175017,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,195.0,223.081,176.0,0.0,C,C,C,C,3.27273,136.0,0.272727,291.27272999999997,375.09091,267.81818,0.6364
Network_47,Ant191,126,0.10935190586491408,0.00466989137160144,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,191.0,150.987,64.0,0.0,C, , , ,119.09100000000001,44.8182,17.6364,857.09091,439.0,232.27272999999997,10.36
Network_47,Ant217,51,0.042417384811271476,0.0015049163930421275,47,131,6293,0.7390487375220199,0.19492996317264094,18.0,217.0,144.028,267.0,160.0,C,F,F, ,0.0,6.18182,0.0,13.272727,176.27273,149.72727,0.0
Network_47,Ant492,96,0.08746857947153817,0.001247362377277759,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,492.0,196.987,197.0,0.0,N,N,N,N,1.54545,0.0909091,0.909091,541.63636,95.818182,19.545455,28.73
Network_47,Ant324,104,0.09387973758956118,0.0016162758066675283,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,324.0,129.634,50.0,0.0,N,N,C,C,474.727,0.363636,0.545455,324.45455,108.18182,56.81818199999999,2.545
Network_47,Ant329,123,0.1055477041163109,0.007880515168383876,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,329.0,154.30200000000002,113.0,36.0,F, , , ,1.18182,51.6364,0.0,277.72727000000003,406.27272999999997,321.63636,0.3636
Network_47,Ant650,119,0.10551077609844682,0.002781202587580335,76,131,6293,0.7390487375220199,0.19492996317264094,,,,,,,,,,,,,,,,
Network_47,Ant556,99,0.08756028580500579,0.0021000829082508782,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,556.0,154.616,64.0,0.0,N,N,N,N,65.2727,0.363636,2.0,436.63635999999997,58.454544999999996,17.909091,7.727
Network_47,Ant552,107,0.09642209679983782,0.0016972898206211806,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,552.0,166.111,40.0,0.0,N,N,N,N,178.18200000000002,0.727273,4.63636,807.72727,104.90908999999999,21.0,71.45
Network_47,Ant252,102,0.09056159554089163,0.0021011819803620838,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,252.0,168.71599999999998,40.0,0.0,N, , , ,50.9091,0.0,1.9090900000000002,456.09090999999995,158.18182,46.818182,1.545
Network_47,Ant256,111,0.09698889460507527,0.0033304983298296804,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,256.0,184.97799999999998,190.0,9.0,F,F,C,C,0.363636,14.0,0.0,209.63636,347.45455,310.36364,0.09091
Network_47,Ant257,91,0.08269098214009471,0.0011949216584710685,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,257.0,157.003,99.0,0.0,N,N,N, ,11.6364,1.81818,2.45455,343.54545,89.272727,30.727272999999997,3.182
Network_47,Ant126,106,0.0928572684574971,0.0029571079277940573,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,126.0,170.602,183.0,1.0,F,C,C,C,2.72727,39.2727,1.18182,241.54545,361.72727000000003,335.27272999999997,0.09091
Network_47,Ant26,93,0.08384957305876099,0.0014853351341785922,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,26.0,148.189,40.0,0.0,N,N, , ,76.8182,0.545455,0.0,318.81818,58.909091000000004,19.272727,1.0
Network_47,Ant318,96,0.08651495989716008,0.0014462353611691093,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,318.0,178.86900000000003,120.0,0.0,N, , , ,41.0,0.727273,0.181818,534.27273,120.72726999999999,50.818182,3.727
Network_47,Ant20,96,0.08403390613772435,0.002455493277680094,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,20.0,174.542,253.0,74.0,F,F,C, ,1.45455,109.63600000000001,0.0,178.27273,323.09091,341.90909,0.3636
Network_47,Ant137,100,0.09016343877408738,0.0014448342566317895,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,137.0,152.555,40.0,0.0,N,N,N,N,79.2727,0.0,4.27273,551.90909,91.545455,19.909091,14.18
Network_47,Ant332,84,0.07640868937227438,0.0008480452200680903,76,131,6293,0.7390487375220199,0.19492996317264094,18.0,332.0,153.805,64.0,0.0,N,N,N,N,101.545,0.181818,4.72727,545.27273,52.363636,14.0,10.0
Network_47,Ant647,41,0.037479091488851146,0.0001165943539242802,41,131,6293,0.7390487375220199,0.19492996317264094,18.0,647.0,135.96,40.0,0.0,N,C,C, ,1386.45,0.0,0.636364,242.63636,31.272727000000003,7.1818182,5.273
