network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX,Group,T,M,N,P,SCI,SCIw,ave_agg,male_age,ave_ramting,std_T,std_M,std_N,std_P,std_SCI,std_SCIw,std_ave_agg,std_male_age,std_ave_remating
Network_709,J15,11,0.24960703068324133,0.059825753145965575,6,22,93,0.4025974025974026,0.011774355480655467,MALE,11.0,13.0,12.0,4.166666667,0.26,7.655696203,6.082302201,4.0,1.0,4.0,2.6,1.2903225809999999,1.015063365,2.19463633,0.9843954970000001,0.782753177,-0.494124337,-0.931588505,-5.237659544
Network_709,B39,7,0.17746324655228551,0.03234681001086742,6,22,93,0.4025974025974026,0.011774355480655467,FEMALE,,,,,,,,,,,,,,,,,,,
Network_709,J2,10,0.2312442601107439,0.04633859441408973,7,22,93,0.4025974025974026,0.011774355480655467,MALE,11.0,3.0,10.0,4.9,0.06122449,7.82122905,6.057923955,0.8888888890000001,1.0,5.4,0.5,1.075268817,0.9761840079999999,0.520969091,0.9990838740000001,0.748545287,-0.7621507,-0.774596669,-3.6188933210000003
Network_709,E2,12,0.2707571005024904,0.07191870707281872,7,22,93,0.4025974025974026,0.011774355480655467,MALE,11.0,3.0,12.0,5.0,0.05,7.556221889,8.684546529,7.444444444,4.0,2.666666667,0.5,1.2903225809999999,0.9961061309999999,0.42545809100000004,0.965231857,0.723182283,-0.269092681,2.13014084,-5.578188435
Network_709,H25,11,0.252033419778755,0.05817437234468833,7,22,93,0.4025974025974026,0.011774355480655467,MALE,11.0,6.0,11.0,5.454545455,0.1,7.738693467,7.478661129,7.222222222,1.0,3.545454545,1.0,1.1827956990000001,1.086661233,0.850916181,0.988540778,0.740646065,-0.285806512,-0.774596669,-4.948259851
Network_709,D11,3,0.06545788681398612,0.0030059972500124607,3,22,93,0.4025974025974026,0.011774355480655467,MALE,11.0,1.0,3.0,5.0,0.066666667,7.777777778,15.56782334,8.777777777999999,2.0,1.0,0.166666667,0.322580645,0.9961061309999999,0.567277454,0.993533408,0.744386702,-0.16880969399999998,0.19364916699999998,-6.772880578
Network_709,H31,11,0.25170262308563807,0.05628198130305864,7,22,93,0.4025974025974026,0.011774355480655467,MALE,11.0,11.0,11.0,4.909090909,0.20370370399999999,7.611202636,7.264223506,1.5555555559999998,1.0,3.8181818180000002,1.8333333330000001,1.1827956990000001,0.97799511,1.733347776,0.972255098,0.728444318,-0.712009206,-0.774596669,-4.752764773
Network_709,D8,12,0.27075710050249047,0.07191870707281872,7,22,93,0.4025974025974026,0.011774355480655467,MALE,11.0,15.0,12.0,5.0,0.25,7.556221889,4.999892019,42.66666667,2.0,5.083333333,2.5,1.2903225809999999,0.9961061309999999,2.127290453,0.965231857,0.723182283,2.380049554,0.19364916699999998,-3.845884828
Network_709,B15,5,0.12455228428186271,0.0075851506865861765,5,22,93,0.4025974025974026,0.011774355480655467,MALE,11.0,0.0,5.0,4.8,0.0,8.67768595,25.22407747,12.11111111,3.0,1.6,0.0,0.537634409,0.956261885,0.0,1.108487687,0.830514089,0.081897773,1.161895004,-6.342791407000001
Network_709,B44,9,0.23140184391445268,0.03556186894009893,7,22,93,0.4025974025974026,0.011774355480655467,FEMALE,,,,,,,,,,,,,,,,,,,
Network_709,D7,8,0.19273294001150595,0.024994308210756017,7,22,93,0.4025974025974026,0.011774355480655467,MALE,11.0,12.0,8.0,5.25,0.28571428600000004,8.255528256,9.366820311,25.33333333,2.0,3.375,2.0,0.8602150540000001,1.045911437,2.431189089,1.054561259,0.7901106999999999,1.076370725,0.19364916699999998,-5.070444275
Network_709,H26,10,0.23191498371013541,0.042813571356348494,7,22,93,0.4025974025974026,0.011774355480655467,MALE,11.0,0.0,10.0,4.7,0.0,7.678244972999999,12.76212654,1.7777777780000001,1.0,2.5,0.0,1.075268817,0.936339763,0.0,0.9808190859999999,0.7348607290000001,-0.695295375,-0.774596669,-5.69765765
Network_709,B70,6,0.16792125152412804,0.00944783232658087,6,22,93,0.4025974025974026,0.011774355480655467,FEMALE,,,,,,,,,,,,,,,,,,,
Network_709,E24,6,0.1702392999224433,0.008749668280959196,6,22,93,0.4025974025974026,0.011774355480655467,FEMALE,,,,,,,,,,,,,,,,,,,
Network_709,E26,8,0.21751392214672802,0.020398420068879333,7,22,93,0.4025974025974026,0.011774355480655467,FEMALE,,,,,,,,,,,,,,,,,,,
Network_709,E28,8,0.21751392214672796,0.020398420068879333,7,22,93,0.4025974025974026,0.011774355480655467,FEMALE,,,,,,,,,,,,,,,,,,,
Network_709,E40,10,0.2387005780677017,0.07624293621812259,7,22,93,0.4025974025974026,0.011774355480655467,FEMALE,,,,,,,,,,,,,,,,,,,
Network_709,E41,9,0.23140184391445257,0.03556186894009893,7,22,93,0.4025974025974026,0.011774355480655467,FEMALE,,,,,,,,,,,,,,,,,,,
Network_709,E43,7,0.18412722169016796,0.01991307837358889,6,22,93,0.4025974025974026,0.011774355480655467,FEMALE,,,,,,,,,,,,,,,,,,,
Network_709,E49,7,0.17088796493522787,0.033235892439642006,6,22,93,0.4025974025974026,0.011774355480655467,FEMALE,,,,,,,,,,,,,,,,,,,
Network_709,E51,7,0.18968205270499106,0.015438478249326497,7,22,93,0.4025974025974026,0.011774355480655467,FEMALE,,,,,,,,,,,,,,,,,,,
Network_709,E52,9,0.23140184391445268,0.03556186894009893,7,22,93,0.4025974025974026,0.011774355480655467,FEMALE,,,,,,,,,,,,,,,,,,,
