network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex
Network_1007,bd,27,0.1894424339620415,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,M
Network_1007,cb,27,0.18944243396204147,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,F
Network_1007,ct,27,0.1894424339620414,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,M
Network_1007,ds,27,0.18944243396204144,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,M
Network_1007,ed,26,0.1828943268365326,0.0,26,28,377,0.9973544973544973,0.0,M
Network_1007,ev,27,0.1894424339620414,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,F
Network_1007,gw,27,0.18944243396204144,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,F
Network_1007,id,27,0.18944243396204133,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,F
Network_1007,jr,27,0.18944243396204144,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,M
Network_1007,lb,27,0.18944243396204136,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,M
Network_1007,lh,27,0.18944243396204144,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,F
Network_1007,ll,27,0.1894424339620413,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,F
Network_1007,ma,27,0.1894424339620414,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,M
Network_1007,nu,27,0.18944243396204147,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,F
Network_1007,nv,26,0.18289432683653262,0.0,26,28,377,0.9973544973544973,0.0,F
Network_1007,ov,27,0.1894424339620414,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,M
Network_1007,pq,27,0.18944243396204136,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,M
Network_1007,qn,27,0.1894424339620414,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,F
Network_1007,qo,27,0.18944243396204136,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,M
Network_1007,rc,27,0.18944243396204147,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,M
Network_1007,va,27,0.1894424339620413,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,M
Network_1007,wb,27,0.18944243396204147,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,M
Network_1007,wr,27,0.1894424339620414,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,M
Network_1007,ws,27,0.1894424339620414,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,M
Network_1007,xb,27,0.1894424339620414,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,M
Network_1007,xd,27,0.18944243396204152,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,M
Network_1007,xu,27,0.1894424339620413,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,M
Network_1007,zk,27,0.18944243396204144,0.00010957703265395574,26,28,377,0.9973544973544973,0.0,M
