network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX,Group,T,M,N,P,SCI,SCIw,ave_agg,male_age,ave_ramting,std_T,std_M,std_N,std_P,std_SCI,std_SCIw,std_ave_agg,std_male_age,std_ave_remating
Network_718,12M,5,0.1759001226089668,0.01265861931117813,5,22,69,0.2987012987012987,0.0882835744331589,MALE,20.0,1.0,8.0,2.875,0.043478261,5.905096661,7.712505192999999,22.33333333,5.0,1.75,0.28571428600000004,1.25,0.85337608,0.317606087,1.0717631,0.842458791,0.756412471,0.948683298,-5.5361738560000004
Network_718,C17,7,0.22922953611096017,0.039855154255095636,5,22,69,0.2987012987012987,0.0882835744331589,FEMALE,,,,,,,,,,,,,,,,,,,
Network_718,45M,10,0.29183275161199707,0.1578201575284243,5,22,69,0.2987012987012987,0.0882835744331589,MALE,20.0,10.0,10.0,4.2,0.23809523800000001,4.278438031,3.5176217339999996,21.44444444,6.0,4.0,2.127659574,1.4492753619999998,0.933111164,1.753326734,0.657695735,0.501404689,0.7952581129999999,1.12652774,-2.956977563
Network_718,65M,7,0.22277462162947567,0.036606645630621014,5,22,69,0.2987012987012987,0.0882835744331589,MALE,20.0,3.0,7.0,4.285714286,0.1,6.694497154,6.678151794,10.0,6.0,2.285714286,0.638297872,1.0144927540000002,0.952154249,0.736397228,1.029100385,0.784550867,-0.222277112,1.12652774,-4.075268288
Network_718,D18M,8,0.2620362446323365,0.04575369781187457,5,22,69,0.2987012987012987,0.0882835744331589,MALE,20.0,6.0,8.0,4.625,0.162162162,7.034193999,8.634117415,0.666666667,1.0,1.5,1.276595745,1.15942029,1.027533127,1.194157667,1.081319715,0.824361094,-1.052111665,-0.8851289379999999,-4.587818203
Network_718,G5M,10,0.2842512524680538,0.14081082334205774,5,22,69,0.2987012987012987,0.0882835744331589,MALE,20.0,10.0,10.0,4.4,0.22727272699999998,4.678796881,4.67300981,26.11111111,1.0,2.4,2.127659574,1.4492753619999998,0.9775450290000001,1.6736300640000001,0.71924023,0.548324103,1.210175389,-0.8851289379999999,-4.000715573
Network_718,D19M,6,0.197778020038349,0.02230097204664018,5,22,69,0.2987012987012987,0.0882835744331589,MALE,20.0,5.0,6.0,5.0,0.166666667,6.980609417999999,11.82514201,0.666666667,1.0,1.333333333,1.063829787,0.869565217,1.1108466240000001,1.227328714,1.073082515,0.818081335,-1.052111665,-0.8851289379999999,-4.696540912
Network_718,D14M,6,0.21117899079940983,0.019258731290059613,5,22,69,0.2987012987012987,0.0882835744331589,MALE,20.0,2.0,9.0,4.333333333,0.051282050999999995,5.90625,5.464007733,23.77777778,1.0,3.666666667,0.425531915,1.343283582,0.9878516940000001,0.4026868,1.0062818690000002,0.721900282,1.0866326020000001,-0.948683298,-3.484790878
Network_718,C21,6,0.20324466710853067,0.030990422137038676,5,22,69,0.2987012987012987,0.0882835744331589,FEMALE,,,,,,,,,,,,,,,,,,,
Network_718,67M,9,0.24739540987582445,0.1160117409024865,5,22,69,0.2987012987012987,0.0882835744331589,MALE,20.0,7.0,9.0,3.666666667,0.212121212,4.438356164,4.151177447,18.55555556,6.0,2.333333333,1.4893617019999998,1.3043478259999999,0.814620857,1.562054726,0.682278883,0.520146039,0.538404561,1.12652774,-4.044204656000001
Network_718,C22,8,0.25926766055627143,0.06078674947255258,5,22,69,0.2987012987012987,0.0882835744331589,FEMALE,,,,,,,,,,,,,,,,,,,
Network_718,G3M,4,0.14416323708662038,0.006798473757746942,4,22,69,0.2987012987012987,0.0882835744331589,MALE,20.0,3.0,4.0,4.75,0.15789473699999998,7.955801105,17.02923977,0.333333333,1.0,1.0,0.638297872,0.579710145,1.055304293,1.162732466,1.222992226,0.932367362,-1.081748613,-0.8851289379999999,-4.913986331
Network_718,D31,6,0.1972614174569257,0.03013154409226301,5,22,69,0.2987012987012987,0.0882835744331589,FEMALE,,,,,,,,,,,,,,,,,,,
Network_718,E3M,4,0.138210899568823,0.008646805045577712,4,22,69,0.2987012987012987,0.0882835744331589,MALE,20.0,0.0,4.0,3.75,0.0,7.461139896000001,14.10928668,1.222222222,3.0,1.0,0.0,0.579710145,0.833134968,0.0,1.1469512590000002,0.874396334,-1.002716751,-0.08046626700000001,-4.913986331
Network_718,D33,9,0.27547117120273046,0.08686152574751681,5,22,69,0.2987012987012987,0.0882835744331589,FEMALE,,,,,,,,,,,,,,,,,,,
Network_718,D34,5,0.1732757367825252,0.02092980361034569,5,22,69,0.2987012987012987,0.0882835744331589,FEMALE,,,,,,,,,,,,,,,,,,,
Network_718,D37,2,0.07405071815405964,0.0010104478854478854,2,22,69,0.2987012987012987,0.0882835744331589,FEMALE,,,,,,,,,,,,,,,,,,,
Network_718,D41,10,0.3030187990846765,0.10761410782192338,5,22,69,0.2987012987012987,0.0882835744331589,FEMALE,,,,,,,,,,,,,,,,,,,
Network_718,D42,2,0.0740507181540598,0.0010104478854478854,2,22,69,0.2987012987012987,0.0882835744331589,FEMALE,,,,,,,,,,,,,,,,,,,
Network_718,D45,1,0.040648096505429616,0.0,1,22,69,0.2987012987012987,0.0882835744331589,FEMALE,,,,,,,,,,,,,,,,,,,
Network_718,D52,8,0.2519096435488432,0.06448208583860213,5,22,69,0.2987012987012987,0.0882835744331589,FEMALE,,,,,,,,,,,,,,,,,,,
Network_718,D53,5,0.16188466492575584,0.022994377920432976,4,22,69,0.2987012987012987,0.0882835744331589,FEMALE,,,,,,,,,,,,,,,,,,,
