time,infector,infectee,run_id
0.0,,052545264,1
0.0930565340929684,052545264,053594784,1
0.16362431047082887,052545264,053003635,1
0.2845900037880679,053003635,053111008,1
0.4792014326949675,053594784,062076606,1
0.5643138167052024,053111008,062266122,1
0.5764441192456065,053003635,053362070,1
0.6233325234990666,062266122,053592367,1
0.663281019084442,053594784,062379364,1
0.6701742944257378,062379364,062069600,1
0.7081769921308124,053362070,062357889,1
0.8100222044150924,053003635,062120110,1
0.9203991694719602,053592367,062268842,1
0.9516636012179415,053003635,053627116,1
1.061385540846838,062268842,052839854,1
1.121074417617923,053627116,062356885,1
1.1381050447572183,052839854,052562866,1
2.137194684873941,053627116,053513589,1
2.19866895854538,053513589,062295542,1
2.2795607838101275,053513589,062329016,1
2.4239373788322776,062295542,053530556,1
2.5234867517685973,053530556,062632779,1
2.557904294072873,053530556,056015553,1
2.6997163089430827,053530556,062784331,1
2.713560957080861,062784331,053070544,1
2.728604980608472,062784331,053572576,1
2.7326995319584135,053070544,062071631,1
2.7719917828955314,062071631,062376035,1
2.853682733451381,053070544,062066519,1
2.87254872089632,056015553,062321276,1
2.8765924799588074,056015553,062313883,1
2.924642193388635,056015553,062777303,1
2.925806268263026,062784331,062300363,1
2.953749619554495,056015553,052827310,1
2.981558333549097,053070544,062062327,1
3.0054695145396098,062071631,062104105,1
3.006574572646544,062062327,062283609,1
3.0135295981791237,052827310,062070362,1
3.0309284974833517,062313883,062299378,1
3.0562227729111013,062062327,053279788,1
3.074365255367958,053279788,062303861,1
3.0839754395160592,062313883,055794610,1
3.0982833720674883,052827310,062331104,1
3.1124677395543134,053279788,062351127,1
3.1382119892732776,056015553,062342291,1
3.147900867243175,052827310,062598834,1
3.1550112524966902,055794610,052596021,1
3.1571684653378393,062342291,053616858,1
3.159733341596854,062351127,061780869,1
3.1617432292276098,062598834,052600281,1
3.195467097861443,062331104,062329031,1
3.209543930309276,052596021,062785363,1
3.2128625096648364,062342291,062344090,1
3.2147778480107063,056015553,053566022,1
3.2274573715928305,062329031,062379893,1
3.23017593456963,062283609,053288078,1
3.2374718158747062,061780869,052598277,1
3.246816855187119,062344090,062360610,1
3.248979087465264,062299378,062316327,1
3.2510745134290713,062344090,052619018,1
3.2577038777740888,055794610,062113565,1
3.2628370238322715,053616858,053010530,1
3.2675745853257636,062299378,062881373,1
3.2755371182909836,062342291,062333374,1
3.2805035802828013,062351127,062351842,1
3.2861830256119657,052598277,062517884,1
3.2924523251289073,053279788,062275293,1
3.3015585266593472,053288078,062053884,1
3.3166666956389235,052600281,062099526,1
3.3221526420354137,062062327,062277072,1
3.3246203816569384,062342291,053628115,1
3.335869262857515,053070544,052841627,1
3.347647264966376,053288078,062090772,1
3.3485039575320625,061780869,062127881,1
3.3587955557212266,062329031,062791519,1
3.365703881491107,062062327,053074785,1
3.373358583772406,053288078,056047847,1
3.4051490888457163,062517884,062375609,1
3.4362914072742337,062375609,062118333,1
3.4516961361529814,052598277,062297348,1
3.4533835335810124,062070362,062776824,1
3.4655542123680925,062517884,062326523,1
3.4691004164680734,062326523,053586870,1
3.4790535089069197,061780869,062258598,1
3.4801665021290065,062331104,062298895,1
3.4872920331769994,062598834,062343032,1
3.488627922766577,053628115,052789514,1
3.5133991011174825,062297348,062351281,1
3.5166415238049344,053586870,061806631,1
3.5357372410077894,062099526,062362351,1
3.556754910280215,053616858,062309812,1
3.580034607302109,062343032,062378869,1
3.583877951902895,062791519,061837828,1
3.588466889357936,062375609,062638540,1
3.5926177209392574,053279788,062345582,1
3.5957023559128936,062326523,062357351,1
3.6119269388332813,062299378,062350781,1
3.61856848670644,062362351,062303353,1
3.626332849636837,062298895,061823317,1
3.6627368990389946,061780869,053851773,1
3.6666147695649527,061837828,052791119,1
3.673829299906528,062343032,062314283,1
3.696779740860653,061806631,046877812,1
3.71068058845951,062378869,062273560,1
3.7288735509625317,062351281,053615534,1
3.766107427413474,053279788,062347052,1
3.79478800685421,052600281,062779008,1
3.8331444741796066,062273560,053526770,1
3.8623018357969685,053526770,062347559,1
3.866698614382898,062779008,053120336,1
3.8753160030884475,046877812,052779346,1
3.8814691180991936,062351842,062259347,1
3.90394499634804,062351842,062380611,1
3.913465058565345,062309812,062378111,1
3.916334785437759,062598834,062376851,1
3.918910622228544,052600281,062344845,1
3.926297782808682,062378869,053054108,1
3.9887423958242993,062791519,062097571,1
3.9912591173813166,061837828,062541067,1
3.997377388702298,062097571,053270586,1
4.0346540728466564,062053884,052545630,1
4.052013619863281,062541067,062309359,1
4.058677559399704,046877812,062357770,1
4.089111883139947,062376851,053376881,1
4.121261241156238,062362351,062361867,1
4.12504762749322,062541067,062302876,1
4.282448952854915,062357770,062275872,1
4.347597562364857,053376881,062124126,1
4.352144121307929,052791119,062629894,1
4.388656940933784,062309359,062275864,1
4.425096446156427,062309359,053539523,1
4.781655400497556,062380611,061839787,1
4.7949506799116,062124126,062356073,1
4.825522294255998,062275864,053045319,1
4.825529820799191,056047847,047101086,1
4.988933513389855,062309812,061892318,1
5.023324670723559,047101086,062380004,1
5.049248787034485,062380004,052892268,1
5.201077049046681,053054108,062315807,1
5.248766727524691,062629894,062068535,1
5.280833809953526,062356073,053839334,1
5.292187205701966,053045319,053630096,1
5.303051367205464,062629894,062118565,1
5.344959058635923,053526770,053372874,1
5.457292001600835,062315807,062308322,1
5.601421801110586,062315807,061799365,1
5.622757655871111,062315807,053264015,1
5.664473817207079,061799365,062363806,1
6.048211398755429,061799365,062311265,1
6.121297921608591,062302876,062346013,1
6.126028174456457,062068535,053519269,1
6.537342390018222,062308322,062325117,1
6.744019415614551,062275864,052613562,1
0.0,,053572576,2
0.489296786763874,053572576,062784331,2
0.5415237426892007,053572576,062300363,2
0.5517779737253025,062784331,056015553,2
0.5617253366430075,056015553,052827310,2
0.5863343249846663,052827310,062329031,2
0.6115472977359857,062300363,052841627,2
0.6697841061328369,053572576,053530556,2
0.7063918741960311,053530556,062329016,2
0.7341892133430201,062329031,062776824,2
0.7357160383197492,056015553,062066519,2
0.7427028936751132,052827310,062376851,2
0.8180996081376084,056015553,062062327,2
0.8403345182096741,062776824,062298895,2
0.8453416602957232,062329031,062791519,2
0.8519051246921876,056015553,053628115,2
0.8873851390643083,062776824,061823317,2
0.8931283975601089,062066519,053070544,2
0.8978028472345115,052827310,062070362,2
0.9049364536320023,062776824,062345582,2
0.921701126799197,056015553,053616858,2
0.9453127521938718,053628115,062342291,2
0.9463490023488138,053616858,062299378,2
0.9666528942868329,062376851,062598834,2
0.9697057810359099,062329031,062090772,2
0.9737444688403697,056015553,062777303,2
0.97567358284098,062329016,053513589,2
0.9806670663065387,062299378,062344090,2
1.0045095076085633,061823317,053279788,2
1.0190382358700987,062062327,062379893,2
1.035466612825488,062299378,062316327,2
1.0501743677656796,062344090,062333374,2
1.0535776317458836,053279788,062277072,2
1.0621591304844968,062329031,062331104,2
1.0663890701473666,053070544,062071631,2
1.087959637586197,062090772,056047847,2
1.0884031111148458,053530556,062632779,2
1.0946437209412725,053070544,062376035,2
1.1065734051702372,062344090,062360610,2
1.117639017495765,052827310,053566022,2
1.119175159800148,062066519,062104105,2
1.1232369901057517,062066519,062321276,2
1.1291974675493444,062333374,062350781,2
1.1358726998191817,053628115,062378111,2
1.136261747892028,053279788,062283609,2
1.139615953047401,062316327,062313883,2
1.14477869711544,062598834,053120336,2
1.1808670304474767,062090772,053288078,2
1.1853837965469167,062379893,062303861,2
1.208627901901412,056047847,062053884,2
1.2173914725170503,062053884,052545630,2
1.2284112007837822,062344090,055794610,2
1.2480455219581248,062598834,062779008,2
1.2720648207519765,062316327,062785363,2
1.3002762955559677,062598834,052600281,2
1.3006500615827346,053566022,062309812,2
1.3077294994522666,056047847,062380004,2
1.3177667334701881,062360610,062113565,2
1.318662096601637,052600281,062303353,2
1.331206488717151,062309812,061892318,2
1.349570737433292,062779008,062343032,2
1.3630078506375396,062343032,062378869,2
1.3658286978818308,062791519,062356073,2
1.3705005886889907,053120336,062297348,2
1.378220844127494,062356073,062541067,2
1.3792513041194197,062297348,062351281,2
1.381262657081563,062785363,052596021,2
1.4040649699578602,062356073,053270586,2
1.4404901344839136,053270586,062097571,2
1.46233837087275,062356073,062124126,2
1.4632577840305472,062124126,062346013,2
1.47537141302744,062124126,062309359,2
1.4848602651353555,056047847,047101086,2
1.4996626099163624,062343032,062344845,2
1.5150307065575537,062344090,052619018,2
1.5222658852313138,047101086,053362070,2
1.5264371572764197,062297348,053615534,2
1.535710113094996,047101086,052892268,2
1.5398169266437116,062376851,053376881,2
1.5651800195993881,062299378,062881373,2
1.5789740054280312,053513589,062295542,2
1.5839246878412754,062779008,046877812,2
1.584904607591782,046877812,062275872,2
1.604242774799245,053120336,052598277,2
1.6092801051861252,053376881,062302876,2
1.6539555080919652,062062327,053074785,2
1.654520774200967,052598277,062326523,2
1.6689322043493693,062779008,061806631,2
1.6850850800479462,062326523,062127881,2
1.6926107761158533,046877812,062357770,2
1.7043265980763564,053362070,062357889,2
1.712024129631869,053279788,062347052,2
1.7389594577972862,062541067,061837828,2
1.7700896281140228,062326523,062375609,2
1.7817755831471092,052619018,053010530,2
1.7828924919810607,062343032,062273560,2
1.8261095196476143,062343032,062314283,2
1.8320916743610225,053279788,062275293,2
1.8422070898724416,062326523,053586870,2
1.8718689360784695,062541067,053839334,2
1.876166939045559,062127881,053851773,2
1.9251318473511476,062309359,053539523,2
1.9345095220193083,053586870,062357351,2
1.9346079676915489,062303353,062362351,2
1.9514357945118959,062375609,061780869,2
1.9562392171746703,053362070,053003635,2
1.9784652496064539,053003635,053627116,2
1.9930646599731094,062362351,062361867,2
1.9931552035816795,062357889,053111008,2
1.9991949556681896,053288078,062351127,2
1.999786725810573,062375609,062517884,2
2.008969099751476,053627116,052839854,2
2.040801580559412,061806631,062258598,2
2.0711460076805586,053003635,062356885,2
2.071694107496883,061780869,062351842,2
2.0757633441735597,062275872,052779346,2
2.099626953454109,062541067,052791119,2
2.1757581399066535,062351842,061839787,2
2.1850949425002004,062309359,062275864,2
2.1854675208453544,053627116,062120110,2
2.2033533299975563,052839854,052562866,2
2.2453302041061303,052562866,053592367,2
2.2962363058956163,052839854,062379364,2
2.297927627821788,062375609,062638540,2
2.302874218488568,061806631,062259347,2
2.31485152881604,061806631,062118333,2
2.3313826472556882,062378869,053526770,2
2.3435067890980537,053003635,053594784,2
2.437018048570778,053526770,053372874,2
2.4961366156294362,052839854,062321379,2
2.580134679408346,052839854,062268842,2
2.595865959092652,062275864,053630096,2
2.6027780929178603,053592367,062266122,2
2.6147387141524163,062275864,052613562,2
2.622745573088467,062378111,052789514,2
2.7967027798503357,062378869,053054108,2
2.8944398122426795,053630096,053045319,2
3.120567262831242,053594784,062069600,2
3.1496378759349595,062303353,062099526,2
3.224616064430748,053594784,052545264,2
3.4806013035680308,062378869,062347559,2
3.763152899531748,053054108,062325117,2
3.7725069737481562,062325117,062308322,2
3.886014835898142,052545264,062076606,2
4.0352766069282255,062351842,062380611,2
4.156132421221235,053054108,053264015,2
4.219612127410227,062308322,062315807,2
4.912584542269817,062315807,062311265,2
4.916208303849413,062315807,061799365,2
4.920705320455906,061799365,062363806,2
5.154768146220207,052791119,062629894,2
5.733131236856924,062629894,062118565,2
5.938073713620077,062629894,053519269,2
6.397315664017507,053519269,062068535,2
0.0,,062273560,3
0.23537207242129357,062273560,062343032,3
0.2815645511344412,062273560,062378869,3
0.34279983223295163,062343032,062344845,3
0.35381147719636025,062343032,052600281,3
0.3918617340727124,062378869,053054108,3
0.43344473484068946,053054108,062325117,3
0.4652981912255032,062325117,062308322,3
0.5589641437983633,062378869,062347559,3
0.5888772789908,062308322,053264015,3
0.6301631673519987,062378869,053526770,3
0.6440202512226751,053054108,062315807,3
0.7984935295752563,062343032,052598277,3
0.8026886923700745,052598277,062297348,3
0.8341341400430444,052598277,062598834,3
0.8416764371262409,052598277,062118333,3
0.848542751779691,062118333,062351127,3
0.8578229370172099,052598277,062779008,3
0.8660189527502078,052598277,061780869,3
0.9106945324474549,062315807,061799365,3
0.9107470997358985,052598277,053586870,3
0.9279562480168674,061780869,062326523,3
0.9331031402662191,062326523,053851773,3
0.9503163699621683,062118333,046877812,3
0.9854965784041599,062326523,062375609,3
1.014829117005951,052600281,062099526,3
1.0378604729161378,062779008,061806631,3
1.0468042359004317,052598277,062351842,3
1.077547949106239,061780869,062127881,3
1.0802323770403353,053586870,062258598,3
1.1264734068620847,052598277,053120336,3
1.1666078641807163,061806631,062259347,3
1.2671562079353937,053586870,062517884,3
1.3155320539259527,062517884,062357351,3
1.3284339122908404,062351127,062283609,3
1.3367015791812458,062517884,062638540,3
1.4219035236531266,046877812,052779346,3
1.452058437093363,046877812,062275872,3
1.4693494805966185,062099526,062303353,3
1.4839350798625905,062378869,053372874,3
1.5166983950943778,062351842,061839787,3
1.5333143227599333,062275872,062357770,3
1.5353768456796888,062297348,053615534,3
1.5417673849583347,053120336,062376851,3
1.5757701256555547,061839787,062380611,3
1.584193864460233,062598834,052827310,3
1.5986167991637938,052827310,062070362,3
1.6157310285539974,062283609,062329031,3
1.6189338799827886,062376851,053279788,3
1.6207775211978341,062315807,062311265,3
1.6618537857691418,062070362,062776824,3
1.6700422806275403,062351127,053288078,3
1.6861838721017268,053288078,056047847,3
1.6945649679591266,062329031,062331104,3
1.7397868387062139,062283609,062298895,3
1.83026708263568,053288078,062090772,3
1.83610252018762,053279788,062347052,3
1.843024553737832,062376851,053376881,3
1.8616499542388394,062303353,062361867,3
1.8817362916127416,053376881,062302876,3
1.9242759755549212,062329031,062303861,3
1.974813288004676,053279788,062053884,3
1.9785478469028936,053376881,062541067,3
1.9793293172993904,062302876,062346013,3
2.011943307790904,052827310,053566022,3
2.0170022595804875,053279788,062062327,3
2.0172269589612797,062303353,062362351,3
2.0315300179880764,062062327,062071631,3
2.0413686596167553,062283609,062379893,3
2.113094174030764,062283609,062277072,3
2.123477982387708,062062327,062321276,3
2.166568356745856,053376881,062124126,3
2.1780626821776248,062541067,062791519,3
2.1807222076331088,062053884,052545630,3
