network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_201,Ant580,60,0.1499901712415362,0.005599775200019598,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,580.0,137.317,64.0,0.0,N,C,F,F,174.81799999999998,1.0,6.72727,426.63635999999997,230.18182000000002,74.454545,5.0
Network_201,Ant320,54,0.1339221515809454,0.010516048516918397,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,320.0,157.137,78.0,0.0,C,C,F,F,52.7273,1.36364,7.81818,188.90909,269.90909,150.72727,1.455
Network_201,Ant663,50,0.12492538314181761,0.004885418330301551,39,66,1570,0.7319347319347319,0.09313308361151215,,,,,,,,,,,,,,,,
Network_201,Ant607,56,0.14048637992838975,0.004666995455657836,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,607.0,138.975,64.0,0.0,N,N,C,C,171.0,0.363636,1.9090900000000002,465.45455,160.45455,108.81818,8.363999999999999
Network_201,Ant209,47,0.12176826788497261,0.002016844309557167,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,209.0,134.358,40.0,0.0,N,N,C,C,302.091,0.0909091,0.0909091,388.90909,166.63636,68.181818,4.273
Network_201,Ant156,7,0.012580595459646215,0.0002846459096459097,7,66,1570,0.7319347319347319,0.09313308361151215,58.0,156.0,113.741,40.0,63.0,F,F,C,C,11.0909,11.4545,0.727273,33.545455,66.0,485.81818,0.4545
Network_201,Ant263,53,0.13567265754932253,0.003054006170418953,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,263.0,134.974,40.0,0.0,N,N,N,C,293.182,0.0,1.45455,277.27272999999997,104.81818,53.636364,2.273
Network_201,Ant135,34,0.08802100505672865,0.0009635007792843304,33,66,1570,0.7319347319347319,0.09313308361151215,58.0,135.0,171.72400000000002,148.0,0.0,C,C,F,F,0.545455,2.09091,1.27273,81.454545,398.90909,318.0,0.2727
Network_201,Ant318,28,0.06865392898982794,0.005363403779059914,26,66,1570,0.7319347319347319,0.09313308361151215,58.0,318.0,144.534,85.0,0.0,C,F,F,F,5.36364,0.727273,25.3636,69.818182,176.27273,101.90909,0.0
Network_201,Ant353,54,0.13635597556728007,0.004071834648530913,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,353.0,148.661,40.0,0.0,N,N,N,N,1048.64,0.0,0.0,447.09090999999995,53.363636,18.090909,31.27
Network_201,Ant218,63,0.15294801520080648,0.014526081647322565,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,218.0,161.276,57.0,0.0,N,C,F,F,553.727,0.0,19.0909,450.81818,279.63636,136.54545,2.909
Network_201,Ant81,55,0.13713419081595624,0.004976095501345464,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,81.0,168.324,14.0,0.0,N,N,C,N,113.90899999999999,0.0909091,1.36364,464.18182,210.54545,86.636364,3.727
Network_201,Ant159,49,0.1246693303833626,0.003127485192578338,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,159.0,177.429,158.0,0.0,C,C,F,F,80.1818,0.727273,3.63636,241.0,200.90909,110.54545,5.455
Network_201,Ant646,7,0.015199747470712396,0.00015140642939150402,7,66,1570,0.7319347319347319,0.09313308361151215,58.0,646.0,167.108,57.0,0.0,N,N,F,F,198.727,1.63636,0.0,496.63635999999997,113.81818,99.454545,15.82
Network_201,Ant294,51,0.13017980033674298,0.0030967781796694123,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,294.0,150.814,78.0,0.0,N,N,F,F,143.091,0.0909091,5.81818,396.90909,155.45455,70.363636,8.908999999999999
Network_201,Ant139,15,0.03785403895308456,0.0011397320062454758,14,66,1570,0.7319347319347319,0.09313308361151215,58.0,139.0,157.003,57.0,39.0,F,F,F,C,16.1818,6.0,1.0,180.90909,383.0,698.63636,0.09091
Network_201,Ant174,38,0.09794510758776773,0.0012986195827089783,38,66,1570,0.7319347319347319,0.09313308361151215,58.0,174.0,164.34400000000002,40.0,0.0,N,N,N,N,349.81800000000004,2.45455,0.818182,470.0,55.363636,23.0,25.64
Network_201,Ant207,48,0.12141139990465598,0.003025370706097859,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,207.0,194.987,120.0,0.0,C,C,F,F,156.0,0.0,0.454545,348.90909,447.90909000000005,231.63636,0.7273
Network_201,Ant332,47,0.11478931312289657,0.011549320895393993,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,332.0,140.132,40.0,0.0,N,C,F,F,71.2727,0.454545,7.45455,359.81818,292.45455,114.09091000000001,4.0
Network_201,Ant52,54,0.13684932761441804,0.003788799906252689,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,52.0,177.91299999999998,40.0,0.0,N,N,N,N,255.18200000000002,0.181818,4.63636,347.81818,124.90908999999999,58.18181800000001,28.36
Network_201,Ant632,41,0.10371352342998343,0.002225237621752709,38,66,1570,0.7319347319347319,0.09313308361151215,58.0,632.0,220.055,442.0,0.0,C,C,F,F,45.2727,0.0,0.727273,199.72727,408.63636,220.45455,0.7273
Network_201,Ant25,49,0.12471912090422084,0.003045135083905126,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,25.0,196.105,57.0,0.0,C,C,F,F,67.7273,2.18182,2.27273,472.36364000000003,272.09091,114.36363999999999,5.0
Network_201,Ant5,34,0.08785135036031548,0.001038845206962555,34,66,1570,0.7319347319347319,0.09313308361151215,58.0,5.0,150.572,14.0,0.0,N,N,N,N,361.36400000000003,0.0,32.0,578.18182,102.18182,30.818182,18.18
Network_201,Ant114,49,0.12477545642009129,0.002956287570747209,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,114.0,197.22299999999998,92.0,0.0,C,C,F,F,6.72727,0.272727,1.18182,199.72727,426.18182,241.18182000000002,0.4545
Network_201,Ant243,54,0.13741527667675305,0.0036043393909257924,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,243.0,156.32,40.0,0.0,N,N,C,C,210.0,0.727273,1.54545,419.0,186.72727,83.181818,4.1819999999999995
Network_201,Ant242,57,0.1420311452974756,0.00606874055322013,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,242.0,147.167,57.0,0.0,N,N,F,F,575.273,0.0,3.54545,451.63635999999997,129.36364,35.727273,31.82
Network_201,Ant245,58,0.14472748944594832,0.006284919627109425,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,245.0,162.274,316.0,0.0,N,N,F,C,430.727,0.0,1.18182,567.27273,272.81818,155.36364,4.1819999999999995
Network_201,Ant376,52,0.13315895253726376,0.0029580914145549034,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,376.0,151.743,40.0,0.0,N,N,N,N,217.90900000000002,2.45455,11.0,312.0,65.909091,25.727273,19.09
Network_201,Ant549,62,0.1527056553188045,0.008041646047789851,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,549.0,154.311,14.0,0.0,N,C,F,F,209.364,0.0,0.909091,571.18182,295.63636,188.54545,2.0909999999999997
Network_201,Ant195,49,0.1253088105631369,0.0028130417426316216,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,195.0,185.043,134.0,0.0,C,C,F,F,108.63600000000001,0.727273,6.18182,324.90909,316.18182,189.09091,1.818
Network_201,Ant50,63,0.1525367354753572,0.01469489464212913,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,50.0,164.648,113.0,0.0,N,C,F,F,182.09099999999998,2.72727,22.0909,596.0,319.54545,137.0,25.0
Network_201,Ant196,48,0.12307605234385315,0.002742685441140679,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,196.0,169.257,92.0,0.0,C,C,C,C,42.6364,0.181818,9.272730000000001,321.54545,257.45455,157.63636,5.909
Network_201,Ant191,50,0.1292339313898114,0.0023875955882418877,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,191.0,144.627,50.0,0.0,N,N,N,N,565.273,0.0,2.81818,513.0,115.18182,32.727273,20.64
Network_201,Ant57,53,0.1332360317560759,0.0049700007407915475,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,57.0,200.66400000000002,155.0,0.0,C,F,F,F,5.63636,0.727273,2.0,162.27273,408.45455,273.90909,0.7273
Network_201,Ant59,40,0.10077230443071668,0.0021214314119332753,38,66,1570,0.7319347319347319,0.09313308361151215,58.0,59.0,168.582,57.0,0.0,N,N,N,N,353.81800000000004,0.0,0.363636,585.18182,94.818182,30.727272999999997,28.27
Network_201,Ant126,49,0.12557119037424577,0.002620401306003777,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,126.0,189.679,57.0,0.0,N,N,N,N,238.727,0.727273,0.454545,609.63636,162.63636,56.0,62.91
Network_201,Ant71,47,0.12022419219274884,0.0024117864789077524,39,66,1570,0.7319347319347319,0.09313308361151215,58.0,71.0,180.602,50.0,0.0,N,N,N,N,130.81799999999998,0.363636,0.0,544.0,110.0,40.363636,44.73
