network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity
Network_385,1,3,0.09480191903965944,0.0,3,23,63,0.2490118577075099,0.3095458272011661
Network_385,2,7,0.21497230808166584,0.05114581186009757,4,23,63,0.2490118577075099,0.3095458272011661
Network_385,3,9,0.32141204584117566,0.1059042809042809,4,23,63,0.2490118577075099,0.3095458272011661
Network_385,4,2,0.03674476868749792,0.012445887445887446,2,23,63,0.2490118577075099,0.3095458272011661
Network_385,5,4,0.11756572872907609,0.06362777434206006,3,23,63,0.2490118577075099,0.3095458272011661
Network_385,6,4,0.19009516927071063,0.0,4,23,63,0.2490118577075099,0.3095458272011661
Network_385,7,3,0.13972425800963906,0.002645502645502646,3,23,63,0.2490118577075099,0.3095458272011661
Network_385,8,8,0.2666519955079509,0.09465917680203394,4,23,63,0.2490118577075099,0.3095458272011661
Network_385,9,13,0.42695567403032675,0.3020098948670377,4,23,63,0.2490118577075099,0.3095458272011661
Network_385,10,9,0.3067296166178214,0.16346285989143133,4,23,63,0.2490118577075099,0.3095458272011661
Network_385,11,6,0.23555347375186758,0.03909674981103552,4,23,63,0.2490118577075099,0.3095458272011661
Network_385,12,1,0.04517706720410966,0.0,1,23,63,0.2490118577075099,0.3095458272011661
Network_385,13,3,0.08744538557827329,0.04118566618566619,2,23,63,0.2490118577075099,0.3095458272011661
Network_385,14,7,0.23272885795540676,0.06072631072631072,4,23,63,0.2490118577075099,0.3095458272011661
Network_385,15,3,0.07010195394480646,0.006601731601731602,3,23,63,0.2490118577075099,0.3095458272011661
Network_385,16,7,0.24738989476637632,0.04598364598364598,4,23,63,0.2490118577075099,0.3095458272011661
Network_385,17,5,0.2161647470024204,0.0017436267436267436,4,23,63,0.2490118577075099,0.3095458272011661
Network_385,18,6,0.2242416393894099,0.03418195561052704,4,23,63,0.2490118577075099,0.3095458272011661
Network_385,19,5,0.14514545811690785,0.007575757575757577,4,23,63,0.2490118577075099,0.3095458272011661
Network_385,20,3,0.06407801643153672,0.02265512265512265,3,23,63,0.2490118577075099,0.3095458272011661
Network_385,21,7,0.1620331554103613,0.0737133237133237,4,23,63,0.2490118577075099,0.3095458272011661
Network_385,22,6,0.23916368882111377,0.0052549302549302545,4,23,63,0.2490118577075099,0.3095458272011661
Network_385,23,5,0.17915021597713826,0.025553150553150553,4,23,63,0.2490118577075099,0.3095458272011661
