network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity
Network_456,T399,0,-2.7021539634934888e-17,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T408,0,4.3722054701237615e-18,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T409,0,-5.105855756578788e-17,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T405,0,-6.600395062620771e-17,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T406,0,-1.439968199525191e-17,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T407,0,-2.6552133589494948e-17,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T401,0,-2.5174795335654257e-17,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T402,0,-7.87966524770418e-18,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T403,1,-4.460354165608047e-18,0.0,1,121,53,0.007300275482093664,0.704877180491278
Network_456,T711B,0,-1.4128109859812804e-17,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T711,0,1.1948111925152305e-17,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T419,0,3.354503954490799e-17,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T418,0,5.130755271718467e-17,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T417,1,-2.9908652813100843e-18,0.0,1,121,53,0.007300275482093664,0.704877180491278
Network_456,T416,0,-9.529739521970194e-19,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T381,0,-2.923510514783126e-17,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T413,0,1.2293306164509382e-17,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T412,0,-1.4021679748331576e-17,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T411,2,1.2458375779757996e-16,0.0,2,121,53,0.007300275482093664,0.704877180491278
Network_456,T410,4,0.2407022061552783,0.0,4,121,53,0.007300275482093664,0.704877180491278
Network_456,T310,0,-3.1657655778242594e-17,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T311,0,4.8038342805756376e-17,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T312,1,3.8809796060831995e-17,0.0,1,121,53,0.007300275482093664,0.704877180491278
Network_456,T313,0,4.411467281196455e-17,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T314,0,-2.6172031844271387e-17,0.0,0,121,53,0.007300275482093664,0.704877180491278
Network_456,T316,2,-4.264408869107135e-18,0.0,2,121,53,0.007300275482093664,0.704877180491278
