network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_145,Ant242,44,0.13045632410882543,0.002980196651035078,37,55,1228,0.826936026936027,0.16181111076117694,29.0,242.0,142.899,14.0,0.0,N,N,N,N,544.091,0.727273,8.090910000000001,281.27272999999997,201.0,101.0,5.727
Network_145,Ant607,35,0.10500863247575354,0.0012436961716806483,34,55,1228,0.826936026936027,0.16181111076117694,29.0,607.0,144.554,14.0,0.0,C,F,F, ,120.09100000000001,4.72727,13.9091,98.090909,142.90909,82.272727,7.727
Network_145,Ant299,47,0.1416208912547873,0.0020123311543880263,37,55,1228,0.826936026936027,0.16181111076117694,29.0,299.0,159.906,50.0,0.0,N,N,N,N,395.63599999999997,3.09091,0.272727,428.45455,200.63636,84.818182,26.36
Network_145,Ant740,52,0.15235868056357682,0.004612775330192473,37,55,1228,0.826936026936027,0.16181111076117694,29.0,740.0,135.79399999999998,14.0,0.0,N,N,F, ,351.273,2.09091,1.54545,284.90909,104.90908999999999,42.181818,13.82
Network_145,Ant954,49,0.14535122963190664,0.003313359302603862,37,55,1228,0.826936026936027,0.16181111076117694,,,,,,,,,,,,,,,,
Network_145,Ant647,44,0.13237360245190716,0.0018211614829371945,37,55,1228,0.826936026936027,0.16181111076117694,,,,,,,,,,,,,,,,
Network_145,Ant263,48,0.1440239797101682,0.002374937738398208,37,55,1228,0.826936026936027,0.16181111076117694,29.0,263.0,159.928,40.0,0.0,N,N,N,N,164.727,0.0,0.545455,193.0,142.36364,56.727273,8.182
Network_145,Ant262,43,0.12821500353617424,0.0024114696592851754,37,55,1228,0.826936026936027,0.16181111076117694,29.0,262.0,151.16899999999998,14.0,0.0,C,N,N,C,10.9091,0.636364,2.54545,134.63636,158.09091,154.54545,6.091
Network_145,Ant153,51,0.149535796444001,0.0044044361980809955,37,55,1228,0.826936026936027,0.16181111076117694,29.0,153.0,153.688,14.0,0.0,C,N,C, ,54.0,2.18182,2.81818,150.27273,169.54545,119.63636000000001,2.455
Network_145,Ant332,47,0.13800146485658854,0.0036874231686543097,37,55,1228,0.826936026936027,0.16181111076117694,29.0,332.0,193.197,197.0,0.0,F,F,F, ,28.6364,1.72727,0.0909091,109.36363999999999,223.90909,203.81818,1.091
Network_145,Ant334,45,0.135291994694722,0.001972336268483705,37,55,1228,0.826936026936027,0.16181111076117694,29.0,334.0,132.136,14.0,0.0,N,N,N, ,735.273,0.272727,0.545455,324.54545,121.18182,53.909091000000004,7.727
Network_145,Ant264,45,0.1354097954852381,0.0020905390758729015,37,55,1228,0.826936026936027,0.16181111076117694,29.0,264.0,171.418,19.0,0.0,N,N,N,N,321.182,0.0,0.363636,390.27272999999997,128.90909,56.18181800000001,10.55
Network_145,Ant311,46,0.1357614681992275,0.003446371522298883,37,55,1228,0.826936026936027,0.16181111076117694,29.0,311.0,154.987,14.0,0.0,C,N,N, ,104.545,0.0,0.272727,294.36364,255.72727000000003,185.18182,5.727
