network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_83,Ant621,137,0.086880190612428,0.0017247920919925492,94,160,9844,0.7738993710691824,0.2572184991357913,21.0,621.0,146.0,64.0,0.0,F,F,F,F,75.4545,0.181818,1.63636,125.72726999999999,228.0,225.45455,1.273
Network_83,Ant665,150,0.09376342841274712,0.002739468636013304,94,160,9844,0.7738993710691824,0.2572184991357913,,,,,,,,,,,,,,,,
Network_83,Ant356,111,0.0714085768233937,0.000946989970574864,94,160,9844,0.7738993710691824,0.2572184991357913,21.0,356.0,163.218,5.0,0.0,N, , , ,405.273,0.0,0.0909091,353.18182,166.0,96.454545,1.909
Network_83,Ant118,147,0.09228639302135672,0.0022902723848560397,94,160,9844,0.7738993710691824,0.2572184991357913,21.0,118.0,197.773,169.0,0.0,C,C, , ,36.1818,1.72727,0.909091,146.81818,205.09091,210.27272999999997,1.182
Network_83,Ant540,148,0.0931385142161911,0.002456929628790271,94,160,9844,0.7738993710691824,0.2572184991357913,21.0,540.0,175.96,40.0,0.0,N,N,N,N,399.545,0.454545,0.0909091,555.45455,139.72727,67.363636,13.45
Network_83,Ant227,152,0.0955625006319585,0.002403700801582025,94,160,9844,0.7738993710691824,0.2572184991357913,21.0,227.0,185.607,162.0,0.0,C,C,C,C,154.545,0.909091,1.09091,366.54545,434.27272999999997,402.90909,5.545
Network_83,Ant117,132,0.08332140546524969,0.0016631121539604778,94,160,9844,0.7738993710691824,0.2572184991357913,21.0,117.0,142.622,64.0,18.0,F,F,F,F,32.0,87.6364,1.72727,100.90909,216.36364,353.90909,1.182
Network_83,Ant111,103,0.06614828909610297,0.000886430464886614,94,160,9844,0.7738993710691824,0.2572184991357913,21.0,111.0,155.27100000000002,50.0,0.0,C,C,C,F,14.3636,0.0,0.363636,110.72726999999999,114.45455,87.545455,1.364
Network_83,Ant221,111,0.07045800380358341,0.0010647415170295517,94,160,9844,0.7738993710691824,0.2572184991357913,21.0,221.0,138.08,50.0,0.0,F,F, , ,24.7273,2.0,0.636364,53.909091000000004,124.0,237.18182000000002,0.3636
Network_83,Ant112,140,0.08844911384716055,0.0020692911969116875,94,160,9844,0.7738993710691824,0.2572184991357913,21.0,112.0,136.499,5.0,0.0,C,F,F,F,208.81799999999998,1.09091,1.0,153.27273,220.63636,221.27272999999997,1.7269999999999999
Network_83,Ant194,133,0.08412734736295177,0.0016801399178057524,94,160,9844,0.7738993710691824,0.2572184991357913,21.0,194.0,159.327,71.0,0.0,C,C,F,F,48.0,1.36364,0.272727,147.54545,254.09091,267.72727000000003,0.8182
Network_83,Ant196,133,0.08314231533626919,0.0019460629195194189,94,160,9844,0.7738993710691824,0.2572184991357913,21.0,196.0,150.987,5.0,45.0,F,F,F,F,8.45455,70.0909,1.0,68.727273,199.54545,722.18182,0.09091
Network_83,Ant191,133,0.08470674796885255,0.001702379648698564,94,160,9844,0.7738993710691824,0.2572184991357913,21.0,191.0,167.296,40.0,0.0,N,N,N,N,415.727,0.0,3.45455,570.72727,161.0,65.090909,19.18
Network_83,Ant190,130,0.08247045464986909,0.0015531169234532026,94,160,9844,0.7738993710691824,0.2572184991357913,21.0,190.0,199.489,190.0,0.0,F,C,F,C,88.7273,1.27273,0.181818,115.27273000000001,192.27273,245.36364,0.8182
Network_83,Ant198,121,0.07572930150004294,0.0015454231633462543,94,160,9844,0.7738993710691824,0.2572184991357913,21.0,198.0,134.852,113.0,91.0,F,F, , ,11.5455,27.5455,0.636364,48.454545,126.27273000000001,607.45455,0.5455
Network_83,Ant518,104,0.0647137897761326,0.0010622456150690407,93,160,9844,0.7738993710691824,0.2572184991357913,21.0,518.0,140.036,64.0,443.0,F,F,C,C,3.36364,13.7273,0.0,17.272727,62.81818199999999,393.90909,0.3636
