network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_167,Ant621,129,0.09176336672137192,0.0022909725541107764,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,621.0,146.632,40.0,1.0,C,F, , ,79.9091,0.0,4.27273,224.54545,264.54545,186.72727,0.4545
Network_167,Ant620,115,0.08334866720248003,0.001453144146220921,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,620.0,169.0,92.0,0.0,C,C,C, ,10.6364,2.36364,17.2727,160.90909,371.0,214.0,0.0
Network_167,Ant665,124,0.0871464620591034,0.002381724031923463,85,152,8566,0.7464273265946323,0.21994238688331083,,,,,,,,,,,,,,,,
Network_167,Ant356,129,0.09221191587515887,0.0021703695368498195,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,356.0,136.795,50.0,0.0,N,C, , ,295.72700000000003,1.0,154.909,459.90909000000005,289.81818,104.72726999999999,2.455
Network_167,Ant27,105,0.07480689451573766,0.001393872165190468,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,27.0,161.608,40.0,0.0,N,N,N,C,364.0,0.0909091,1.63636,328.72727000000003,91.818182,43.272727,15.0
Network_167,Ant353,101,0.07229772113054313,0.00114976995691882,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,353.0,148.661,40.0,0.0,N,N,N,N,1048.64,0.0,0.0,447.09090999999995,53.363636,18.090909,31.27
Network_167,Ant540,107,0.07641500219324544,0.0013957992753776077,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,540.0,172.467,14.0,0.0,N,N, , ,150.455,0.0,7.636360000000001,401.0,91.090909,31.454545,12.0
Network_167,Ant226,87,0.061014207238548786,0.0009626173159631516,78,152,8566,0.7464273265946323,0.21994238688331083,58.0,226.0,151.98,106.0,0.0,N,N,N,N,321.545,0.0,14.4545,404.63636,88.454545,31.181818,23.09
Network_167,Ant117,136,0.09580855353547664,0.0028002696648942674,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,117.0,144.80700000000002,85.0,0.0,N,N, , ,340.909,0.636364,20.6364,461.72727000000003,196.90909,129.18182,17.09
Network_167,Ant111,132,0.09405599380079477,0.0022931766477451818,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,111.0,191.604,246.0,0.0,C,F,F, ,27.3636,4.27273,1.36364,197.36364,499.45455,416.18182,4.455
Network_167,Ant113,92,0.06463878425750083,0.0012557019146152279,82,152,8566,0.7464273265946323,0.21994238688331083,58.0,113.0,152.42700000000002,57.0,0.0,N,C,F, ,747.3639999999999,5.81818,0.0,298.90909,138.54545,175.18182,7.273
Network_167,Ant220,83,0.05814227107716595,0.0007890599498752901,77,152,8566,0.7464273265946323,0.21994238688331083,58.0,220.0,149.88299999999998,14.0,0.0,N, , , ,754.182,0.0,0.181818,432.90909000000005,84.636364,31.363636,7.636
Network_167,Ant195,131,0.09196565805794345,0.0027060936332522134,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,195.0,185.043,134.0,0.0,C,C,F,F,108.63600000000001,0.727273,6.18182,324.90909,316.18182,189.09091,1.818
Network_167,Ant196,134,0.0945292437328344,0.002711258570505871,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,196.0,169.257,92.0,0.0,C,C,C,C,42.6364,0.181818,9.272730000000001,321.54545,257.45455,157.63636,5.909
Network_167,Ant191,113,0.08020111320120435,0.0017154158397483528,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,191.0,144.627,50.0,0.0,N,N,N,N,565.273,0.0,2.81818,513.0,115.18182,32.727273,20.64
Network_167,Ant261,127,0.09004120296609369,0.0022727942642364277,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,261.0,205.937,14.0,0.0,N,N,N,N,22.2727,0.363636,2.36364,490.90909000000005,242.54545,82.181818,8.0
Network_167,Ant198,126,0.09005129535190169,0.0019961870361908116,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,198.0,142.352,57.0,29.0,F,F,F, ,7.72727,4.90909,41.0,135.36364,290.54545,563.36364,1.364
Network_167,Ant929,124,0.08879095406186761,0.001968237229616764,85,152,8566,0.7464273265946323,0.21994238688331083,,,,,,,,,,,,,,,,
Network_167,Ant492,112,0.08166515566500414,0.0012934445678412076,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,492.0,157.80100000000002,92.0,2.0,C,C,F,F,29.4545,1.9090900000000002,48.7273,277.27272999999997,266.18182,104.81818,1.909
Network_167,Ant320,121,0.086606310777781,0.0018820736550207262,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,320.0,157.137,78.0,0.0,C,C,F,F,52.7273,1.36364,7.81818,188.90909,269.90909,150.72727,1.455
Network_167,Ant650,151,0.10484365689071314,0.00396018094220392,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,650.0,172.838,92.0,103.0,F,F,F, ,50.4545,45.6364,9.272730000000001,433.45455,459.81818,653.63636,13.55
Network_167,Ant556,112,0.08051559876784987,0.001339153679241332,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,556.0,166.82,120.0,22.0,F,F, , ,12.3636,11.0,1.0,109.0,292.0,558.63636,0.0
Network_167,Ant552,112,0.08136158944272708,0.0012933716607274575,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,552.0,143.54399999999998,64.0,0.0,C,F, , ,36.4545,1.09091,26.1818,156.09091,235.36364,175.72727,0.1818
Network_167,Ant250,112,0.08010972881599279,0.0016760580324507361,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,250.0,182.792,113.0,0.0,C,C,F,F,39.0,0.545455,9.45455,134.0,342.36364,170.90909,0.0
Network_167,Ant256,135,0.09581102515810377,0.0025131274705753543,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,256.0,142.622,92.0,82.0,F,F,F,F,27.6364,14.8182,2.81818,130.18182,262.54545,383.09091,0.4545
Network_167,Ant257,116,0.08294033237374385,0.0015986861400587196,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,257.0,157.207,99.0,3.0,C,F, , ,33.5455,8.81818,0.181818,170.90909,314.18182,424.54545,0.9091
Network_167,Ant126,104,0.07378524976919693,0.0012902456064079384,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,126.0,189.679,57.0,0.0,N,N,N,N,238.727,0.727273,0.454545,609.63636,162.63636,56.0,62.91
Network_167,Ant255,116,0.08234057853289048,0.0018775860575864515,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,255.0,159.226,85.0,0.0,N,N,N, ,183.364,0.636364,0.909091,423.63635999999997,107.63636000000001,38.272727,11.45
Network_167,Ant24,91,0.0649748698005771,0.0008733826523442662,83,152,8566,0.7464273265946323,0.21994238688331083,58.0,24.0,156.605,99.0,68.0,F, , , ,6.0,3.09091,0.0,45.727273,59.81818199999999,600.18182,0.0
Network_167,Ant25,111,0.0791316923814955,0.001568555583689986,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,25.0,196.105,57.0,0.0,C,C,F,F,67.7273,2.18182,2.27273,472.36364000000003,272.09091,114.36363999999999,5.0
Network_167,Ant26,112,0.07960593926674657,0.0016863837647153627,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,26.0,154.201,64.0,9.0,C,F,F, ,88.6364,1.18182,0.0,264.0,263.36364,301.63636,0.6364
Network_167,Ant318,94,0.0689342057015532,0.0007602069066830269,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,318.0,144.534,85.0,0.0,C,F,F,F,5.36364,0.727273,25.3636,69.818182,176.27273,101.90909,0.0
Network_167,Ant20,139,0.0977037150069684,0.0030358994613996332,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,20.0,141.15200000000002,99.0,0.0,C,F,F,F,189.364,0.818182,9.45455,389.45455,365.18182,152.18182,9.818
Network_167,Ant28,105,0.07486614851825811,0.001316796926643982,85,152,8566,0.7464273265946323,0.21994238688331083,58.0,28.0,152.463,0.0,115.0,F,F, , ,16.0909,22.9091,0.727273,78.727273,146.27273,642.0,0.0
