network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_34,Ant501,49,0.14798823680288511,0.003693354120257348,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,501.0,158.619,246.0,0.0,C,C,C,F,22.4545,0.0,0.0,118.81818,209.0,158.27273,2.0909999999999997
Network_34,Ant482,47,0.1433723606653855,0.0028801516981872967,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,482.0,178.40400000000002,330.0,0.0,C,N,N,N,81.0909,0.0909091,0.818182,132.72727,142.72727,88.181818,4.0
Network_34,Ant621,40,0.1238810659155073,0.0016425472363375162,35,56,1210,0.7857142857142857,0.17851958071464535,,,,,,,,,,,,,,,,
Network_34,Ant356,40,0.1224449102760874,0.00191000405933473,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,356.0,214.704,246.0,15.0,F,F,F,F,0.636364,166.0,0.272727,9.0909091,65.363636,681.27273,0.0
Network_34,Ant153,49,0.14859744413857134,0.0033396410947227105,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,153.0,215.928,190.0,0.0,C,C,C,F,50.0909,0.0,0.181818,82.545455,155.09091,122.90908999999999,1.636
Network_34,Ant178,43,0.1318517693985447,0.0021881215380852755,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,178.0,178.18,330.0,0.0,N,N,N,N,61.8182,0.0,3.63636,189.72727,134.81818,41.636364,11.36
Network_34,Ant156,37,0.11263182548824134,0.0015518574634209577,33,56,1210,0.7857142857142857,0.17851958071464535,4.0,156.0,173.046,40.0,0.0,N,N,N,N,372.18199999999996,0.181818,1.9090900000000002,230.09091,88.636364,26.454545,21.55
Network_34,Ant173,46,0.13997810813211356,0.002683443705835893,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,173.0,161.505,330.0,0.0,N,N,N,N,290.27299999999997,0.0,0.727273,214.81817999999998,101.36364,27.818182,14.09
Network_34,Ant390,37,0.11228736357566646,0.0016839875421509373,33,56,1210,0.7857142857142857,0.17851958071464535,4.0,390.0,163.444,330.0,0.0,N,N,N,N,161.091,0.363636,3.36364,151.45455,64.454545,14.818182,11.73
Network_34,Ant268,49,0.14894879130802885,0.0032369972444418176,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,268.0,163.67,71.0,0.0,C,N,C,C,61.6364,0.0,1.9090900000000002,100.0,98.636364,74.272727,4.545
Network_34,Ant176,39,0.11678366417601219,0.004009301508835832,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,176.0,142.44299999999998,351.0,36.0,F,F,F,F,2.18182,4.09091,0.0,4.2727273,41.0,355.54545,0.0
Network_34,Ant139,35,0.10744766813489741,0.0010528912756813517,33,56,1210,0.7857142857142857,0.17851958071464535,4.0,139.0,150.546,330.0,0.0,N,N,N,N,447.455,0.0909091,2.45455,159.36364,75.090909,18.636364,13.91
Network_34,Ant560,45,0.13766467556566728,0.002465202697888418,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,560.0,212.93400000000003,316.0,0.0,F,F,F,F,6.36364,63.9091,0.545455,30.727272999999997,121.63636000000001,626.90909,0.7273
Network_34,Ant207,47,0.14269441906376892,0.003010599294061347,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,207.0,201.91099999999997,337.0,0.0,C,C,N,C,58.5455,0.0909091,3.0,128.45455,238.45455,195.90909,5.545
Network_34,Ant219,32,0.09761424173116767,0.0008380133869100029,32,56,1210,0.7857142857142857,0.17851958071464535,4.0,219.0,286.895,1453.0,0.0,Q,Q,Q,Q,76.8182,0.0,0.0909091,303.63636,77.090909,10.090909,0.0
Network_34,Ant564,49,0.14563699772590913,0.0072580454857013805,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,564.0,136.077,246.0,0.0,C,C,F,F,107.0,0.181818,93.2727,115.27273000000001,196.0,165.0,1.182
Network_34,Ant540,43,0.13152185838666275,0.0021464839175413617,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,540.0,148.93,372.0,0.0,C,C,N,N,85.9091,0.0,0.0909091,97.272727,126.81818,86.545455,1.091
Network_34,Ant202,49,0.14624921863269194,0.007313051574118848,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,202.0,137.80100000000002,330.0,0.0,F,C,C,F,11.1818,0.0,14.6364,54.727273,203.45455,302.63636,0.4545
Network_34,Ant115,37,0.1082786191893144,0.011741181628416414,34,56,1210,0.7857142857142857,0.17851958071464535,4.0,115.0,124.338,71.0,0.0,C,F,F,F,30.9091,0.818182,50.2727,37.636364,143.72727,88.181818,0.09091
Network_34,Ant4,49,0.14720108534059934,0.003970906652257251,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,4.0,197.063,246.0,0.0,C,F,C,F,31.4545,8.81818,3.18182,75.545455,167.90909,184.27273,1.7269999999999999
Network_34,Ant117,51,0.15073349227690366,0.008413772649070768,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,117.0,160.46200000000002,190.0,0.0,C,C,C,F,88.4545,0.272727,3.45455,128.09091,198.18182,179.0,6.727
Network_34,Ant242,48,0.1461589129781,0.0030083197673916626,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,242.0,149.482,330.0,0.0,N,N,N,C,229.0,0.0,1.18182,231.18182000000002,101.45455,21.272727,13.0
Network_34,Ant0,44,0.1333441119383371,0.00277255943586042,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,0.0,153.496,330.0,0.0,N,N,N,N,287.63599999999997,0.181818,2.0,167.09091,65.272727,12.545455,6.636
Network_34,Ant191,40,0.12211652734480782,0.0019442814048983446,34,56,1210,0.7857142857142857,0.17851958071464535,4.0,191.0,138.398,71.0,0.0,N,N,N,N,1215.64,1.9090900000000002,3.54545,316.63636,220.45455,98.090909,19.55
Network_34,Ant190,45,0.13692255714394272,0.002897285776148584,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,190.0,179.69400000000002,57.0,0.0,N,C,N,C,409.455,0.0,0.181818,162.09091,134.90909,55.81818199999999,11.27
Network_34,Ant347,47,0.13848783033599035,0.007364038460655353,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,347.0,165.801,197.0,0.0,F,F,F,F,33.3636,4.0,0.818182,37.454545,126.90908999999999,288.18182,0.1818
Network_34,Ant55,48,0.14174850197828265,0.00790838497748252,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,55.0,161.645,330.0,0.0,C,C,F,F,31.2727,0.363636,5.72727,80.454545,183.81818,125.63636000000001,1.455
Network_34,Ant294,13,0.037308044124667775,3.696108959266854e-05,13,56,1210,0.7857142857142857,0.17851958071464535,4.0,294.0,199.06,330.0,146.0,F,F,F,F,0.0,34.5455,0.363636,0.81818182,6.5454545,471.54545,0.0
Network_34,Ant593,51,0.1538585303464234,0.003980974232493163,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,593.0,152.895,57.0,0.0,N,C,C,F,87.8182,0.0,1.81818,132.09091,137.63636,51.454545,3.182
Network_34,Ant38,46,0.13791603463715094,0.005595464601309857,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,38.0,165.858,330.0,50.0,F,F,F,F,4.18182,12.2727,0.727273,28.272727000000003,102.09091,619.18182,1.545
Network_34,Ant19,41,0.12726371177424106,0.0014938351208227207,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,19.0,172.012,344.0,0.0,F,F,F,F,6.36364,0.727273,1.45455,52.727273,144.63636,212.90909,0.5455
Network_34,Ant614,48,0.14584603374276855,0.003198158143733191,35,56,1210,0.7857142857142857,0.17851958071464535,,,,,,,,,,,,,,,,
Network_34,Ant255,15,0.040695853785608686,0.0020665219426829334,13,56,1210,0.7857142857142857,0.17851958071464535,4.0,255.0,151.42,57.0,9.0,F,F,F,F,0.363636,10.9091,0.0,9.6363636,81.363636,607.18182,0.0
Network_34,Ant32,40,0.11662143620545223,0.013211309105311295,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,32.0,126.73200000000001,85.0,50.0,F,F,F,F,0.636364,110.09100000000001,0.0,7.4545455,61.090908999999996,630.09091,0.0
Network_34,Ant30,4,0.009160249615015778,0.0,4,56,1210,0.7857142857142857,0.17851958071464535,4.0,30.0,168.609,330.0,45.0,F,F,F,C,0.909091,3.63636,0.181818,10.545455,87.181818,731.36364,0.0
Network_34,Ant97,49,0.14878141794318436,0.003239242390534692,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,97.0,153.52200000000002,330.0,0.0,F,F,C,F,14.2727,0.636364,1.81818,58.909091000000004,227.36364,322.63636,0.8182
Network_34,Ant387,51,0.15377223052511524,0.003966547072440906,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,387.0,197.205,57.0,0.0,C,F,C,F,21.3636,3.8181800000000004,2.18182,89.0,197.90909,179.90909,1.455
Network_34,Ant76,49,0.1449716542036062,0.007531345287483931,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,76.0,149.967,351.0,25.0,F,F,F,F,15.5455,28.0,5.09091,13.545454999999999,74.454545,396.90909,0.0
Network_34,Ant243,45,0.13776686235507782,0.0024290542679400533,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,243.0,187.963,344.0,0.0,C,C,C,F,95.6364,0.0,8.54545,135.63636,182.54545,76.181818,6.455
Network_34,Ant538,48,0.14487050997128714,0.0035216810981711657,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,538.0,150.376,57.0,0.0,N,N,N,N,1121.0,0.0909091,3.63636,231.63636,83.363636,18.272727,31.18
Network_34,Ant518,49,0.14745701246355283,0.00527855947425405,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,518.0,162.69299999999998,344.0,12.0,F,F,F,F,14.2727,19.1818,5.90909,22.0,106.63636000000001,330.63636,0.09091
Network_34,Ant215,34,0.10503234419183854,0.0012558272723025338,33,56,1210,0.7857142857142857,0.17851958071464535,4.0,215.0,153.629,330.0,0.0,C,C,C,C,89.0909,0.0,0.0,95.545455,113.90908999999999,91.090909,1.182
Network_34,Ant380,33,0.10223190763869366,0.0008736122628366614,32,56,1210,0.7857142857142857,0.17851958071464535,4.0,380.0,140.118,40.0,0.0,N,N,N,N,202.09099999999998,0.0,0.454545,104.0,60.81818199999999,23.454545,2.0
Network_34,Ant109,43,0.1338189798227169,0.0015385708083356401,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,109.0,152.086,71.0,0.0,C,F,F,F,123.0,1.36364,6.54545,92.909091,123.72726999999999,92.909091,0.5455
Network_34,Ant394,45,0.1384048177871318,0.002335690218578585,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,394.0,151.18200000000002,330.0,0.0,N,C,C,F,115.818,0.363636,0.818182,124.0,102.54545,44.818182,3.727
Network_34,Ant218,51,0.15322870348954762,0.004235907027382906,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,218.0,172.699,351.0,0.0,N,C,C,C,75.1818,0.0,1.18182,164.81818,129.27273,34.454545,6.636
Network_34,Ant127,44,0.13525899684845752,0.0021616708154022124,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,127.0,143.757,85.0,0.0,N,C,C,F,208.273,0.0909091,0.818182,129.81818,95.363636,41.818182,4.364
Network_34,Ant42,50,0.15083809562947859,0.0038941688632470398,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,42.0,149.753,330.0,0.0,C,C,C,F,137.364,0.0,2.81818,129.45455,191.27273,100.36364,4.273
Network_34,Ant26,48,0.14651405582827817,0.002811503971030905,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,26.0,219.208,190.0,0.0,F,F,F,F,46.0909,0.0,0.0,25.454545,95.090909,392.81818,0.2727
Network_34,Ant400,45,0.13986902311587426,0.001580358527306965,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,400.0,140.918,57.0,0.0,C,C,F,F,179.0,0.0909091,1.09091,146.81818,138.0,105.27273000000001,3.182
Network_34,Ant44,51,0.14871899425130078,0.022716496240022366,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,44.0,163.306,141.0,26.0,F,F,F,F,17.5455,27.3636,0.909091,32.0,135.72727,475.36364000000003,0.3636
Network_34,Ant23,51,0.1505875596875918,0.008653446844144668,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,23.0,157.623,344.0,28.0,F,F,F,F,2.09091,7.363639999999999,1.63636,26.0,99.909091,394.72727000000003,0.5455
Network_34,Ant60,42,0.12958816383743868,0.0017374681443527037,35,56,1210,0.7857142857142857,0.17851958071464535,4.0,60.0,172.17700000000002,351.0,0.0,C,F,F,F,42.2727,1.36364,3.45455,53.727273,132.90909,197.81818,0.3636
