network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX
Network_722,C,2,6.780422671566214e-16,0.006535947712418301,1,19,13,0.07602339181286549,,MALE
Network_722,1F,1,4.93232435456142e-16,0.0,1,19,13,0.07602339181286549,,FEMALE
Network_722,2F,1,4.65343736331304e-16,0.0,1,19,13,0.07602339181286549,,FEMALE
Network_722,E,1,-8.412298564750717e-16,0.0,1,19,13,0.07602339181286549,,MALE
Network_722,3F,1,-8.844022533287681e-16,0.0,1,19,13,0.07602339181286549,,FEMALE
Network_722,F,2,5.54523215452577e-16,0.006535947712418301,1,19,13,0.07602339181286549,,MALE
Network_722,4F,1,3.9007435302343584e-16,0.0,1,19,13,0.07602339181286549,,FEMALE
Network_722,5F,1,3.833984914430976e-16,0.0,1,19,13,0.07602339181286549,,FEMALE
Network_722,G,2,0.5,0.0196078431372549,1,19,13,0.07602339181286549,,MALE
Network_722,8F,3,0.6532814824381885,0.032679738562091505,1,19,13,0.07602339181286549,,FEMALE
Network_722,9F,1,0.27059805007309845,0.0,1,19,13,0.07602339181286549,,FEMALE
Network_722,H,1,0.35355339059327373,0.0,1,19,13,0.07602339181286549,,MALE
Network_722,I,1,0.3535533905932736,0.0,1,19,13,0.07602339181286549,,MALE
Network_722,J,1,7.60471881384562e-17,0.0,1,19,13,0.07602339181286549,,MALE
Network_722,7F,1,-8.03700884595901e-17,0.0,1,19,13,0.07602339181286549,,FEMALE
Network_722,M,1,-3.333213998087114e-15,0.0,1,19,13,0.07602339181286549,,MALE
Network_722,6F,3,-6.161737786669617e-15,0.0196078431372549,1,19,13,0.07602339181286549,,FEMALE
Network_722,N,1,-3.275157922644211e-15,0.0,1,19,13,0.07602339181286549,,MALE
Network_722,O,1,-3.275157922644211e-15,0.0,1,19,13,0.07602339181286549,,MALE
