network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX
Network_724,M10,1,0.2886751345948128,0.0,1,20,15,0.07894736842105263,0.7253269916765755,MALE
Network_724,F1,3,0.5773502691896254,0.04093567251461988,1,20,15,0.07894736842105263,0.7253269916765755,FEMALE
Network_724,M11,1,-7.85447705280743e-16,0.0,1,20,15,0.07894736842105263,0.7253269916765755,MALE
Network_724,F6,2,-1.120818103237723e-15,0.017543859649122806,1,20,15,0.07894736842105263,0.7253269916765755,FEMALE
Network_724,M12,1,4.6193291355728615e-17,0.0,1,20,15,0.07894736842105263,0.7253269916765755,MALE
Network_724,F13,1,-9.962420852902383e-17,0.0,1,20,15,0.07894736842105263,0.7253269916765755,FEMALE
Network_724,M2,3,-1.391247369789039e-15,0.029239766081871343,1,20,15,0.07894736842105263,0.7253269916765755,MALE
Network_724,F12,1,-6.843714446063286e-16,0.0,1,20,15,0.07894736842105263,0.7253269916765755,FEMALE
Network_724,F9,1,-6.725987751688284e-16,0.0,1,20,15,0.07894736842105263,0.7253269916765755,FEMALE
Network_724,M3,1,0.28867513459481287,0.0,1,20,15,0.07894736842105263,0.7253269916765755,MALE
Network_724,M5,3,1.5501913823994889e-15,0.029239766081871343,1,20,15,0.07894736842105263,0.7253269916765755,MALE
Network_724,F17,1,7.315516341671153e-16,0.0,1,20,15,0.07894736842105263,0.7253269916765755,FEMALE
Network_724,F3,2,1.3247191371037464e-15,0.017543859649122806,1,20,15,0.07894736842105263,0.7253269916765755,FEMALE
Network_724,F4,1,7.808921194729413e-16,0.0,1,20,15,0.07894736842105263,0.7253269916765755,FEMALE
Network_724,M6,1,8.09517187136305e-16,0.0,1,20,15,0.07894736842105263,0.7253269916765755,MALE
Network_724,M8,3,0.577350269189626,0.04093567251461988,1,20,15,0.07894736842105263,0.7253269916765755,MALE
Network_724,F10,1,0.28867513459481314,0.0,1,20,15,0.07894736842105263,0.7253269916765755,FEMALE
Network_724,F19,1,0.28867513459481303,0.0,1,20,15,0.07894736842105263,0.7253269916765755,FEMALE
Network_724,M9,1,-2.7755575615628907e-17,0.0,1,20,15,0.07894736842105263,0.7253269916765755,MALE
Network_724,F16,1,5.5511151231257815e-17,0.0,1,20,15,0.07894736842105263,0.7253269916765755,FEMALE
