t,S,I,R,run_id
0.0,13,1,0,1
1.3232712156370174,13,0,1,1
0.0,13,1,0,2
0.15919885116236163,12,2,0,2
0.17625299768488134,12,1,1,2
0.6362778179767719,11,2,1,2
1.595069317742452,11,1,2,2
2.115344100583636,11,0,3,2
0.0,13,1,0,3
1.2802565003455963,12,2,0,3
2.1204210320467958,12,1,1,3
2.3931366844829904,11,2,1,3
2.5326547153552146,11,1,2,3
2.562786842708896,11,0,3,3
0.0,13,1,0,4
0.4130881288130679,13,0,1,4
0.0,13,1,0,5
0.15800997359217928,12,2,0,5
0.45695679127096844,11,3,0,5
0.9260150797685059,10,4,0,5
1.042005404568862,10,3,1,5
1.1783619564745162,10,2,2,5
1.1882088506970512,10,1,3,5
3.2972962349855033,9,2,3,5
3.3517597062342905,8,3,3,5
3.4505692066740496,7,4,3,5
3.5470082625425063,7,3,4,5
3.613403454665833,6,4,4,5
3.635932409283664,5,5,4,5
3.6730228820971713,4,6,4,5
3.7578488276809696,4,5,5,5
3.8130083919797007,4,4,6,5
3.9609037406564833,4,3,7,5
4.252974984812983,3,4,7,5
4.3830209443322685,3,3,8,5
4.696746123187454,3,2,9,5
5.45639480661462,3,1,10,5
8.169697456693902,3,0,11,5
