network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_173,Ant387,78,0.06225455000831869,0.0007428166282759262,74,152,7779,0.6778494248867201,0.2696057149710227,58.0,387.0,151.634,442.0,0.0,N,N,N,N,143.455,0.0909091,0.727273,301.54545,130.45455,46.090909,2.909
Network_173,Ant621,123,0.09584451372687293,0.0030792421773400457,74,152,7779,0.6778494248867201,0.2696057149710227,58.0,621.0,146.632,40.0,1.0,C,F, , ,79.9091,0.0,4.27273,224.54545,264.54545,186.72727,0.4545
Network_173,Ant620,111,0.08782481586422458,0.0019979927169370905,74,152,7779,0.6778494248867201,0.2696057149710227,58.0,620.0,169.0,92.0,0.0,C,C,C, ,10.6364,2.36364,17.2727,160.90909,371.0,214.0,0.0
Network_173,Ant665,114,0.08890782947036817,0.002361483213128932,74,152,7779,0.6778494248867201,0.2696057149710227,,,,,,,,,,,,,,,,
Network_173,Ant356,130,0.10025432701464079,0.0036900526679035494,74,152,7779,0.6778494248867201,0.2696057149710227,58.0,356.0,136.795,50.0,0.0,N,C, , ,295.72700000000003,1.0,154.909,459.90909000000005,289.81818,104.72726999999999,2.455
Network_173,Ant353,75,0.058063528405684905,0.0007621289684475867,70,152,7779,0.6778494248867201,0.2696057149710227,58.0,353.0,148.661,40.0,0.0,N,N,N,N,1048.64,0.0,0.0,447.09090999999995,53.363636,18.090909,31.27
Network_173,Ant540,81,0.06222957615951711,0.0010437246153683212,74,152,7779,0.6778494248867201,0.2696057149710227,58.0,540.0,172.467,14.0,0.0,N,N, , ,150.455,0.0,7.636360000000001,401.0,91.090909,31.454545,12.0
Network_173,Ant226,76,0.05721175536113469,0.0011107247198021382,69,152,7779,0.6778494248867201,0.2696057149710227,58.0,226.0,151.98,106.0,0.0,N,N,N,N,321.545,0.0,14.4545,404.63636,88.454545,31.181818,23.09
Network_173,Ant117,116,0.09171527783034278,0.0021815839876081562,74,152,7779,0.6778494248867201,0.2696057149710227,58.0,117.0,144.80700000000002,85.0,0.0,N,N, , ,340.909,0.636364,20.6364,461.72727000000003,196.90909,129.18182,17.09
Network_173,Ant111,122,0.09525913334356985,0.002859720488652447,74,152,7779,0.6778494248867201,0.2696057149710227,58.0,111.0,191.604,246.0,0.0,C,F,F, ,27.3636,4.27273,1.36364,197.36364,499.45455,416.18182,4.455
Network_173,Ant221,113,0.08890697150100695,0.0023189489460003617,74,152,7779,0.6778494248867201,0.2696057149710227,58.0,221.0,168.62099999999998,71.0,0.0,N, , , ,232.18200000000002,0.0,0.0,493.36364000000003,166.0,120.90908999999999,1.7269999999999999
Network_173,Ant220,102,0.07960849841955131,0.0016295502140075658,74,152,7779,0.6778494248867201,0.2696057149710227,58.0,220.0,149.88299999999998,14.0,0.0,N, , , ,754.182,0.0,0.181818,432.90909000000005,84.636364,31.363636,7.636
Network_173,Ant195,125,0.09764719289325166,0.0029555468503623746,74,152,7779,0.6778494248867201,0.2696057149710227,58.0,195.0,185.043,134.0,0.0,C,C,F,F,108.63600000000001,0.727273,6.18182,324.90909,316.18182,189.09091,1.818
