network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex
Network_904,1m,4,0.3580829865514626,0.580952380952381,2,22,24,0.1038961038961039,0.5531640547510414,male
Network_904,2f,5,0.26698051466413475,0.43809523809523815,2,22,24,0.1038961038961039,0.5531640547510414,female
Network_904,3f,1,0.125057149290064,0.0,1,22,24,0.1038961038961039,0.5531640547510414,female
Network_904,5m,1,0.008722300105064485,0.0,1,22,24,0.1038961038961039,0.5531640547510414,male
Network_904,6f,4,0.48334120890378696,0.4714285714285715,2,22,24,0.1038961038961039,0.5531640547510414,female
Network_904,7m,1,0.008722300105064907,0.0,1,22,24,0.1038961038961039,0.5531640547510414,male
Network_904,8f,2,0.05859251129476676,0.11904761904761905,2,22,24,0.1038961038961039,0.5531640547510414,female
Network_904,9f,3,0.024975039723441315,0.18571428571428572,1,22,24,0.1038961038961039,0.5531640547510414,female
Network_904,10m,2,0.07797334341157959,0.09523809523809525,1,22,24,0.1038961038961039,0.5531640547510414,male
Network_904,11m,3,0.054067799234288796,0.27142857142857146,2,22,24,0.1038961038961039,0.5531640547510414,male
Network_904,12m,1,0.027231464252395907,0.0,1,22,24,0.1038961038961039,0.5531640547510414,male
Network_904,16m,2,0.19603388154131068,0.18095238095238098,1,22,24,0.1038961038961039,0.5531640547510414,male
Network_904,17f,3,0.41493024708939025,0.045238095238095244,2,22,24,0.1038961038961039,0.5531640547510414,female
Network_904,18f,2,0.10619268052252467,0.09523809523809525,1,22,24,0.1038961038961039,0.5531640547510414,female
Network_904,19m,2,0.2898210515665676,0.0,2,22,24,0.1038961038961039,0.5531640547510414,male
Network_904,20f,3,0.41493024708939036,0.045238095238095244,2,22,24,0.1038961038961039,0.5531640547510414,female
Network_904,21m,1,0.09324045915008135,0.0,1,22,24,0.1038961038961039,0.5531640547510414,male
Network_904,22f,1,0.037086805015543185,0.0,1,22,24,0.1038961038961039,0.5531640547510414,female
Network_904,23f,2,0.11370334822179204,0.1619047619047619,2,22,24,0.1038961038961039,0.5531640547510414,female
Network_904,24f,2,0.14993975934757703,0.2380952380952381,2,22,24,0.1038961038961039,0.5531640547510414,female
Network_904,25m,2,0.07124774051840446,0.19523809523809527,2,22,24,0.1038961038961039,0.5531640547510414,male
Network_904,27f,1,0.09324045915008093,0.0,1,22,24,0.1038961038961039,0.5531640547510414,female
