network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_53,Ant621,94,0.12190828304487267,0.005965585373717569,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,621.0,255.63299999999998,190.0,0.0,C,C,C,N,1.36364,0.818182,0.454545,538.81818,346.09091,153.63636,11.36
Network_53,Ant665,59,0.0794322933955733,0.0016618418873773565,53,111,3929,0.6435708435708436,0.2719588197002468,,,,,,,,,,,,,,,,
Network_53,Ant356,55,0.07337950933409122,0.0012865695849770102,52,111,3929,0.6435708435708436,0.2719588197002468,18.0,356.0,183.199,40.0,0.0,N,N,N,N,51.0,0.363636,0.909091,601.09091,67.272727,18.818182,26.45
Network_53,Ant540,25,0.023820983045681775,0.00010564640846089403,24,111,3929,0.6435708435708436,0.2719588197002468,18.0,540.0,180.41299999999998,176.0,1.0,C,F, , ,75.6364,43.9091,8.81818,714.90909,537.36364,289.81818,17.91
Network_53,Ant227,83,0.10806425290753419,0.004378106496718063,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,227.0,162.78799999999998,78.0,0.0,C,C,C,C,17.9091,70.3636,0.545455,387.54545,219.72727000000003,125.63636000000001,1.545
Network_53,Ant114,56,0.07659441266584499,0.0007438813116673788,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,114.0,144.81,57.0,0.0,N,N,C, ,560.182,0.0909091,88.8182,400.36364,74.727273,15.818182,3.455
Network_53,Ant112,79,0.10507247617891244,0.0031961472660830587,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,112.0,139.517,50.0,0.0,N,C,F, ,160.273,0.181818,0.454545,361.90909,165.27273,67.636364,0.7273
Network_53,Ant195,88,0.11381806801326913,0.005492816695255273,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,195.0,223.081,176.0,0.0,C,C,C,C,3.27273,136.0,0.272727,291.27272999999997,375.09091,267.81818,0.6364
Network_53,Ant217,30,0.02996552462120234,0.0002361927896376997,27,111,3929,0.6435708435708436,0.2719588197002468,18.0,217.0,144.028,267.0,160.0,C,F,F, ,0.0,6.18182,0.0,13.272727,176.27273,149.72727,0.0
Network_53,Ant492,66,0.09017340515721026,0.0013358030347316073,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,492.0,196.987,197.0,0.0,N,N,N,N,1.54545,0.0909091,0.909091,541.63636,95.818182,19.545455,28.73
Network_53,Ant324,80,0.10651952820825471,0.003294521880250592,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,324.0,129.634,50.0,0.0,N,N,C,C,474.727,0.363636,0.545455,324.45455,108.18182,56.81818199999999,2.545
Network_53,Ant650,99,0.1283056690664993,0.00628312654267053,53,111,3929,0.6435708435708436,0.2719588197002468,,,,,,,,,,,,,,,,
Network_53,Ant556,46,0.06179463063321488,0.0004788059138870394,46,111,3929,0.6435708435708436,0.2719588197002468,18.0,556.0,154.616,64.0,0.0,N,N,N,N,65.2727,0.363636,2.0,436.63635999999997,58.454544999999996,17.909091,7.727
Network_53,Ant552,75,0.1007390792372813,0.0027460617240590186,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,552.0,166.111,40.0,0.0,N,N,N,N,178.18200000000002,0.727273,4.63636,807.72727,104.90908999999999,21.0,71.45
Network_53,Ant256,64,0.07670289931692878,0.004341472184018798,51,111,3929,0.6435708435708436,0.2719588197002468,18.0,256.0,184.97799999999998,190.0,9.0,F,F,C,C,0.363636,14.0,0.0,209.63636,347.45455,310.36364,0.09091
Network_53,Ant257,76,0.10208141428371374,0.0025831661013482644,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,257.0,157.003,99.0,0.0,N,N,N, ,11.6364,1.81818,2.45455,343.54545,89.272727,30.727272999999997,3.182
Network_53,Ant126,83,0.10288231729328091,0.007980964851707927,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,126.0,170.602,183.0,1.0,F,C,C,C,2.72727,39.2727,1.18182,241.54545,361.72727000000003,335.27272999999997,0.09091
Network_53,Ant26,61,0.08298744665199446,0.0015895201804353024,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,26.0,148.189,40.0,0.0,N,N, , ,76.8182,0.545455,0.0,318.81818,58.909091000000004,19.272727,1.0
Network_53,Ant20,41,0.04710821546763521,0.0013476734716352337,35,111,3929,0.6435708435708436,0.2719588197002468,18.0,20.0,174.542,253.0,74.0,F,F,C, ,1.45455,109.63600000000001,0.0,178.27273,323.09091,341.90909,0.3636
Network_53,Ant137,64,0.08540767571980269,0.00195300198704483,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,137.0,152.555,40.0,0.0,N,N,N,N,79.2727,0.0,4.27273,551.90909,91.545455,19.909091,14.18
Network_53,Ant332,85,0.11229876843140264,0.0037394031671370747,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,332.0,153.805,64.0,0.0,N,N,N,N,101.545,0.181818,4.72727,545.27273,52.363636,14.0,10.0
Network_53,Ant647,16,0.021999606737532096,3.6717556842425923e-05,16,111,3929,0.6435708435708436,0.2719588197002468,18.0,647.0,135.96,40.0,0.0,N,C,C, ,1386.45,0.0,0.636364,242.63636,31.272727000000003,7.1818182,5.273
Network_53,Ant560,82,0.1092051843904515,0.0033472820772713703,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,560.0,178.6,190.0,0.0,N,N,N,N,26.3636,3.72727,9.81818,514.45455,121.0,39.272727,11.91
Network_53,Ant564,88,0.11061636178245562,0.007983001705112975,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,564.0,214.283,183.0,11.0,F,F,C,C,1.0,26.1818,0.181818,130.27273,322.54545,351.18182,0.1818
Network_53,Ant243,73,0.09065438742072551,0.006517156973208559,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,243.0,132.015,211.0,61.0,F,F,F, ,4.36364,90.0,0.181818,58.454544999999996,176.27273,220.18182000000002,0.2727
Network_53,Ant244,77,0.10231665148038928,0.0027865423542961913,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,244.0,174.75099999999998,120.0,0.0,N,N,N,C,14.4545,2.27273,0.909091,470.54545,141.63636,52.363636,4.0
Network_53,Ant50,81,0.10812695890161374,0.00333746328404347,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,50.0,163.049,50.0,0.0,N,N,N,N,133.81799999999998,0.0,2.18182,457.90909000000005,41.545455,8.0909091,4.0
Network_53,Ant52,61,0.08114582793493137,0.0013333745954807925,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,52.0,148.122,14.0,0.0,N,N,N,N,978.545,0.0,13.8182,445.09090999999995,31.0,5.2727273,16.91
Network_53,Ant55,65,0.07848289994811486,0.00426957980664217,51,111,3929,0.6435708435708436,0.2719588197002468,18.0,55.0,153.209,148.0,41.0,C,F,F, ,23.4545,28.2727,3.18182,369.63636,307.81818,244.90909,1.0
Network_53,Ant140,75,0.09735521124336691,0.0036087129224979973,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,140.0,221.822,64.0,0.0,C,C,C,C,0.272727,2.18182,0.0,305.0,301.36364,197.90909,0.7273
Network_53,Ant147,81,0.10662316758937371,0.003714698269041035,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,147.0,177.519,120.0,0.0,N,N,N,C,5.63636,0.0,2.63636,557.63636,187.54545,98.727273,8.273
Network_53,Ant144,79,0.10638908774140673,0.002304825901380508,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,144.0,149.857,99.0,0.0,N,N,C, ,73.5455,0.818182,14.5455,576.54545,115.27273000000001,29.0,11.64
Network_53,Ant305,74,0.09750971382684417,0.003039777010137593,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,305.0,141.739,64.0,0.0,C,C,C, ,35.2727,1.81818,0.727273,211.72727000000003,180.90909,118.54545,0.5455
Network_53,Ant148,62,0.08403740841947939,0.0015617227051542644,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,148.0,162.16299999999998,50.0,0.0,N,N,N,N,26.0,0.545455,0.636364,496.81818,84.0,19.818182,16.73
Network_53,Ant673,84,0.11240022721126756,0.0034025299813524906,53,111,3929,0.6435708435708436,0.2719588197002468,,,,,,,,,,,,,,,,
Network_53,Ant301,63,0.08475457047905023,0.001298240522284814,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,301.0,173.0,40.0,0.0,N,N, , ,158.727,0.636364,2.90909,769.63636,77.181818,13.727273,22.55
Network_53,Ant476,77,0.1027528603871858,0.0027659086524277022,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,476.0,154.738,40.0,0.0,N,N,N,N,130.455,0.0,11.1818,598.90909,63.636364,11.636364,12.18
Network_53,Ant575,70,0.09397848062522846,0.0023687559701780878,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,575.0,183.576,204.0,0.0,C,C,C, ,1.81818,0.909091,2.09091,224.27272999999997,193.81818,65.909091,0.5455
Network_53,Ant43,52,0.06096796266438017,0.002491596300875995,43,111,3929,0.6435708435708436,0.2719588197002468,18.0,43.0,153.57399999999998,127.0,107.0,F,F, , ,1.36364,209.0,0.454545,100.18182,266.45455,350.45455,0.09091
Network_53,Ant40,67,0.08192815435205766,0.0047834716583521515,51,111,3929,0.6435708435708436,0.2719588197002468,18.0,40.0,145.836,78.0,33.0,C,F, , ,34.2727,40.1818,3.90909,287.72727000000003,216.63636,173.27273,1.364
Network_53,Ant44,84,0.1112549301507527,0.0035872448917384442,53,111,3929,0.6435708435708436,0.2719588197002468,18.0,44.0,178.135,64.0,0.0,N,N,N, ,116.09100000000001,2.90909,7.636360000000001,951.1818199999999,197.90909,50.181818,11.91
