network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX,Group,T,M,N,P,SCI,SCIw,ave_agg,male_age,ave_ramting,std_T,std_M,std_N,std_P,std_SCI,std_SCIw,std_ave_agg,std_male_age,std_ave_remating
Network_710,B13,3,0.07637246075528903,0.0031473253841674898,3,21,78,0.37142857142857144,0.03302541873579665,MALE,12.0,0.0,6.0,4.833333333,0.0,8.0,13.598060199999999,7.777777778,3.0,1.333333333,0.0,0.7228915659999999,1.093314445,0.0,1.096863297,0.9051816909999999,0.028277487999999996,0.10350983400000001,-10.47183706
Network_710,B35,6,0.1877973210198148,0.030450164280789834,5,21,78,0.37142857142857144,0.03302541873579665,FEMALE,,,,,,,,,,,,,,,,,,,
Network_710,D27,12,0.2990007053662942,0.10021819340448555,6,21,78,0.37142857142857144,0.03302541873579665,MALE,,,,,,,,,,,,,,,,,,,
Network_710,J7,12,0.2990007053662942,0.10021819340448555,6,21,78,0.37142857142857144,0.03302541873579665,MALE,12.0,9.0,12.0,4.666666667,0.16071428599999998,6.375711575,3.7841451389999996,2.555555556,1.0,4.916666667,1.607142857,1.5384615380000002,0.952479126,1.346414215,0.97065866,0.633944098,-1.011815883,-0.850265147,-4.03362803
Network_710,D3,12,0.2990007053662942,0.10021819340448555,6,21,78,0.37142857142857144,0.03302541873579665,MALE,,,,,,,,,,,,,,,,,,,
Network_710,J8,11,0.27989476455539597,0.07837763778074672,6,21,78,0.37142857142857144,0.03302541873579665,MALE,,,,,,,,,,,,,,,,,,,
Network_710,D20,11,0.27668442480951694,0.0812133757607561,6,21,78,0.37142857142857144,0.03302541873579665,MALE,12.0,17.0,11.0,3.9090909089999997,0.395348837,5.877862595,4.563287391,5.555555556,1.0,3.6363636360000005,3.6956521739999997,1.617647059,1.177383288,2.327234643,0.998605854,0.6653512189999999,-0.40021439200000003,-0.938102856,-5.7048685279999996
Network_710,B59,7,0.22070378256603823,0.026825864119561747,6,21,78,0.37142857142857144,0.03302541873579665,FEMALE,,,,,,,,,,,,,,,,,,,
Network_710,H40,5,0.13459311127365917,0.010127591706539072,5,21,78,0.37142857142857144,0.03302541873579665,MALE,12.0,1.0,5.0,5.8,0.034482759,7.179487179,20.01821014,3.777777778,1.0,1.0,0.17857142899999998,0.641025641,1.183795485,0.288885809,1.09302802,0.7138644009999999,-0.8723425159999999,-0.850265147,-7.106914756
Network_710,B19,8,0.2098628583527489,0.03523608423224252,6,21,78,0.37142857142857144,0.03302541873579665,MALE,12.0,0.0,8.0,5.25,0.0,6.822335025,13.66664161,17.11111111,3.0,1.5,0.0,1.025641026,1.071539017,0.0,1.038654038,0.678352365,0.649185128,1.579063844,-6.71458028
Network_710,B67,5,0.17842282628264483,0.005567804027930965,5,21,78,0.37142857142857144,0.03302541873579665,FEMALE,,,,,,,,,,,,,,,,,,,
Network_710,E23,6,0.20418287436410007,0.011600507280828154,6,21,78,0.37142857142857144,0.03302541873579665,FEMALE,,,,,,,,,,,,,,,,,,,
Network_710,H24,4,0.09439230230031553,0.007032878606301983,4,21,78,0.37142857142857144,0.03302541873579665,MALE,12.0,0.0,4.0,3.5,0.0,6.131386861,11.22461538,20.66666667,1.0,1.5,0.0,0.512820513,0.714359344,0.0,0.9334618859999999,0.60965062,1.054925833,-0.850265147,-6.71458028
Network_710,E25,7,0.21576925160522334,0.03605808128845916,6,21,78,0.37142857142857144,0.03302541873579665,FEMALE,,,,,,,,,,,,,,,,,,,
Network_710,E32,7,0.22070378256603812,0.026825864119561747,6,21,78,0.37142857142857144,0.03302541873579665,FEMALE,,,,,,,,,,,,,,,,,,,
Network_710,E33,5,0.15565294511154604,0.01951149826517608,4,21,78,0.37142857142857144,0.03302541873579665,FEMALE,,,,,,,,,,,,,,,,,,,
Network_710,E39,7,0.20431822922175286,0.047025256507638225,5,21,78,0.37142857142857144,0.03302541873579665,FEMALE,,,,,,,,,,,,,,,,,,,
Network_710,E46,7,0.2207037825660382,0.026825864119561747,6,21,78,0.37142857142857144,0.03302541873579665,FEMALE,,,,,,,,,,,,,,,,,,,
Network_710,E48,8,0.23007827730320812,0.06347218384067374,6,21,78,0.37142857142857144,0.03302541873579665,FEMALE,,,,,,,,,,,,,,,,,,,
Network_710,J32,7,0.21576925160522337,0.03605808128845916,6,21,78,0.37142857142857144,0.03302541873579665,FEMALE,,,,,,,,,,,,,,,,,,,
Network_710,J34,6,0.18180705294640767,0.02767356770346476,5,21,78,0.37142857142857144,0.03302541873579665,FEMALE,,,,,,,,,,,,,,,,,,,
