network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_223,Ant621,106,0.08426716352223704,0.0028553537855910607,77,143,7209,0.7100364424308087,0.30349130001842023,78.0,621.0,207.894,204.0,0.0,F,F,F,F,2.90909,10.1818,0.363636,227.72727000000003,291.81818,676.36364,1.636
Network_223,Ant620,99,0.08202700155377896,0.0014690159595051985,77,143,7209,0.7100364424308087,0.30349130001842023,78.0,620.0,175.02599999999998,71.0,0.0,N,N,N,N,390.455,0.0,1.9090900000000002,994.36364,220.81817999999998,85.090909,29.18
Network_223,Ant356,99,0.08041896887338544,0.0017676783375821122,77,143,7209,0.7100364424308087,0.30349130001842023,78.0,356.0,149.013,5.0,0.0,N,N,N, ,767.909,0.0,0.181818,936.72727,91.454545,23.454545,18.09
Network_223,Ant353,116,0.09278266067815534,0.0033723821264099833,77,143,7209,0.7100364424308087,0.30349130001842023,78.0,353.0,166.373,176.0,0.0,C,F,F, ,34.6364,0.0,1.81818,293.0,271.81818,323.36364,1.0
Network_223,Ant118,97,0.07815654612882242,0.0017018810072234193,77,143,7209,0.7100364424308087,0.30349130001842023,78.0,118.0,179.739,260.0,18.0,F,F,F,C,1.36364,14.3636,2.27273,137.54545,220.09091,616.0,0.0
Network_223,Ant229,72,0.061128198126796304,0.00031701682386381326,72,143,7209,0.7100364424308087,0.30349130001842023,78.0,229.0,174.25599999999997,50.0,0.0,N,N,N, ,40.0,0.727273,0.0,554.72727,259.81818,130.27273,1.7269999999999999
Network_223,Ant227,118,0.09697202697158784,0.002424495926924461,77,143,7209,0.7100364424308087,0.30349130001842023,78.0,227.0,177.192,64.0,0.0,N,C,F,F,50.5455,0.272727,2.18182,574.18182,299.81818,144.63636,7.636
Network_223,Ant113,115,0.09212953762452163,0.003125306495035563,77,143,7209,0.7100364424308087,0.30349130001842023,78.0,113.0,160.59,120.0,0.0,C,F,F,F,68.7273,3.72727,77.6364,366.63636,329.54545,358.72727000000003,2.0
Network_223,Ant161,99,0.0825398432550377,0.001189295802159545,77,143,7209,0.7100364424308087,0.30349130001842023,78.0,161.0,208.09599999999998,14.0,0.0,N,N,N,N,121.0,0.636364,0.818182,1056.9091,237.09091,74.0,37.09
Network_223,Ant195,88,0.06961910043901019,0.0015510995976362066,74,143,7209,0.7100364424308087,0.30349130001842023,78.0,195.0,164.59599999999998,183.0,0.0,C,F,F,C,3.36364,1.63636,3.18182,373.81818,355.90909,287.27272999999997,0.4545
