network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX
Network_693,208M,3,0.3212277784466253,0.12105263157894737,1,21,18,0.08571428571428572,0.5589569160997732,MALE
Network_693,42F,1,0.1154690226592306,0.0,1,21,18,0.08571428571428572,0.5589569160997732,FEMALE
Network_693,2M,1,-6.44886243575431e-17,0.0,1,21,18,0.08571428571428572,0.5589569160997732,MALE
Network_693,157F,2,-3.719197982610438e-16,0.005263157894736842,1,21,18,0.08571428571428572,0.5589569160997732,FEMALE
Network_693,180M,1,-1.1399962934579055e-16,0.0,1,21,18,0.08571428571428572,0.5589569160997732,MALE
Network_693,192M,2,0.057723453447205794,0.06315789473684211,1,21,18,0.08571428571428572,0.5589569160997732,MALE
Network_693,190F,1,0.020749359804111186,0.0,1,21,18,0.08571428571428572,0.5589569160997732,FEMALE
Network_693,202M,1,-1.4302543632661192e-16,0.0,1,21,18,0.08571428571428572,0.5589569160997732,MALE
Network_693,219F,3,2.2236433199688437e-16,0.015789473684210527,1,21,18,0.08571428571428572,0.5589569160997732,FEMALE
Network_693,?M,1,-3.796816533978246e-16,0.0,1,21,18,0.08571428571428572,0.5589569160997732,MALE
Network_693,234M,1,-1.9076971726039752e-16,0.0,1,21,18,0.08571428571428572,0.5589569160997732,MALE
Network_693,242F,1,0.11546902265923031,0.0,1,21,18,0.08571428571428572,0.5589569160997732,FEMALE
Network_693,243F,7,0.6626980422604372,0.34210526315789475,1,21,18,0.08571428571428572,0.5589569160997732,FEMALE
Network_693,48M,3,0.33128555790124636,0.20526315789473684,1,21,18,0.08571428571428572,0.5589569160997732,MALE
Network_693,215M,1,0.23821443969769523,0.0,1,21,18,0.08571428571428572,0.5589569160997732,MALE
Network_693,82M,1,0.23821443969769537,0.0,1,21,18,0.08571428571428572,0.5589569160997732,MALE
Network_693,297M,1,0.2382144396976954,0.0,1,21,18,0.08571428571428572,0.5589569160997732,MALE
Network_693,224M,1,0.2382144396976954,0.0,1,21,18,0.08571428571428572,0.5589569160997732,MALE
Network_693,377M,1,0.23821443969769512,0.0,1,21,18,0.08571428571428572,0.5589569160997732,MALE
Network_693,276F,2,0.13983376706477063,0.11578947368421053,1,21,18,0.08571428571428572,0.5589569160997732,FEMALE
Network_693,341F,1,0.11908440726065976,0.0,1,21,18,0.08571428571428572,0.5589569160997732,FEMALE
