network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex
Network_908,1m,4,0.10322740176033172,0.22380952380952382,2,22,33,0.14285714285714285,0.247422747592175,male
Network_908,2f,2,0.02956964583211048,0.0,2,22,33,0.14285714285714285,0.247422747592175,female
Network_908,3f,4,0.25655991982055715,0.023730158730158733,3,22,33,0.14285714285714285,0.247422747592175,female
Network_908,5m,4,0.2370229329753411,0.009047619047619047,2,22,33,0.14285714285714285,0.247422747592175,male
Network_908,6f,4,0.2821769465400877,0.05825396825396827,3,22,33,0.14285714285714285,0.247422747592175,female
Network_908,7m,3,0.23236577302954198,0.0030952380952380958,3,22,33,0.14285714285714285,0.247422747592175,male
Network_908,8f,0,3.062932663520095e-17,0.0,0,22,33,0.14285714285714285,0.247422747592175,female
Network_908,9f,2,0.13284987033627244,0.0,2,22,33,0.14285714285714285,0.247422747592175,female
Network_908,10m,6,0.3814687267627849,0.3343650793650795,3,22,33,0.14285714285714285,0.247422747592175,male
Network_908,11m,6,0.3400678062558142,0.13111111111111112,3,22,33,0.14285714285714285,0.247422747592175,male
Network_908,12m,4,0.31295637017600386,0.03150793650793652,3,22,33,0.14285714285714285,0.247422747592175,male
Network_908,16m,5,0.22781939752468278,0.12984126984126984,3,22,33,0.14285714285714285,0.247422747592175,male
Network_908,17f,2,0.09772018596705552,0.0,2,22,33,0.14285714285714285,0.247422747592175,female
Network_908,18f,2,0.02956964583211056,0.0,2,22,33,0.14285714285714285,0.247422747592175,female
Network_908,19m,1,0.05072807732265461,0.0,1,22,33,0.14285714285714285,0.247422747592175,male
Network_908,20f,4,0.21104119148235065,0.04873015873015873,3,22,33,0.14285714285714285,0.247422747592175,female
Network_908,21m,2,0.15229331235134233,0.0,2,22,33,0.14285714285714285,0.247422747592175,male
Network_908,22f,0,-5.551115123125784e-17,0.0,0,22,33,0.14285714285714285,0.247422747592175,female
Network_908,23f,2,0.15229331235134239,0.0,2,22,33,0.14285714285714285,0.247422747592175,female
Network_908,24f,1,0.022985433528536495,0.0,1,22,33,0.14285714285714285,0.247422747592175,female
Network_908,25m,8,0.44692513874521894,0.23031746031746034,3,22,33,0.14285714285714285,0.247422747592175,male
Network_908,27f,0,5.551115123125784e-17,0.0,0,22,33,0.14285714285714285,0.247422747592175,female
