network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex,weight,svl
Network_1021,BGS-1045,1,-4.837583956106568e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,M,7.1,20.4
Network_1021,BGS-1047,5,-8.944852884413485e-19,0.0,5,2886,9149,0.002197664935966496,0.8873757564188377,F,5.5,20.5
Network_1021,BGS-1048,5,-1.3580106544780395e-18,0.0,5,2886,9149,0.002197664935966496,0.8873757564188377,M,7.3,22.0
Network_1021,BGS-1049,8,-7.1487867895101e-18,0.0,8,2886,9149,0.002197664935966496,0.8873757564188377,M,6.733333333,22.3
Network_1021,BGS-1055,1,8.248414072000482e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,M,8.7,22.9
Network_1021,BGS-1056,2,1.1460102487716067e-18,2.403747923762731e-07,1,2886,9149,0.002197664935966496,0.8873757564188377,M,9.15,24.175
Network_1021,BGS-1058,17,8.736043799950636e-18,0.005998210514678119,8,2886,9149,0.002197664935966496,0.8873757564188377,F,9.05,23.6
Network_1021,BGS-1060,16,5.278876957536732e-18,0.0021154901400743157,8,2886,9149,0.002197664935966496,0.8873757564188377,M,10.68,24.175
Network_1021,BGS-1061,16,-5.868961811404401e-18,0.0007345278491126743,8,2886,9149,0.002197664935966496,0.8873757564188377,F,6.7,21.5
Network_1021,BGS-1062,7,0.0001526468149188568,0.0021419797748649695,5,2886,9149,0.002197664935966496,0.8873757564188377,M,7.95,21.5
Network_1021,BGS-1063,5,7.026199171860998e-06,0.0,5,2886,9149,0.002197664935966496,0.8873757564188377,M,5.0,18.0
Network_1021,BGS-1065,1,-6.566418012305211e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,F,28.0,36.5
Network_1021,BGS-1066,2,-2.6235487772687136e-19,2.403747923762731e-07,1,2886,9149,0.002197664935966496,0.8873757564188377,M,8.033333333,22.63333333
Network_1021,BGS-1067,2,1.4424017085996622e-18,4.807495847525462e-07,1,2886,9149,0.002197664935966496,0.8873757564188377,F,6.9,21.95
Network_1021,BGS-1068,7,7.047524575407865e-06,0.0006143979693137541,5,2886,9149,0.002197664935966496,0.8873757564188377,M,11.45,29.3
Network_1021,BGS-1069,5,7.026199171861956e-06,0.0,5,2886,9149,0.002197664935966496,0.8873757564188377,,,
Network_1021,BGS-1070,5,7.0261991718625025e-06,0.0,5,2886,9149,0.002197664935966496,0.8873757564188377,M,7.0,20.6
Network_1021,BGS-1071,5,7.026199171861542e-06,0.0,5,2886,9149,0.002197664935966496,0.8873757564188377,M,6.0,19.6
Network_1021,BGS-1072,11,1.220245352925453e-17,0.0007656258541363,7,2886,9149,0.002197664935966496,0.8873757564188377,F,10.2,25.05
Network_1021,BGS-1073,3,3.684939025291831e-19,0.0,3,2886,9149,0.002197664935966496,0.8873757564188377,M,8.1,21.7
Network_1021,BGS-1075,10,2.209425709432347e-18,0.00011285053678969239,8,2886,9149,0.002197664935966496,0.8873757564188377,M,6.3,20.4
Network_1021,BGS-1077,15,1.858604708854181e-18,0.0008271178504947532,8,2886,9149,0.002197664935966496,0.8873757564188377,M,9.466666667,23.3
Network_1021,BGS-1078,3,2.054724562897208e-18,0.0,3,2886,9149,0.002197664935966496,0.8873757564188377,F,8.5,24.7
Network_1021,BGS-1079,3,-1.6720108425264733e-19,0.0,3,2886,9149,0.002197664935966496,0.8873757564188377,F,11.5,25.1
Network_1021,BGS-1080,2,-4.854549138361954e-19,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,F,6.6,21.0
Network_1021,BGS-1081,2,4.908294762068889e-19,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,F,5.0,17.2
Network_1021,BGS-1082,4,-1.3430682477306623e-19,0.0,4,2886,9149,0.002197664935966496,0.8873757564188377,M,9.3,22.5
Network_1021,BGS-1083,4,-4.852435584144254e-19,0.0,4,2886,9149,0.002197664935966496,0.8873757564188377,M,9.1,22.3
Network_1021,BGS-1084,4,-4.184337853912419e-19,0.0,4,2886,9149,0.002197664935966496,0.8873757564188377,F,9.9,23.1
Network_1021,BGS-1085,3,2.0404501043360471e-19,0.0,3,2886,9149,0.002197664935966496,0.8873757564188377,F,29.0,34.1
Network_1021,BGS-1086,2,0.000260804623964614,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,M,6.1,20.2
Network_1021,BGS-1087,2,0.0002608046239646163,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,M,12.03333333,24.73333333
Network_1021,BGS-1088,18,0.006449283818823227,0.0033720999267510183,6,2886,9149,0.002197664935966496,0.8873757564188377,F,35.91111111,35.05
Network_1021,BGS-1089,1,3.614784870988695e-05,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,F,24.7,35.7
Network_1021,BGS-1091,1,1.675054393599374e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,F,8.7,23.0
Network_1021,BGS-1092,1,-1.6210261126201517e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,F,9.7,23.5
Network_1021,BGS-1093,11,-3.860144768022563e-18,9.325565210439206e-05,8,2886,9149,0.002197664935966496,0.8873757564188377,F,8.7,23.25
Network_1021,BGS-1094,0,1.142013737046983e-18,0.0,0,2886,9149,0.002197664935966496,0.8873757564188377,M,11.5,24.5
Network_1021,BGS-1095,1,-6.005323803825202e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,M,9.3,23.0
Network_1021,BGS-1098,1,1.3403891900518316e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,M,29.5,37.2
Network_1021,BGS-11,5,6.965682005203458e-05,0.0012275940646656266,3,2886,9149,0.002197664935966496,0.8873757564188377,M,34.0,37.8
Network_1021,BGS-110,4,-1.4660274076632495e-19,0.0,4,2886,9149,0.002197664935966496,0.8873757564188377,M,29.75,40.9
Network_1021,BGS-1100,1,-9.36931378252794e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,F,7.6,24.2
Network_1021,BGS-1101,2,4.427974984992613e-19,0.0001718679765490353,1,2886,9149,0.002197664935966496,0.8873757564188377,F,9.2,22.7
Network_1021,BGS-1103,1,4.690817937673283e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,M,30.0,38.2
Network_1021,BGS-1105,3,-1.8430253139341427e-19,0.0005146424304776008,1,2886,9149,0.002197664935966496,0.8873757564188377,M,21.8,32.0
Network_1021,BGS-1106,1,-7.306720631182062e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,M,21.7,34.4
Network_1021,BGS-1107,7,1.154299182156694e-17,0.0,7,2886,9149,0.002197664935966496,0.8873757564188377,F,7.4,21.1
Network_1021,BGS-1108,3,2.0377030238543064e-18,0.0,3,2886,9149,0.002197664935966496,0.8873757564188377,F,37.975,34.9
Network_1021,BGS-1109,1,-1.6969786205329045e-20,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,M,27.2,36.0
Network_1021,BGS-1111,14,1.5835443400008874e-17,0.00022641330795196142,8,2886,9149,0.002197664935966496,0.8873757564188377,M,5.5,20.5
Network_1021,BGS-1112,2,-8.237966118567195e-20,2.403747923762731e-07,1,2886,9149,0.002197664935966496,0.8873757564188377,M,10.55,25.5
Network_1021,BGS-1113,10,6.508038283084636e-18,3.6624386935602673e-06,8,2886,9149,0.002197664935966496,0.8873757564188377,M,8.3,22.7
Network_1021,BGS-1114,9,2.121857096062661e-18,0.00010365709393268735,6,2886,9149,0.002197664935966496,0.8873757564188377,F,7.4,22.6
Network_1021,BGS-1115,13,-6.823008450005125e-19,0.00011546562603828053,8,2886,9149,0.002197664935966496,0.8873757564188377,F,11.5,24.5
Network_1021,BGS-1116,8,8.881320684972657e-19,9.909735925301337e-05,6,2886,9149,0.002197664935966496,0.8873757564188377,M,5.9,21.2
Network_1021,BGS-1117,7,1.0559586640397698e-17,0.0,7,2886,9149,0.002197664935966496,0.8873757564188377,F,4.8,18.8
Network_1021,BGS-1118,7,1.0538410587881311e-17,0.0,7,2886,9149,0.002197664935966496,0.8873757564188377,M,7.0,22.5
Network_1021,BGS-1119,8,-4.172256128527514e-18,6.774909897489816e-05,8,2886,9149,0.002197664935966496,0.8873757564188377,F,9.9,24.6
Network_1021,BGS-1120,7,1.6710207810784681e-18,0.0008545323868976509,6,2886,9149,0.002197664935966496,0.8873757564188377,F,8.1,23.5
Network_1021,BGS-1121,7,1.929212071134983e-18,1.6234155384277328e-05,6,2886,9149,0.002197664935966496,0.8873757564188377,M,6.9,22.4
Network_1021,BGS-1122,2,6.500125122286291e-19,0.0006845874086876259,1,2886,9149,0.002197664935966496,0.8873757564188377,M,6.0,20.6
Network_1021,BGS-1123,8,-2.505613821388271e-18,6.774909897489816e-05,8,2886,9149,0.002197664935966496,0.8873757564188377,M,5.9,19.8
Network_1021,BGS-1124,8,-3.597968077161998e-18,6.774909897489816e-05,8,2886,9149,0.002197664935966496,0.8873757564188377,F,6.9,21.3
Network_1021,BGS-1125,6,1.0503317236841225e-18,0.0,6,2886,9149,0.002197664935966496,0.8873757564188377,F,10.3,24.0
Network_1021,BGS-1126,2,4.317263504111684e-19,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,M,8.6,22.6
Network_1021,BGS-1127,10,3.528426936381886e-18,1.3636256297753472e-05,8,2886,9149,0.002197664935966496,0.8873757564188377,M,8.3,23.5
Network_1021,BGS-1128,5,-3.492833104887307e-19,2.6724592804772786e-05,4,2886,9149,0.002197664935966496,0.8873757564188377,F,6.9,22.0
Network_1021,BGS-1129,12,5.666285533525224e-18,4.049353975251092e-05,8,2886,9149,0.002197664935966496,0.8873757564188377,M,7.9,22.8
Network_1021,BGS-113,7,2.825220797619444e-17,0.0,7,2886,9149,0.002197664935966496,0.8873757564188377,F,72.0,35.0
Network_1021,BGS-1130,6,1.0328531292151483e-18,2.347443263549603e-05,5,2886,9149,0.002197664935966496,0.8873757564188377,F,6.0,21.0
Network_1021,BGS-1131,13,2.7628987791207125e-18,6.084478495123864e-05,8,2886,9149,0.002197664935966496,0.8873757564188377,F,8.7,23.2
Network_1021,BGS-1132,2,-4.778679340205298e-19,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,F,12.7,26.2
Network_1021,BGS-1133,7,-9.42482619225748e-19,0.0001683774415873824,5,2886,9149,0.002197664935966496,0.8873757564188377,M,12.1,26.5
Network_1021,BGS-1134,2,-1.8380703460040206e-18,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,M,9.5,23.8
Network_1021,BGS-1135,2,2.667320965105367e-19,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,M,7.9,22.2
Network_1021,BGS-1136,5,6.388939106049443e-19,0.0,5,2886,9149,0.002197664935966496,0.8873757564188377,M,8.7,23.0
Network_1021,BGS-1137,6,6.190777108928582e-19,2.347443263549603e-05,5,2886,9149,0.002197664935966496,0.8873757564188377,F,5.9,20.2
Network_1021,BGS-1138,13,1.0384054753163222e-17,0.002686482137172109,8,2886,9149,0.002197664935966496,0.8873757564188377,M,14.15,26.45
Network_1021,BGS-1139,8,-7.408821707927544e-18,6.774909897489816e-05,8,2886,9149,0.002197664935966496,0.8873757564188377,M,5.9,21.0
Network_1021,BGS-1140,8,-6.639450811936885e-18,6.774909897489816e-05,8,2886,9149,0.002197664935966496,0.8873757564188377,M,4.5,20.0
Network_1021,BGS-1141,11,3.3450809206641717e-19,1.9381404862992306e-05,8,2886,9149,0.002197664935966496,0.8873757564188377,F,9.9,24.7
Network_1021,BGS-1142,12,1.5959234909964801e-18,3.600984626055913e-05,8,2886,9149,0.002197664935966496,0.8873757564188377,M,7.4,22.0
Network_1021,BGS-1143,1,3.159733428209007e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,F,6.5,21.5
Network_1021,BGS-1145,1,8.078540707089655e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,M,8.3,22.0
Network_1021,BGS-1146,1,4.976023500783365e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,M,10.4,24.0
Network_1021,BGS-1150,2,8.471618073258681e-19,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,M,5.6,21.2
Network_1021,BGS-1151,3,4.170913303639341e-18,0.000343255203513318,2,2886,9149,0.002197664935966496,0.8873757564188377,M,19.5,33.9
Network_1021,BGS-1152,2,5.132321460887636e-19,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,M,7.7,23.6
Network_1021,BGS-1153,2,8.741908950374265e-19,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,F,50.8,37.5
Network_1021,BGS-1154,1,6.176569245862301e-20,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,M,19.0,31.8
Network_1021,BGS-1155,3,-1.0032818544031964e-18,0.00017186797654903527,2,2886,9149,0.002197664935966496,0.8873757564188377,F,40.8,34.96666667
Network_1021,BGS-1159,1,2.6778472463584994e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,M,22.8,36.4
Network_1021,BGS-1160,1,-6.284751703707009e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,F,54.0,44.0
Network_1021,BGS-1161,16,0.0003350943998467168,0.0011913587124168094,7,2886,9149,0.002197664935966496,0.8873757564188377,F,48.08,42.0
Network_1021,BGS-1165,3,-2.1587437232867e-18,0.0,3,2886,9149,0.002197664935966496,0.8873757564188377,M,17.8,32.0
Network_1021,BGS-1166,2,7.034508064195353e-19,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,M,20.2,37.3
Network_1021,BGS-1167,7,6.994669570683127e-05,0.0,7,2886,9149,0.002197664935966496,0.8873757564188377,F,41.6,39.8
Network_1021,BGS-1168,3,-8.724473984139737e-19,0.0,3,2886,9149,0.002197664935966496,0.8873757564188377,F,11.5,24.1
Network_1021,BGS-1169,10,7.7167033111359e-05,6.1311494317837815e-06,7,2886,9149,0.002197664935966496,0.8873757564188377,M,30.2,37.3
Network_1021,BGS-1170,3,3.8248934493373875e-06,0.0,3,2886,9149,0.002197664935966496,0.8873757564188377,M,24.2,36.9
Network_1021,BGS-1171,6,1.045309518477435e-05,0.0006427115464997785,3,2886,9149,0.002197664935966496,0.8873757564188377,F,33.78333333,36.92
Network_1021,BGS-1172,13,0.00010017025304674392,0.0010704055701915365,7,2886,9149,0.002197664935966496,0.8873757564188377,F,52.2,41.46666667
Network_1021,BGS-1173,8,7.22544090365854e-05,1.6788080737390502e-07,7,2886,9149,0.002197664935966496,0.8873757564188377,F,43.0,35.3
Network_1021,BGS-1174,11,7.617448254109484e-05,0.0007512369726904037,4,2886,9149,0.002197664935966496,0.8873757564188377,F,50.86666667,40.73333333
Network_1021,BGS-1175,4,1.1780851308609046e-05,2.5189156420530597e-05,3,2886,9149,0.002197664935966496,0.8873757564188377,F,38.7,40.0
Network_1021,BGS-1176,8,7.225440903658477e-05,1.6788080737390502e-07,7,2886,9149,0.002197664935966496,0.8873757564188377,F,34.5,38.6
Network_1021,BGS-1180,4,3.0816311351238648e-18,0.0,4,2886,9149,0.002197664935966496,0.8873757564188377,F,7.0,24.2
Network_1021,BGS-1182,2,3.6909294986442663e-19,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,M,9.05,26.75
Network_1021,BGS-1183,2,3.7509714217967648e-19,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,F,10.4,27.4
Network_1021,BGS-1184,2,4.0625856422536833e-07,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,F,45.6,44.0
Network_1021,BGS-1185,5,1.1961805738068393e-17,0.0,5,2886,9149,0.002197664935966496,0.8873757564188377,M,8.95,25.85
Network_1021,BGS-1186,4,0.010471344659375183,5.1647267762260066e-05,4,2886,9149,0.002197664935966496,0.8873757564188377,F,45.56666667,38.26666667
Network_1021,BGS-1187,6,6.168150934551151e-05,0.0,6,2886,9149,0.002197664935966496,0.8873757564188377,F,64.4,42.2
Network_1021,BGS-1188,0,-1.1103811047961013e-18,0.0,0,2886,9149,0.002197664935966496,0.8873757564188377,F,5.9,21.7
Network_1021,BGS-119,10,3.230267061905145e-19,2.0287933640323868e-06,9,2886,9149,0.002197664935966496,0.8873757564188377,M,25.5,26.3
Network_1021,BGS-1190,2,4.0625856422520993e-07,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,M,13.5,25.2
Network_1021,BGS-1191,5,1.0046128572009235e-05,0.0006143979693137541,3,2886,9149,0.002197664935966496,0.8873757564188377,M,25.3,36.55
Network_1021,BGS-1192,13,0.002847505184314697,0.0004598023967713973,10,2886,9149,0.002197664935966496,0.8873757564188377,F,71.65,45.03333333
Network_1021,BGS-1193,1,4.93669865408929e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,M,10.75,25.5
Network_1021,BGS-1195,4,8.257005217931183e-18,3.0483991927764735e-05,3,2886,9149,0.002197664935966496,0.8873757564188377,F,13.1,26.25
Network_1021,BGS-1196,2,-3.1446642395069145e-19,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,F,45.8,43.4
Network_1021,BGS-1197,2,-4.0641886119596085e-20,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,F,37.25,38.65
Network_1021,BGS-1199,1,-6.927718070640643e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,F,52.6,40.5
Network_1021,BGS-1200,2,2.1671850828764777e-19,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,M,31.4,37.65
Network_1021,BGS-1203,8,0.00017634872512826218,0.0009449199065930344,4,2886,9149,0.002197664935966496,0.8873757564188377,F,49.7,38.575
Network_1021,BGS-1204,5,0.00031799720797324955,0.00043894940589572843,4,2886,9149,0.002197664935966496,0.8873757564188377,F,25.55,28.0
Network_1021,BGS-1206,3,1.7762329207643554e-18,9.382393960568137e-06,3,2886,9149,0.002197664935966496,0.8873757564188377,M,10.6,24.8
Network_1021,BGS-1207,8,-1.2497234500293245e-18,0.0005880852460252588,3,2886,9149,0.002197664935966496,0.8873757564188377,M,8.9,22.975
Network_1021,BGS-1209,7,6.386729350776098e-18,0.0003477269281337679,4,2886,9149,0.002197664935966496,0.8873757564188377,M,13.13333333,27.03333333
Network_1021,BGS-1211,1,1.4584770322538073e-08,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,F,58.0,42.7
Network_1021,BGS-1212,3,3.7524295889932363e-07,0.0003074393594492533,2,2886,9149,0.002197664935966496,0.8873757564188377,F,45.7,39.35
Network_1021,BGS-1216,7,0.00014845138398172905,0.0007130496764453084,3,2886,9149,0.002197664935966496,0.8873757564188377,M,32.43333333,38.15
Network_1021,BGS-1217,5,0.00014825502553371644,0.0003214075544303995,4,2886,9149,0.002197664935966496,0.8873757564188377,M,11.2,26.3
Network_1021,BGS-1218,1,5.762307980715349e-06,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,M,21.3,35.5
Network_1021,BGS-1219,5,5.076095363188667e-18,0.00045859750446126073,3,2886,9149,0.002197664935966496,0.8873757564188377,F,9.8,23.5
Network_1021,BGS-1220,3,3.914079469491742e-18,0.0,3,2886,9149,0.002197664935966496,0.8873757564188377,F,13.9,28.3
Network_1021,BGS-1221,4,2.1048945476508212e-18,0.00017186797654903527,3,2886,9149,0.002197664935966496,0.8873757564188377,M,9.8,25.0
Network_1021,BGS-1222,2,2.635336583031646e-18,0.0,2,2886,9149,0.002197664935966496,0.8873757564188377,F,21.9,31.55
Network_1021,BGS-1223,8,7.602614567395097e-18,9.398451017861566e-05,5,2886,9149,0.002197664935966496,0.8873757564188377,M,12.1,25.0
Network_1021,BGS-1224,8,1.6096468779425054e-17,1.9345922221973763e-05,7,2886,9149,0.002197664935966496,0.8873757564188377,F,10.0,24.8
Network_1021,BGS-1225,3,-5.510500006833494e-19,0.0,3,2886,9149,0.002197664935966496,0.8873757564188377,F,10.0,25.0
Network_1021,BGS-1226,3,3.792953227781446e-18,0.0,3,2886,9149,0.002197664935966496,0.8873757564188377,F,9.5,24.1
Network_1021,BGS-1227,1,-2.1697920303488704e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,M,14.03333333,26.83333333
Network_1021,BGS-1229,1,1.2478128868006314e-18,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,F,11.65,27.95
Network_1021,BGS-1230,5,8.200551394554119e-20,6.009369809406827e-08,5,2886,9149,0.002197664935966496,0.8873757564188377,F,14.4,26.0
Network_1021,BGS-1231,5,1.3219194596921838e-19,6.009369809406827e-08,5,2886,9149,0.002197664935966496,0.8873757564188377,M,9.7,25.3
Network_1021,BGS-1232,2,-1.688801100530497e-18,3.490441843918872e-05,2,2886,9149,0.002197664935966496,0.8873757564188377,F,30.45,31.65
Network_1021,BGS-1233,1,1.5881803184446262e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,M,12.0,25.8
Network_1021,BGS-1234,9,1.8502070370626974e-17,2.336476778944136e-05,7,2886,9149,0.002197664935966496,0.8873757564188377,F,9.7,23.6
Network_1021,BGS-1235,5,-1.2768576088007402e-18,3.8869124219001726e-05,3,2886,9149,0.002197664935966496,0.8873757564188377,F,42.4,36.8
Network_1021,BGS-1236,6,-1.5188687113816169e-18,0.0001379761138850452,3,2886,9149,0.002197664935966496,0.8873757564188377,F,33.6,34.8
Network_1021,BGS-1237,8,2.6587848055619003e-19,0.0001290752769725843,6,2886,9149,0.002197664935966496,0.8873757564188377,F,12.85,25.85
Network_1021,BGS-1238,1,-3.7847759016982326e-19,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,F,12.8,25.4
Network_1021,BGS-1239,9,0.003127814373879235,0.0018031687762069936,4,2886,9149,0.002197664935966496,0.8873757564188377,M,25.26666667,34.5
Network_1021,BGS-1240,8,0.0029791635244269914,0.0012778749845319447,5,2886,9149,0.002197664935966496,0.8873757564188377,F,48.7,39.86666667
Network_1021,BGS-1241,5,0.0017849826389957327,0.0006270085560650416,3,2886,9149,0.002197664935966496,0.8873757564188377,F,46.06666667,37.66666667
Network_1021,BGS-1242,1,6.9377882261301e-05,0.0,1,2886,9149,0.002197664935966496,0.8873757564188377,F,11.7,25.0
