network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex,weight,svl
Network_1019,BGS-1893,24,0.07932956937234416,7.23035971637534e-06,22,3228,17816,0.0034206426645685085,0.8464375422782009,M,7.4,23.0
Network_1019,BGS-1894,24,0.07932956937234417,7.23035971637534e-06,22,3228,17816,0.0034206426645685085,0.8464375422782009,F,8.7,22.8
Network_1019,BGS-1895,35,0.023577447278119015,0.005448277159032957,16,3228,17816,0.0034206426645685085,0.8464375422782009,M,23.4,33.25
Network_1019,BGS-1896,7,0.000384841417909497,0.0036220579459092374,5,3228,17816,0.0034206426645685085,0.8464375422782009,M,28.66666667,36.3
Network_1019,BGS-1897,10,0.00045243566451090225,0.000854255865094306,5,3228,17816,0.0034206426645685085,0.8464375422782009,F,16.7,28.15
Network_1019,BGS-1898,22,0.014614855580630326,0.006807999274465674,16,3228,17816,0.0034206426645685085,0.8464375422782009,M,30.4,36.53333333
Network_1019,BGS-1899,1,1.97649115419578e-18,0.0,1,3228,17816,0.0034206426645685085,0.8464375422782009,F,8.4,22.1
Network_1019,BGS-19,20,9.921799176461033e-07,0.0007987580782782102,12,3228,17816,0.0034206426645685085,0.8464375422782009,F,58.0,41.5
Network_1019,BGS-1900,1,1.2487206055874091e-18,0.0,1,3228,17816,0.0034206426645685085,0.8464375422782009,F,9.6,23.8
Network_1019,BGs-1901,5,0.0001316113718434414,0.00016717744710889476,4,3228,17816,0.0034206426645685085,0.8464375422782009,F,37.6,36.9
Network_1019,BGS-1901,10,0.0001525254119015071,0.006815658110370866,8,3228,17816,0.0034206426645685085,0.8464375422782009,F,50.2,38.4
Network_1019,BGS-1902,2,8.497309752468654e-08,0.0005223671705201252,1,3228,17816,0.0034206426645685085,0.8464375422782009,M,13.6,26.2
Network_1019,BGS-1903,1,2.152059536916789e-09,0.0,1,3228,17816,0.0034206426645685085,0.8464375422782009,M,24.1,34.5
Network_1019,BGS-1904,3,3.3529722658076353e-06,0.0010443501062697316,2,3228,17816,0.0034206426645685085,0.8464375422782009,M,9.15,22.9
Network_1019,BGS-1905,4,0.0001331721471094735,0.0,4,3228,17816,0.0034206426645685085,0.8464375422782009,M,34.2,35.2
Network_1019,BGS-1906,13,0.00015647110863275192,0.007218793859246538,8,3228,17816,0.0034206426645685085,0.8464375422782009,F,15.32,27.58
Network_1019,BGS-1907,10,4.684142936648985e-06,0.008280281352169917,6,3228,17816,0.0034206426645685085,0.8464375422782009,M,19.55,30.95
Network_1019,BGS-1908,3,6.318881709575991e-07,0.0,3,3228,17816,0.0034206426645685085,0.8464375422782009,M,20.6,34.0
Network_1019,BGS-1909,3,6.318881709579886e-07,0.0,3,3228,17816,0.0034206426645685085,0.8464375422782009,F,10.2,23.8
Network_1019,BGS-1910,5,1.782447436417823e-08,4.802934631483313e-07,4,3228,17816,0.0034206426645685085,0.8464375422782009,M,33.0,37.8
Network_1019,BGS-1911,10,-2.3191004580534735e-18,0.0007194796077962003,6,3228,17816,0.0034206426645685085,0.8464375422782009,M,29.53333333,35.56666667
Network_1019,BGS-1912,2,-4.496670484816616e-19,0.0,2,3228,17816,0.0034206426645685085,0.8464375422782009,M,42.0,43.2
Network_1019,BGS-1913,2,-2.915775260975697e-19,0.0,2,3228,17816,0.0034206426645685085,0.8464375422782009,M,27.6,33.2
Network_1019,BGS-1914,10,0.005262478542871,0.0001471074753991605,7,3228,17816,0.0034206426645685085,0.8464375422782009,F,49.0,39.0
Network_1019,BGS-1915,22,0.001945735295685829,0.00013159673279338009,16,3228,17816,0.0034206426645685085,0.8464375422782009,M,11.33333333,24.83333333
Network_1019,BGS-1916,4,0.0007799709102272931,1.493925900772717e-06,4,3228,17816,0.0034206426645685085,0.8464375422782009,M,7.9,20.0
Network_1019,BGS-1917,15,0.0017237744515809412,0.0,15,3228,17816,0.0034206426645685085,0.8464375422782009,F,6.3,19.8
Network_1019,BGS-1918,8,0.004028942959752494,2.4847482217435505e-06,8,3228,17816,0.0034206426645685085,0.8464375422782009,F,10.3,23.0
Network_1019,BGS-1919,3,0.0005448658180134552,0.0,3,3228,17816,0.0034206426645685085,0.8464375422782009,M,28.6,35.2
Network_1019,BGS-1920,20,0.0018828280746061026,0.0001224397679306826,16,3228,17816,0.0034206426645685085,0.8464375422782009,F,8.05,21.25
Network_1019,BGS-1921,11,0.014711920760834081,5.132793122983562e-07,11,3228,17816,0.0034206426645685085,0.8464375422782009,M,10.4,23.0
Network_1019,BGS-1922,28,0.011613337002257924,0.03259622920225884,16,3228,17816,0.0034206426645685085,0.8464375422782009,F,59.63333333,42.15
Network_1019,BGS-1923,5,0.0003332428580829643,3.097397089760018e-05,5,3228,17816,0.0034206426645685085,0.8464375422782009,M,23.4,33.0
Network_1019,BGS-1924,35,0.02644565624265426,0.00670252113483731,16,3228,17816,0.0034206426645685085,0.8464375422782009,F,10.9,24.5
Network_1019,BGS-1925,44,0.11519442119533423,0.0014346873236889528,25,3228,17816,0.0034206426645685085,0.8464375422782009,F,56.6,41.3
Network_1019,BGS-1926,13,0.002676297463182409,0.005044030334255407,8,3228,17816,0.0034206426645685085,0.8464375422782009,M,30.8,36.36666667
Network_1019,BGS-1927,61,0.038585399801369366,0.050311467508980474,16,3228,17816,0.0034206426645685085,0.8464375422782009,F,58.15,37.87
Network_1019,BGS-1928,7,8.99651579603948e-06,1.4622267655849196e-07,6,3228,17816,0.0034206426645685085,0.8464375422782009,F,48.4,36.8
Network_1019,BGS-1929,6,-1.6135192448642406e-18,0.0,6,3228,17816,0.0034206426645685085,0.8464375422782009,F,15.6,26.0
Network_1019,BGS-1930,3,0.0005448658180134555,0.0,3,3228,17816,0.0034206426645685085,0.8464375422782009,F,13.7,25.2
Network_1019,BGS-1931,45,0.14447391486111819,0.0002515705904505653,25,3228,17816,0.0034206426645685085,0.8464375422782009,F,56.06666667,40.8
Network_1019,BGS-1932,52,0.11647346292494812,0.04837423954772244,25,3228,17816,0.0034206426645685085,0.8464375422782009,F,44.68,35.46
Network_1019,BGS-1933,32,0.10732711870682769,7.854092428030059e-05,25,3228,17816,0.0034206426645685085,0.8464375422782009,F,13.5,25.8
Network_1019,BGS-1934,52,0.1554000685378629,0.001062711777147046,25,3228,17816,0.0034206426645685085,0.8464375422782009,F,15.32857143,26.64285714
Network_1019,BGS-1935,17,0.0034157571132805023,0.0002874133538630152,12,3228,17816,0.0034206426645685085,0.8464375422782009,F,13.6,25.2
Network_1019,BGS-1936,17,0.002472205250974285,0.017300588331998736,8,3228,17816,0.0034206426645685085,0.8464375422782009,M,29.95,33.85
Network_1019,BGS-1937,4,0.00398124940045605,5.035028981188953e-05,3,3228,17816,0.0034206426645685085,0.8464375422782009,M,10.1,24.5
Network_1019,BGS-1938,22,0.006173394070785331,0.0006971469946441861,12,3228,17816,0.0034206426645685085,0.8464375422782009,F,58.05,37.9
Network_1019,BGS-1939,18,0.005074041660794482,0.00021116767958241734,12,3228,17816,0.0034206426645685085,0.8464375422782009,F,56.6,42.8
Network_1019,BGS-1940,9,0.0003997579607624326,0.002783320890024935,6,3228,17816,0.0034206426645685085,0.8464375422782009,F,59.6,39.8
Network_1019,BGS-1941,17,0.004989669787959225,0.0002068844172369426,12,3228,17816,0.0034206426645685085,0.8464375422782009,F,14.3,25.0
Network_1019,BGS-1942,11,7.872258553175845e-05,0.0027912676720342764,7,3228,17816,0.0034206426645685085,0.8464375422782009,F,42.5,38.4
Network_1019,BGS-1943,11,7.872258553175762e-05,0.0027912676720342764,7,3228,17816,0.0034206426645685085,0.8464375422782009,F,6.1,19.0
Network_1019,BGS-1944,20,0.002571233805850748,6.828507106533716e-05,16,3228,17816,0.0034206426645685085,0.8464375422782009,F,12.2,24.8
Network_1019,BGS-1945,33,0.03860863157841877,4.093569875252779e-05,21,3228,17816,0.0034206426645685085,0.8464375422782009,M,13.36666667,25.6
Network_1019,BGS-1946,34,0.03595669951664122,0.014282538735639722,14,3228,17816,0.0034206426645685085,0.8464375422782009,F,27.1,28.4
Network_1019,BGS-1947,20,0.0019154714885215429,4.90011207828418e-05,16,3228,17816,0.0034206426645685085,0.8464375422782009,F,11.1,25.25
Network_1019,BGS-1948,30,0.033895184842647814,2.48064247073758e-05,21,3228,17816,0.0034206426645685085,0.8464375422782009,M,20.0,31.5
Network_1019,BGS-1949,12,0.0009533864304633828,4.999115854406973e-05,11,3228,17816,0.0034206426645685085,0.8464375422782009,F,9.2,21.6
Network_1019,BGS-1950,47,0.14177379936908086,0.0012456990934631355,25,3228,17816,0.0034206426645685085,0.8464375422782009,M,26.4,32.8
Network_1019,BGS-1951,39,0.1305906964559824,0.0002057810808393136,25,3228,17816,0.0034206426645685085,0.8464375422782009,F,9.6,22.6
Network_1019,BGS-1952,31,0.03451218342722735,9.179691176625245e-05,21,3228,17816,0.0034206426645685085,0.8464375422782009,M,4.5,17.6
Network_1019,BGS-1953,45,0.12945740193903324,0.01004325281368347,25,3228,17816,0.0034206426645685085,0.8464375422782009,M,20.35,30.6
Network_1019,BGS-1954,39,0.12885342235610772,0.00017251036668972157,25,3228,17816,0.0034206426645685085,0.8464375422782009,F,9.8,23.4
Network_1019,BGS-1955,23,0.0020593141366434817,0.0003541895581817841,16,3228,17816,0.0034206426645685085,0.8464375422782009,F,17.96666667,27.0
Network_1019,BGS-1956,15,0.030357273908681284,7.67181594523678e-05,13,3228,17816,0.0034206426645685085,0.8464375422782009,F,11.2,24.4
Network_1019,BGS-1957,27,0.032206816157460016,1.3434421792090294e-05,21,3228,17816,0.0034206426645685085,0.8464375422782009,M,16.9,32.2
Network_1019,BGS-1958,21,0.0019390208791855218,5.194081161816576e-05,16,3228,17816,0.0034206426645685085,0.8464375422782009,M,29.96666667,32.66666667
Network_1019,BGS-1959,28,0.0843369791524186,6.99802367045169e-05,23,3228,17816,0.0034206426645685085,0.8464375422782009,M,13.25,26.75
Network_1019,BGS-1960,70,0.15687696765410408,0.01714565529946982,25,3228,17816,0.0034206426645685085,0.8464375422782009,M,33.475,35.575
Network_1019,BGS-1961,48,0.14995795366607165,0.0006930402203878435,25,3228,17816,0.0034206426645685085,0.8464375422782009,M,10.4,24.45
Network_1019,BGS-1962,29,0.09533901303315288,3.87233703379692e-05,23,3228,17816,0.0034206426645685085,0.8464375422782009,F,9.2,23.8
Network_1019,BGS-1963,29,0.09533901303315288,3.87233703379692e-05,23,3228,17816,0.0034206426645685085,0.8464375422782009,M,14.2,26.65
Network_1019,BGS-1964,56,0.05931884950987124,0.0013874606949138212,21,3228,17816,0.0034206426645685085,0.8464375422782009,M,17.6875,27.48571429
Network_1019,BGS-1965,28,0.03288290711841098,1.473263397996996e-05,21,3228,17816,0.0034206426645685085,0.8464375422782009,M,11.7,24.2
Network_1019,BGS-1966,22,0.0273712367817444,0.00011954655714639666,19,3228,17816,0.0034206426645685085,0.8464375422782009,M,28.85,36.1
Network_1019,BGS-1967,14,0.007920532635383894,0.00035010871045782914,9,3228,17816,0.0034206426645685085,0.8464375422782009,F,42.8,35.93333333
Network_1019,BGS-1968,15,0.013288735886302827,3.513219715499907e-05,12,3228,17816,0.0034206426645685085,0.8464375422782009,F,53.6,37.0
Network_1019,BGS-1969,25,0.016287483691758097,0.0007529683406830891,12,3228,17816,0.0034206426645685085,0.8464375422782009,F,18.91666667,31.58333333
Network_1019,BGS-197,21,7.763807467957246e-10,2.3464867750003452e-05,17,3228,17816,0.0034206426645685085,0.8464375422782009,,,
Network_1019,BGS-1970,12,0.011337201778078633,1.66068232261223e-05,12,3228,17816,0.0034206426645685085,0.8464375422782009,F,11.6,26.8
Network_1019,BGS-1971,12,0.011337201778078638,1.66068232261223e-05,12,3228,17816,0.0034206426645685085,0.8464375422782009,F,10.4,24.0
Network_1019,BGS-1972,14,0.0017694749073732907,0.001892046123148735,5,3228,17816,0.0034206426645685085,0.8464375422782009,M,22.84,31.2
Network_1019,BGS-1973,7,0.009462936991688016,0.03918048613002735,6,3228,17816,0.0034206426645685085,0.8464375422782009,F,14.45,26.05
Network_1019,BGS-1974,4,6.322839698233617e-07,0.0026079935048954382,3,3228,17816,0.0034206426645685085,0.8464375422782009,F,10.7,23.2
Network_1019,BGS-1975,3,1.1705231394437583e-05,0.0,3,3228,17816,0.0034206426645685085,0.8464375422782009,M,12.3,25.6
Network_1019,BGS-1976,9,0.00015202990137150045,6.99856189158997e-07,8,3228,17816,0.0034206426645685085,0.8464375422782009,F,12.3,25.6
Network_1019,BGS-1977,9,0.0001520299013715004,6.99856189158997e-07,8,3228,17816,0.0034206426645685085,0.8464375422782009,F,12.0,25.4
Network_1019,BGS-1978,6,0.00012843982145919347,0.14018558970071784,4,3228,17816,0.0034206426645685085,0.8464375422782009,F,41.23333333,34.36666667
Network_1019,BGS-1979,4,9.524804576778963e-08,0.00017350728480544742,2,3228,17816,0.0034206426645685085,0.8464375422782009,M,18.9,29.6
Network_1019,BGS-1980,11,0.00015298808667551925,0.0002532212217484938,8,3228,17816,0.0034206426645685085,0.8464375422782009,F,52.475,39.2
Network_1019,BGS-1981,25,0.0022130308266447973,0.0007297243683721896,16,3228,17816,0.0034206426645685085,0.8464375422782009,F,32.26666667,33.3
Network_1019,BGS-1982,51,0.05774609206027962,0.0009387359664320337,21,3228,17816,0.0034206426645685085,0.8464375422782009,F,68.6,41.96666667
Network_1019,BGS-1983,28,0.02494058191751049,0.0015788479996962726,20,3228,17816,0.0034206426645685085,0.8464375422782009,F,30.5,33.6
Network_1019,BGS-1984,20,0.0019154714885215394,4.90011207828418e-05,16,3228,17816,0.0034206426645685085,0.8464375422782009,M,10.0,23.45
Network_1019,BGS-1985,21,0.0019031567182278548,0.00013015342560850518,16,3228,17816,0.0034206426645685085,0.8464375422782009,M,15.4,28.85
Network_1019,BGS-1986,21,0.00341156260021112,0.0014150934705619111,12,3228,17816,0.0034206426645685085,0.8464375422782009,M,30.3,35.55
Network_1019,BGS-1987,8,8.851930334872215e-06,6.403912841977751e-08,7,3228,17816,0.0034206426645685085,0.8464375422782009,F,57.6,39.0
Network_1019,BGS-1988,10,7.81516789263705e-05,0.002563665900431194,7,3228,17816,0.0034206426645685085,0.8464375422782009,F,7.3,21.4
Network_1019,BGS-1989,10,7.81516789263707e-05,0.002563665900431194,7,3228,17816,0.0034206426645685085,0.8464375422782009,M,23.6,32.4
Network_1019,BGS-1990,9,0.0004017743690583597,0.0020557173358822078,6,3228,17816,0.0034206426645685085,0.8464375422782009,M,8.1,23.0
Network_1019,BGS-1991,5,1.7448902252160955e-08,0.0003478605455762047,4,3228,17816,0.0034206426645685085,0.8464375422782009,F,52.8,37.6
Network_1019,BGS-1992,5,1.744890225194343e-08,0.0003478605455762047,4,3228,17816,0.0034206426645685085,0.8464375422782009,M,33.1,36.6
Network_1019,BGS-1993,5,1.7448902252124186e-08,0.0003478605455762047,4,3228,17816,0.0034206426645685085,0.8464375422782009,F,50.0,37.6
Network_1019,BGS-1994,36,0.018130908334045077,0.0034575685371245114,14,3228,17816,0.0034206426645685085,0.8464375422782009,M,20.82,30.6
Network_1019,BGS-1995,14,0.006421273608672182,0.0009001274388886747,10,3228,17816,0.0034206426645685085,0.8464375422782009,F,29.6,31.85
Network_1019,BGS-1996,8,0.003768562398066105,9.279849167843327e-05,6,3228,17816,0.0034206426645685085,0.8464375422782009,M,28.6,34.2
Network_1019,BGS-1997,33,0.1137539779342264,0.00014839577042010733,25,3228,17816,0.0034206426645685085,0.8464375422782009,M,13.3,26.0
Network_1019,BGS-1998,13,0.0035975588788342105,0.0009896698350259727,8,3228,17816,0.0034206426645685085,0.8464375422782009,F,75.8,47.6
Network_1019,BGS-1999,6,0.002952275420781984,1.6206267224341113e-06,6,3228,17816,0.0034206426645685085,0.8464375422782009,F,70.0,42.5
Network_1019,BGS-2,5,2.1547692450833127e-08,0.0,5,3228,17816,0.0034206426645685085,0.8464375422782009,,,
Network_1019,BGS-20,29,1.7980420236705194e-06,0.0028490858325554915,12,3228,17816,0.0034206426645685085,0.8464375422782009,,,
Network_1019,BGS-200,3,2.0951099335836816e-11,0.0,3,3228,17816,0.0034206426645685085,0.8464375422782009,,,
Network_1019,BGS-2000,29,0.09096507633790796,0.00011356110204646564,22,3228,17816,0.0034206426645685085,0.8464375422782009,M,10.9,14.2
Network_1019,BGS-2001,16,0.008668027069686278,0.0012050431744336453,12,3228,17816,0.0034206426645685085,0.8464375422782009,M,19.93333333,30.5
Network_1019,BGS-2002,29,0.03314457797317525,4.051457639784936e-05,21,3228,17816,0.0034206426645685085,0.8464375422782009,M,34.4,36.5
Network_1019,BGS-2003,24,0.026097586229023258,3.129460841509409e-05,19,3228,17816,0.0034206426645685085,0.8464375422782009,F,11.6,25.7
Network_1019,BGS-2004,26,0.031624434765119516,6.008774562313521e-06,21,3228,17816,0.0034206426645685085,0.8464375422782009,F,14.6,27.0
Network_1019,BGS-2005,31,0.08738463747795283,0.0001987000779126359,22,3228,17816,0.0034206426645685085,0.8464375422782009,F,51.33333333,39.3
Network_1019,BGS-2006,61,0.13636987685982535,0.015125928352215072,25,3228,17816,0.0034206426645685085,0.8464375422782009,F,52.72,38.26
Network_1019,BGS-2007,6,0.00477809251376466,3.441066267971541e-05,5,3228,17816,0.0034206426645685085,0.8464375422782009,M,29.3,36.5
Network_1019,BGS-2008,2,3.337791289008878e-06,0.0,2,3228,17816,0.0034206426645685085,0.8464375422782009,M,23.4,32.4
Network_1019,BGS-2009,2,1.1037985998602045e-08,0.0,2,3228,17816,0.0034206426645685085,0.8464375422782009,F,61.3,39.4
Network_1019,BGS-201,23,7.85269077879348e-10,0.008277871386295859,17,3228,17816,0.0034206426645685085,0.8464375422782009,M,36.0,35.0
Network_1019,BGS-2010,9,0.0001523318461580763,3.7089917633976166e-06,8,3228,17816,0.0034206426645685085,0.8464375422782009,M,13.7,28.1
Network_1019,BGS-2011,1,1.5965747178258408e-18,0.0,1,3228,17816,0.0034206426645685085,0.8464375422782009,M,14.2,26.4
Network_1019,BGS-2012,1,2.0184097425052115e-18,0.0,1,3228,17816,0.0034206426645685085,0.8464375422782009,M,20.0,28.6
Network_1019,BGS-2013,9,5.389265379354708e-09,0.0009880273508982764,4,3228,17816,0.0034206426645685085,0.8464375422782009,F,62.06666667,37.56666667
Network_1019,BGS-2014,14,1.166806191666132e-06,0.005391176024353535,7,3228,17816,0.0034206426645685085,0.8464375422782009,F,27.3,33.15
Network_1019,BGS-2015,4,3.12956493995301e-08,0.00011567816554282985,4,3228,17816,0.0034206426645685085,0.8464375422782009,F,60.6,42.2
Network_1019,BGS-2016,8,8.26487474977725e-05,1.3736251726835904e-05,5,3228,17816,0.0034206426645685085,0.8464375422782009,M,13.93333333,26.03333333
Network_1019,BGS-2017,6,-1.1789437182579323e-18,0.0,6,3228,17816,0.0034206426645685085,0.8464375422782009,F,20.0,29.6
Network_1019,BGS-2019,7,3.821484338480569e-05,2.6430168749476303e-06,5,3228,17816,0.0034206426645685085,0.8464375422782009,M,18.75,29.1
Network_1019,BGS-2020,7,-2.320749285716309e-18,0.0005740467471548855,6,3228,17816,0.0034206426645685085,0.8464375422782009,M,33.1,38.0
Network_1019,BGS-2021,6,-1.464207440977492e-18,0.0,6,3228,17816,0.0034206426645685085,0.8464375422782009,M,37.4,37.4
Network_1019,BGS-2022,5,6.202066823213824e-05,2.4028701433734646e-06,5,3228,17816,0.0034206426645685085,0.8464375422782009,F,55.6,38.8
Network_1019,BGS-2023,6,0.0002718301153185643,0.0,6,3228,17816,0.0034206426645685085,0.8464375422782009,M,15.5,28.6
Network_1019,BGS-2024,4,3.260906349655103e-05,0.0,4,3228,17816,0.0034206426645685085,0.8464375422782009,F,22.7,31.8
Network_1019,BGS-2025,8,8.26487474977726e-05,1.3736251726835904e-05,5,3228,17816,0.0034206426645685085,0.8464375422782009,F,48.5,37.2
Network_1019,BGS-2026,6,6.164996848177121e-05,9.038573873785491e-06,5,3228,17816,0.0034206426645685085,0.8464375422782009,F,12.6,25.0
Network_1019,BGS-2027,7,0.0007728826042114948,6.97507026597007e-05,6,3228,17816,0.0034206426645685085,0.8464375422782009,F,41.4,34.5
Network_1019,BGS-2029,2,0.00023981560362207511,0.0005223671705201252,1,3228,17816,0.0034206426645685085,0.8464375422782009,F,50.9,38.8
Network_1019,BGS-2030,16,0.0015329868812715714,0.00010795701578781424,12,3228,17816,0.0034206426645685085,0.8464375422782009,F,21.8,30.7
Network_1019,BGS-2031,7,9.906554698693651e-05,4.609600354839243e-05,6,3228,17816,0.0034206426645685085,0.8464375422782009,M,15.5,27.2
Network_1019,BGS-2032,14,0.0013756372297658581,0.0002422476694118433,12,3228,17816,0.0034206426645685085,0.8464375422782009,F,41.2,34.4
Network_1019,BGS-2033,14,0.0013756372297658583,0.0002422476694118433,12,3228,17816,0.0034206426645685085,0.8464375422782009,F,18.1,29.5
Network_1019,BGS-2034,6,9.845015583878333e-05,6.429587171794121e-06,6,3228,17816,0.0034206426645685085,0.8464375422782009,M,15.4,28.0
Network_1019,BGS-2035,14,0.001452830672625346,6.041382080162462e-05,12,3228,17816,0.0034206426645685085,0.8464375422782009,F,50.0,38.0
Network_1019,BGS-2036,14,0.0014594550605095571,2.7846875469547693e-06,12,3228,17816,0.0034206426645685085,0.8464375422782009,M,18.8,29.8
Network_1019,BGS-2037,17,0.011114519515295327,5.223523628457944e-05,12,3228,17816,0.0034206426645685085,0.8464375422782009,F,15.7,26.8
Network_1019,BGS-2038,7,8.629709356760873e-06,0.0,7,3228,17816,0.0034206426645685085,0.8464375422782009,F,58.6,38.8
Network_1019,BGS-2039,7,8.629709356761005e-06,0.0,7,3228,17816,0.0034206426645685085,0.8464375422782009,F,52.6,39.2
Network_1019,BGS-2040,80,0.05255998684088753,0.01096591464160955,21,3228,17816,0.0034206426645685085,0.8464375422782009,F,49.20909091,39.10909091
Network_1019,BGS-2041,20,0.02138394992089776,4.2957915255020816e-05,16,3228,17816,0.0034206426645685085,0.8464375422782009,M,15.15,25.3
Network_1019,BGS-2042,14,0.02866087909514149,6.268974183962041e-05,13,3228,17816,0.0034206426645685085,0.8464375422782009,M,13.5,26.6
Network_1019,BGS-2043,29,0.03648577217019113,1.44492391390448e-05,21,3228,17816,0.0034206426645685085,0.8464375422782009,M,31.6,34.6
Network_1019,BGS-2044,19,0.01163656354756145,0.0003450671188488865,12,3228,17816,0.0034206426645685085,0.8464375422782009,M,12.1,24.6
Network_1019,BGS-2045,15,0.03468596407700709,6.025501290329904e-05,13,3228,17816,0.0034206426645685085,0.8464375422782009,M,9.2,24.4
Network_1019,BGS-2046,33,0.11048378101952312,4.99761502691415e-05,25,3228,17816,0.0034206426645685085,0.8464375422782009,M,18.1,28.0
Network_1019,BGS-2047,17,0.0015153961482781435,1.6635225259757825e-06,16,3228,17816,0.0034206426645685085,0.8464375422782009,M,11.6,26.4
Network_1019,BGS-2048,24,0.0016363909584557635,0.005596891029228244,16,3228,17816,0.0034206426645685085,0.8464375422782009,M,19.24,30.24
Network_1019,BGS-2049,25,0.029138632091057368,3.886618736383585e-05,21,3228,17816,0.0034206426645685085,0.8464375422782009,M,13.6,27.1
Network_1019,BGS-205,8,2.1024543458452877e-11,0.006759336434813897,5,3228,17816,0.0034206426645685085,0.8464375422782009,F,41.0,36.1
Network_1019,BGS-2050,2,1.6023738143309174e-08,0.0020871632734573878,2,3228,17816,0.0034206426645685085,0.8464375422782009,M,10.3,25.6
Network_1019,BGS-2051,16,0.0002469200509272436,0.038320815418658546,8,3228,17816,0.0034206426645685085,0.8464375422782009,M,31.8,35.6
Network_1019,BGS-2052,14,0.0001528857354254721,0.009223223556378616,8,3228,17816,0.0034206426645685085,0.8464375422782009,F,23.35,31.1
Network_1019,BGS-2053,14,0.0008229959430902211,0.0,14,3228,17816,0.0034206426645685085,0.8464375422782009,M,18.2,28.5
Network_1019,BGS-2054,6,3.218383820481513e-08,0.000258648438788502,4,3228,17816,0.0034206426645685085,0.8464375422782009,F,40.45,34.55
Network_1019,BGS-2055,4,1.326602629639486e-09,0.000522367170520125,3,3228,17816,0.0034206426645685085,0.8464375422782009,F,55.2,40.3
Network_1019,BGS-2056,2,4.0608382825452505e-10,0.001565948807248819,2,3228,17816,0.0034206426645685085,0.8464375422782009,M,26.6,34.6
Network_1019,BGS-2057,1,6.073657098275532e-06,0.0,1,3228,17816,0.0034206426645685085,0.8464375422782009,M,15.0,27.3
Network_1019,BGS-2058,8,0.0001047462736274328,3.309448937674844e-05,6,3228,17816,0.0034206426645685085,0.8464375422782009,F,14.5,27.9
Network_1019,BGS-2059,4,0.0002238412589262048,6.403912841977751e-08,4,3228,17816,0.0034206426645685085,0.8464375422782009,F,17.2,29.6
Network_1019,BGS-2060,10,0.00014539624523488478,0.006422155239333812,7,3228,17816,0.0034206426645685085,0.8464375422782009,M,24.6,31.46666667
Network_1019,BGS-2061,3,7.836421579788747e-06,0.013495643587892583,3,3228,17816,0.0034206426645685085,0.8464375422782009,M,19.5,29.2
Network_1019,BGS-2062,2,1.1037985995499644e-08,0.0,2,3228,17816,0.0034206426645685085,0.8464375422782009,M,15.5,25.9
Network_1019,BGS-2063,7,0.0003976904069368645,0.000439933729188911,5,3228,17816,0.0034206426645685085,0.8464375422782009,F,32.05,34.0
Network_1019,BGS-2064,23,0.07747663650934201,0.0001221555881121612,22,3228,17816,0.0034206426645685085,0.8464375422782009,M,14.9,28.0
Network_1019,BGS-2065,23,0.077476636509342,0.0001221555881121612,22,3228,17816,0.0034206426645685085,0.8464375422782009,M,14.4,27.0
Network_1019,BGS-2066,9,0.01985601448480546,4.6849034975721116e-05,9,3228,17816,0.0034206426645685085,0.8464375422782009,F,57.8,40.2
Network_1019,BGS-2067,8,0.0016858691821353903,0.0021373639156172385,5,3228,17816,0.0034206426645685085,0.8464375422782009,F,38.56666667,37.93333333
Network_1019,BGS-2068,6,0.00035067040105079455,0.0014190533994250093,4,3228,17816,0.0034206426645685085,0.8464375422782009,M,38.25,39.3
Network_1019,BGS-2069,6,2.4913832313048767e-05,5.530399296985548e-05,4,3228,17816,0.0034206426645685085,0.8464375422782009,M,18.5,29.8
Network_1019,BGS-207,1,1.318803082811157e-18,0.0,1,3228,17816,0.0034206426645685085,0.8464375422782009,,,
Network_1019,BGS-2070,4,1.4862369159498176e-05,5.948239329524963e-06,4,3228,17816,0.0034206426645685085,0.8464375422782009,M,20.0,31.0
Network_1019,BGS-2071,3,1.0298181979898225e-11,0.0010443501062697312,2,3228,17816,0.0034206426645685085,0.8464375422782009,F,41.6,35.5
Network_1019,BGS-2072,1,3.359801837796517e-11,0.0,1,3228,17816,0.0034206426645685085,0.8464375422782009,F,11.3,27.6
Network_1019,BGS-2073,6,4.632744565224555e-06,0.0053107788558936905,5,3228,17816,0.0034206426645685085,0.8464375422782009,M,21.65,32.9
Network_1019,BGS-2074,3,9.759351622138587e-06,0.0,3,3228,17816,0.0034206426645685085,0.8464375422782009,M,43.0,38.0
Network_1019,BGS-2076,10,0.008525292630426515,1.2081181546887038e-05,10,3228,17816,0.0034206426645685085,0.8464375422782009,M,19.95,29.6
Network_1019,BGS-2077,2,2.6759416429210523e-13,0.0,2,3228,17816,0.0034206426645685085,0.8464375422782009,M,16.1,29.0
Network_1019,BGS-2078,2,2.675940220441777e-13,0.0,2,3228,17816,0.0034206426645685085,0.8464375422782009,M,15.95,29.1
Network_1019,BGS-2079,3,9.7593516221399e-06,0.0,3,3228,17816,0.0034206426645685085,0.8464375422782009,M,17.2,28.8
Network_1019,BGS-2080,9,0.013901547423852585,2.2153432124807547e-07,9,3228,17816,0.0034206426645685085,0.8464375422782009,F,22.9,25.25
Network_1019,BGS-2081,22,0.010337123884664163,0.004677819030713845,10,3228,17816,0.0034206426645685085,0.8464375422782009,F,41.25,38.95
