network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_113,Ant621,60,0.09956318139592306,0.0013261869143212784,45,95,2990,0.6696528555431132,0.27095976535360755,21.0,621.0,146.0,64.0,0.0,F,F,F,F,75.4545,0.181818,1.63636,125.72726999999999,228.0,225.45455,1.273
Network_113,Ant540,59,0.09252606533208935,0.00286741483451554,45,95,2990,0.6696528555431132,0.27095976535360755,21.0,540.0,175.96,40.0,0.0,N,N,N,N,399.545,0.454545,0.0909091,555.45455,139.72727,67.363636,13.45
Network_113,Ant227,85,0.13287879225817356,0.00672339152944019,45,95,2990,0.6696528555431132,0.27095976535360755,21.0,227.0,185.607,162.0,0.0,C,C,C,C,154.545,0.909091,1.09091,366.54545,434.27272999999997,402.90909,5.545
Network_113,Ant117,65,0.10640613839822848,0.002420881081882055,45,95,2990,0.6696528555431132,0.27095976535360755,21.0,117.0,142.622,64.0,18.0,F,F,F,F,32.0,87.6364,1.72727,100.90909,216.36364,353.90909,1.182
Network_113,Ant111,65,0.1060354997101939,0.002563496933515314,45,95,2990,0.6696528555431132,0.27095976535360755,21.0,111.0,155.27100000000002,50.0,0.0,C,C,C,F,14.3636,0.0,0.363636,110.72726999999999,114.45455,87.545455,1.364
Network_113,Ant220,63,0.1002763600275378,0.0026976471325224063,45,95,2990,0.6696528555431132,0.27095976535360755,21.0,220.0,149.40200000000002,14.0,0.0,C,N,N,N,104.455,1.45455,0.272727,207.36364,184.0,173.18182,0.9091
Network_113,Ant194,64,0.1045556233263954,0.0021673702514108163,45,95,2990,0.6696528555431132,0.27095976535360755,21.0,194.0,159.327,71.0,0.0,C,C,F,F,48.0,1.36364,0.272727,147.54545,254.09091,267.72727000000003,0.8182
Network_113,Ant196,69,0.11292863412053224,0.0025452443912049876,45,95,2990,0.6696528555431132,0.27095976535360755,21.0,196.0,150.987,5.0,45.0,F,F,F,F,8.45455,70.0909,1.0,68.727273,199.54545,722.18182,0.09091
Network_113,Ant191,55,0.08393039356791103,0.003382253060754415,44,95,2990,0.6696528555431132,0.27095976535360755,21.0,191.0,167.296,40.0,0.0,N,N,N,N,415.727,0.0,3.45455,570.72727,161.0,65.090909,19.18
Network_113,Ant190,66,0.10564375199472109,0.0032678231124746117,45,95,2990,0.6696528555431132,0.27095976535360755,21.0,190.0,199.489,190.0,0.0,F,C,F,C,88.7273,1.27273,0.181818,115.27273000000001,192.27273,245.36364,0.8182
Network_113,Ant518,2,0.002204727431885527,1.1439029970258524e-05,2,95,2990,0.6696528555431132,0.27095976535360755,21.0,518.0,140.036,64.0,443.0,F,F,C,C,3.36364,13.7273,0.0,17.272727,62.81818199999999,393.90909,0.3636
Network_113,Ant324,78,0.12321322740097305,0.005373543643032287,45,95,2990,0.6696528555431132,0.27095976535360755,21.0,324.0,220.71900000000002,40.0,0.0,C,N,N,N,82.0,0.636364,1.0,330.0,271.90909,195.0,5.636
Network_113,Ant329,45,0.06983153603780666,0.001342122864049447,42,95,2990,0.6696528555431132,0.27095976535360755,21.0,329.0,177.924,57.0,0.0,N,N,N,N,487.545,0.0909091,0.909091,521.72727,87.454545,41.181818,14.64
Network_113,Ant650,56,0.09191235919157009,0.0015825451327149019,45,95,2990,0.6696528555431132,0.27095976535360755,21.0,650.0,138.611,64.0,0.0,F,F,F,F,55.6364,5.72727,38.0909,90.090909,196.27273,277.27272999999997,2.0909999999999997
Network_113,Ant556,66,0.1077636527215753,0.002792327888884147,45,95,2990,0.6696528555431132,0.27095976535360755,21.0,556.0,133.6,40.0,0.0,N,N,F,F,430.273,1.63636,2.90909,507.45455,118.0,45.454545,15.45
Network_113,Ant252,73,0.11709956890129239,0.0038104625659238847,45,95,2990,0.6696528555431132,0.27095976535360755,21.0,252.0,130.3,64.0,38.0,F,F,F,F,47.1818,236.81799999999998,5.18182,129.90909,237.36364,505.81818,3.727
Network_113,Ant251,48,0.07722185834545,0.0012796790493787118,45,95,2990,0.6696528555431132,0.27095976535360755,21.0,251.0,128.004,40.0,52.0,F,F,F,F,5.54545,17.4545,0.636364,37.363636,106.18182,365.54545,0.0
Network_113,Ant256,70,0.111066789706727,0.004885813895717403,45,95,2990,0.6696528555431132,0.27095976535360755,21.0,256.0,206.553,139.0,0.0,F,F,F,F,24.5455,6.27273,0.363636,133.72727,226.27272999999997,313.90909,0.1818
