network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex
Network_911,1m,5,0.3518340176951122,0.07769841269841268,3,22,30,0.12987012987012986,0.37088133069449175,male
Network_911,2f,4,0.28161869417374236,0.024761904761904766,3,22,30,0.12987012987012986,0.37088133069449175,female
Network_911,3f,0,5.11561477050478e-17,0.0,0,22,30,0.12987012987012986,0.37088133069449175,female
Network_911,5m,5,0.2705318034812493,0.18984126984126987,3,22,30,0.12987012987012986,0.37088133069449175,male
Network_911,6f,4,0.2960864135307552,0.01817460317460318,3,22,30,0.12987012987012986,0.37088133069449175,female
Network_911,7m,2,0.05210581809057183,0.009841269841269842,2,22,30,0.12987012987012986,0.37088133069449175,male
Network_911,8f,0,1.283791079139485e-16,0.0,0,22,30,0.12987012987012986,0.37088133069449175,female
Network_911,9f,3,0.08180210652928838,0.08912698412698414,2,22,30,0.12987012987012986,0.37088133069449175,female
Network_911,10m,6,0.38360787626114273,0.07793650793650794,3,22,30,0.12987012987012986,0.37088133069449175,male
Network_911,11m,3,0.1361657232556958,0.057936507936507946,2,22,30,0.12987012987012986,0.37088133069449175,male
Network_911,12m,3,0.22152111639170918,0.0051587301587301595,3,22,30,0.12987012987012986,0.37088133069449175,male
Network_911,16m,3,0.23832583413491237,0.00873015873015873,3,22,30,0.12987012987012986,0.37088133069449175,male
Network_911,17f,5,0.33173244012679165,0.046190476190476185,3,22,30,0.12987012987012986,0.37088133069449175,female
Network_911,18f,5,0.2918144166389334,0.10642857142857143,3,22,30,0.12987012987012986,0.37088133069449175,female
Network_911,19m,2,0.14386159637173176,0.0,2,22,30,0.12987012987012986,0.37088133069449175,male
Network_911,20f,4,0.2700659981213881,0.07103174603174604,3,22,30,0.12987012987012986,0.37088133069449175,female
Network_911,21m,0,-1.1102230246251565e-16,0.0,0,22,30,0.12987012987012986,0.37088133069449175,male
Network_911,22f,1,0.06975905079476075,0.0,1,22,30,0.12987012987012986,0.37088133069449175,female
Network_911,23f,0,1.3877787807814457e-17,0.0,0,22,30,0.12987012987012986,0.37088133069449175,female
Network_911,24f,0,0.0,0.0,0,22,30,0.12987012987012986,0.37088133069449175,female
Network_911,25m,4,0.24696762169595932,0.07428571428571429,3,22,30,0.12987012987012986,0.37088133069449175,male
Network_911,27f,1,0.019555021887612267,0.0,1,22,30,0.12987012987012986,0.37088133069449175,female
