network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX,coef.activity,total.length,foreleg.width.male,coef.agg.male,HAM
Network_681,208F,1,0.01288811864115571,0.0,1,46,85,0.0821256038647343,0.4861540749553837,FEMALE,-0.18231657399999998,-0.019734491,-,-,-
Network_681,155M,2,0.07710767837288769,0.003738625538982045,2,46,85,0.0821256038647343,0.4861540749553837,MALE,-0.90751805,-0.060734490999999995,-0.060840286,-0.374176294,0
Network_681,156M,3,0.10081899658303162,0.05331193893031008,2,46,85,0.0821256038647343,0.4861540749553837,MALE,0.029543326,-0.608734491,0.076159714,0.072283399,0
Network_681,157M,3,0.0690738838128453,0.026970928837691446,3,46,85,0.0821256038647343,0.4861540749553837,MALE,0.774172775,-1.696734491,0.027159714,0.171830392,0
Network_681,158M,2,0.04479442242563316,0.01269916602598554,2,46,85,0.0821256038647343,0.4861540749553837,MALE,0.672273315,-0.151734491,0.013159714,-0.003250485,0
Network_681,160M,1,0.03452081641785521,0.0,1,46,85,0.0821256038647343,0.4861540749553837,MALE,-0.254799736,0.036265509,0.065159714,0.635445875,1
Network_681,161M,3,0.05414928047293574,0.03156312399776451,2,46,85,0.0821256038647343,0.4861540749553837,MALE,0.297603429,-0.9337344909999999,-0.016840286,0.126665948,1
Network_681,162M,5,0.2663846261405668,0.0883061959134804,3,46,85,0.0821256038647343,0.4861540749553837,MALE,-0.48837119799999995,-1.341734491,0.113159714,-0.208477145,0
Network_681,164M,2,0.0333567604483765,0.01124591710231729,2,46,85,0.0821256038647343,0.4861540749553837,MALE,0.170666519,0.180265509,0.091159714,0.078988118,0
Network_681,165M,2,0.03221982238852359,0.014697304570496469,2,46,85,0.0821256038647343,0.4861540749553837,MALE,0.432269092,-0.251734491,0.108159714,0.13029947,1
Network_681,166M,1,0.04254660842678402,0.0,1,46,85,0.0821256038647343,0.4861540749553837,MALE,0.98729639,-0.969734491,0.137159714,0.08609264,0
Network_681,167M,3,0.16628031719001196,0.013934270359726332,3,46,85,0.0821256038647343,0.4861540749553837,MALE,0.46408309600000003,-0.381734491,0.067159714,-0.119074693,0
Network_681,168M,1,0.025268003533789326,0.0,1,46,85,0.0821256038647343,0.4861540749553837,MALE,-0.21016862,0.39926550899999996,0.129159714,0.131506311,0
Network_681,169M,3,0.09765463771046827,0.01837231953099985,3,46,85,0.0821256038647343,0.4861540749553837,MALE,1.210553743,-0.8877344909999999,0.137159714,0.069795429,1
Network_681,170M,4,0.2318235561944631,0.025244374595874263,3,46,85,0.0821256038647343,0.4861540749553837,MALE,1.3860351430000002,-1.011734491,0.048159714,0.08610033,0
Network_681,172M,3,0.09782870304319961,0.020142991404954284,3,46,85,0.0821256038647343,0.4861540749553837,MALE,0.213387081,0.10826550900000001,0.023159714,0.036887597,0
Network_681,173M,5,0.21556331268801554,0.09022069491176694,3,46,85,0.0821256038647343,0.4861540749553837,MALE,-0.22104785899999999,-0.865734491,-0.074840286,-0.049644799,0
Network_681,179M,3,0.1506767093862678,0.025697068233128364,3,46,85,0.0821256038647343,0.4861540749553837,MALE,0.583242997,0.5562655089999999,0.112159714,0.280562613,0
Network_681,180M,1,0.011301019142615155,0.0,1,46,85,0.0821256038647343,0.4861540749553837,MALE,-0.23365480600000002,0.156265509,0.115159714,-0.209118661,1
