network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex
Network_1008,bd,2,0.0689799845255625,0.0007174119492960073,2,28,87,0.23015873015873015,0.25668823041494615,M
Network_1008,cb,10,0.18826732603010674,0.06220735785953177,4,28,87,0.23015873015873015,0.25668823041494615,F
Network_1008,ct,2,0.06520345955983763,0.0,2,28,87,0.23015873015873015,0.25668823041494615,M
Network_1008,ds,4,0.13456829717177243,0.002915853157399051,4,28,87,0.23015873015873015,0.25668823041494615,M
Network_1008,ed,3,0.11218969934746177,0.001277037508921567,3,28,87,0.23015873015873015,0.25668823041494615,M
Network_1008,ev,14,0.31400636025953793,0.10311738717535818,5,28,87,0.23015873015873015,0.25668823041494615,F
Network_1008,gw,11,0.28223509994354967,0.07168521673352592,5,28,87,0.23015873015873015,0.25668823041494615,F
Network_1008,id,8,0.20582906877656335,0.022879075656853435,5,28,87,0.23015873015873015,0.25668823041494615,F
Network_1008,jr,7,0.22559892036209364,0.012763502377028947,5,28,87,0.23015873015873015,0.25668823041494615,M
Network_1008,lb,4,0.13273193397110533,0.0032752227196671648,4,28,87,0.23015873015873015,0.25668823041494615,M
Network_1008,lh,16,0.36351595984289614,0.13843196971216296,5,28,87,0.23015873015873015,0.25668823041494615,F
Network_1008,ll,15,0.26631048256418466,0.20532502030086566,5,28,87,0.23015873015873015,0.25668823041494615,F
Network_1008,ma,0,3.425624917474011e-17,0.0,0,28,87,0.23015873015873015,0.25668823041494615,M
Network_1008,nu,6,0.15584537557391281,0.021947644411412524,4,28,87,0.23015873015873015,0.25668823041494615,F
Network_1008,nv,10,0.2938606361598624,0.029187590902566746,5,28,87,0.23015873015873015,0.25668823041494615,F
Network_1008,ov,4,0.13082731441112136,0.0020867663379740675,4,28,87,0.23015873015873015,0.25668823041494615,M
Network_1008,pq,2,0.055562484899061446,0.0,2,28,87,0.23015873015873015,0.25668823041494615,M
Network_1008,qn,13,0.2985573499093848,0.09552415289130266,5,28,87,0.23015873015873015,0.25668823041494615,F
Network_1008,qo,7,0.21632223677687834,0.013789556301633596,5,28,87,0.23015873015873015,0.25668823041494615,M
Network_1008,rc,3,0.08952221914920598,0.0019524713969158419,3,28,87,0.23015873015873015,0.25668823041494615,M
Network_1008,va,2,0.07869805473726876,0.0,2,28,87,0.23015873015873015,0.25668823041494615,M
Network_1008,wb,7,0.20112722473357778,0.034709377221454514,5,28,87,0.23015873015873015,0.25668823041494615,M
Network_1008,wr,4,0.13456829717177238,0.002915853157399051,4,28,87,0.23015873015873015,0.25668823041494615,M
Network_1008,ws,4,0.1364611939125582,0.0028654696529092664,4,28,87,0.23015873015873015,0.25668823041494615,M
Network_1008,xb,4,0.11532292919736747,0.0032894284102013577,4,28,87,0.23015873015873015,0.25668823041494615,M
Network_1008,xd,2,0.050180009286043,0.0033238366571699905,2,28,87,0.23015873015873015,0.25668823041494615,M
Network_1008,xu,5,0.156926083554133,0.006487281728827622,4,28,87,0.23015873015873015,0.25668823041494615,M
Network_1008,zk,5,0.18450099599695882,0.0006303590844653648,5,28,87,0.23015873015873015,0.25668823041494615,M
