network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex
Network_990,003C,6,-4.7595098089938765e-15,0.00031746031746031746,5,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,03DA,5,-6.91323644681542e-15,0.0,5,37,106,0.15915915915915915,0.6110171452847929,M
Network_990,097B,3,0.1539943506227546,0.0,3,37,106,0.15915915915915915,0.6110171452847929,M
Network_990,0A50,3,-2.023725492393853e-15,0.0,3,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,154B,7,-1.1621458455806412e-14,0.003042328042328042,5,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,1C27,0,-2.6165639520767155e-17,0.0,0,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,1E4A,6,-1.0780564617840176e-14,0.00031746031746031746,5,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,1F3F,5,-9.370332379138284e-15,0.0,5,37,106,0.15915915915915915,0.6110171452847929,M
Network_990,2E+69,8,0.35584263110555053,0.004391534391534392,6,37,106,0.15915915915915915,0.6110171452847929,
Network_990,2317,6,-8.345214562714073e-15,0.0031746031746031746,5,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,2325,3,-2.022153375158066e-15,0.0,3,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,303F,8,0.36232509430020027,0.0030687830687830694,6,37,106,0.15915915915915915,0.6110171452847929,M
Network_990,3106,4,-7.17740069366475e-15,0.0,4,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,3129,8,-1.2754862828192307e-14,0.005211640211640211,5,37,106,0.15915915915915915,0.6110171452847929,M
Network_990,3524,9,-5.457254108505146e-15,0.017777777777777778,5,37,106,0.15915915915915915,0.6110171452847929,M
Network_990,3B3C,6,-4.775185383330313e-15,0.00031746031746031746,5,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,3D45,7,-1.1778468092335081e-14,0.002962962962962963,5,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,426B,4,0.2062385107002893,0.0,4,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,443B,1,-1.2130335657501636e-15,0.0,1,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,4B08,5,-6.927930347178138e-15,0.0,5,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,521E,8,0.3623250943002002,0.0030687830687830694,6,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,5234,5,0.25479279785440395,0.0,5,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,5741,5,-6.907384927679558e-15,0.0,5,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,5750,5,-6.895176184446916e-15,0.0,5,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,6305,7,-1.1882495676760963e-14,0.004285714285714286,5,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,6450,8,0.34981800789499656,0.005026455026455026,6,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,6473,6,-4.771416691242459e-15,0.00031746031746031746,5,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,6A0F,6,-4.7216717154749035e-15,0.00031746031746031746,5,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,6D2C,6,-4.301976275475369e-15,0.0031746031746031746,5,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,6E7F,6,-8.987756832207917e-15,0.021031746031746033,4,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,7075,7,-4.7663656125657766e-15,0.006349206349206349,5,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,734A,7,0.31057925554312416,0.014285714285714285,6,37,106,0.15915915915915915,0.6110171452847929,M
Network_990,7606,13,-1.7541523789077476e-14,0.0679100529100529,5,37,106,0.15915915915915915,0.6110171452847929,M
Network_990,774E,2,-1.5334955527634979e-15,0.0,2,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,7823,9,0.38143273635271885,0.007301587301587302,6,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,7B2F,1,0.04399571541747261,0.0,1,37,106,0.15915915915915915,0.6110171452847929,F
Network_990,842,7,0.3367349890530321,0.0009523809523809524,6,37,106,0.15915915915915915,0.6110171452847929,F
