network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_38,Ant501,51,0.16555779396297107,0.007076586659615632,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,501.0,158.619,246.0,0.0,C,C,C,F,22.4545,0.0,0.0,118.81818,209.0,158.27273,2.0909999999999997
Network_38,Ant482,42,0.13924444084267143,0.0038653515267574653,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,482.0,178.40400000000002,330.0,0.0,C,N,N,N,81.0909,0.0909091,0.818182,132.72727,142.72727,88.181818,4.0
Network_38,Ant621,37,0.12507045509081502,0.0022653923829603867,32,55,1106,0.7447811447811448,0.17565584500226183,,,,,,,,,,,,,,,,
Network_38,Ant356,40,0.13485412672514993,0.002515978415997971,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,356.0,214.704,246.0,15.0,F,F,F,F,0.636364,166.0,0.272727,9.0909091,65.363636,681.27273,0.0
Network_38,Ant153,42,0.1379179441913437,0.004275380909515037,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,153.0,215.928,190.0,0.0,C,C,C,F,50.0909,0.0,0.181818,82.545455,155.09091,122.90908999999999,1.636
Network_38,Ant178,46,0.14986087022103792,0.005811487937934171,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,178.0,178.18,330.0,0.0,N,N,N,N,61.8182,0.0,3.63636,189.72727,134.81818,41.636364,11.36
Network_38,Ant156,31,0.10234440989505694,0.0020360220960737776,30,55,1106,0.7447811447811448,0.17565584500226183,4.0,156.0,173.046,40.0,0.0,N,N,N,N,372.18199999999996,0.181818,1.9090900000000002,230.09091,88.636364,26.454545,21.55
Network_38,Ant173,38,0.12597509399219967,0.003029615995128243,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,173.0,161.505,330.0,0.0,N,N,N,N,290.27299999999997,0.0,0.727273,214.81817999999998,101.36364,27.818182,14.09
Network_38,Ant347,41,0.13143387723951988,0.010202326155193583,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,347.0,165.801,197.0,0.0,F,F,F,F,33.3636,4.0,0.818182,37.454545,126.90908999999999,288.18182,0.1818
Network_38,Ant219,30,0.09907242235650968,0.001338720094289075,30,55,1106,0.7447811447811448,0.17565584500226183,4.0,219.0,286.895,1453.0,0.0,Q,Q,Q,Q,76.8182,0.0,0.0909091,303.63636,77.090909,10.090909,0.0
Network_38,Ant176,41,0.1325942434670641,0.010608105654611406,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,176.0,142.44299999999998,351.0,36.0,F,F,F,F,2.18182,4.09091,0.0,4.2727273,41.0,355.54545,0.0
Network_38,Ant139,32,0.10586918935849526,0.0015638873586575426,30,55,1106,0.7447811447811448,0.17565584500226183,4.0,139.0,150.546,330.0,0.0,N,N,N,N,447.455,0.0909091,2.45455,159.36364,75.090909,18.636364,13.91
Network_38,Ant560,46,0.152259692397217,0.004628106222149696,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,560.0,212.93400000000003,316.0,0.0,F,F,F,F,6.36364,63.9091,0.545455,30.727272999999997,121.63636000000001,626.90909,0.7273
Network_38,Ant207,43,0.14186084313973968,0.004021030736068147,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,207.0,201.91099999999997,337.0,0.0,C,C,N,C,58.5455,0.0909091,3.0,128.45455,238.45455,195.90909,5.545
Network_38,Ant390,27,0.08953417260341871,0.0012664829143820705,27,55,1106,0.7447811447811448,0.17565584500226183,4.0,390.0,163.444,330.0,0.0,N,N,N,N,161.091,0.363636,3.36364,151.45455,64.454545,14.818182,11.73
Network_38,Ant564,45,0.14899584660475684,0.004431844371709357,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,564.0,136.077,246.0,0.0,C,C,F,F,107.0,0.181818,93.2727,115.27273000000001,196.0,165.0,1.182
Network_38,Ant540,33,0.10768645405051251,0.0023422215239573153,30,55,1106,0.7447811447811448,0.17565584500226183,4.0,540.0,148.93,372.0,0.0,C,C,N,N,85.9091,0.0,0.0909091,97.272727,126.81818,86.545455,1.091
Network_38,Ant202,52,0.1680665925875955,0.00763457828794633,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,202.0,137.80100000000002,330.0,0.0,F,C,C,F,11.1818,0.0,14.6364,54.727273,203.45455,302.63636,0.4545
Network_38,Ant115,35,0.1131248725150427,0.007710977835231298,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,115.0,124.338,71.0,0.0,C,F,F,F,30.9091,0.818182,50.2727,37.636364,143.72727,88.181818,0.09091
Network_38,Ant4,47,0.15492706221561325,0.005169716796677341,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,4.0,197.063,246.0,0.0,C,F,C,F,31.4545,8.81818,3.18182,75.545455,167.90909,184.27273,1.7269999999999999
Network_38,Ant117,48,0.1567124821133978,0.005913982336329048,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,117.0,160.46200000000002,190.0,0.0,C,C,C,F,88.4545,0.272727,3.45455,128.09091,198.18182,179.0,6.727
Network_38,Ant242,43,0.1412416380921532,0.004134932637049076,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,242.0,149.482,330.0,0.0,N,N,N,C,229.0,0.0,1.18182,231.18182000000002,101.45455,21.272727,13.0
Network_38,Ant0,36,0.11862366802992265,0.0029304851239912006,31,55,1106,0.7447811447811448,0.17565584500226183,4.0,0.0,153.496,330.0,0.0,N,N,N,N,287.63599999999997,0.181818,2.0,167.09091,65.272727,12.545455,6.636
Network_38,Ant55,47,0.15588744558564008,0.004554128938688163,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,55.0,161.645,330.0,0.0,C,C,F,F,31.2727,0.363636,5.72727,80.454545,183.81818,125.63636000000001,1.455
Network_38,Ant190,36,0.11733756658617091,0.003362357911609019,31,55,1106,0.7447811447811448,0.17565584500226183,4.0,190.0,179.69400000000002,57.0,0.0,N,C,N,C,409.455,0.0,0.181818,162.09091,134.90909,55.81818199999999,11.27
Network_38,Ant191,38,0.12361692438281148,0.0034702313075721234,31,55,1106,0.7447811447811448,0.17565584500226183,4.0,191.0,138.398,71.0,0.0,N,N,N,N,1215.64,1.9090900000000002,3.54545,316.63636,220.45455,98.090909,19.55
Network_38,Ant294,9,0.026023493612150304,0.00010676294743380698,8,55,1106,0.7447811447811448,0.17565584500226183,4.0,294.0,199.06,330.0,146.0,F,F,F,F,0.0,34.5455,0.363636,0.81818182,6.5454545,471.54545,0.0
Network_38,Ant593,44,0.14537909182026063,0.004395310674447599,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,593.0,152.895,57.0,0.0,N,C,C,F,87.8182,0.0,1.81818,132.09091,137.63636,51.454545,3.182
Network_38,Ant38,47,0.1497544653079092,0.014635224658370779,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,38.0,165.858,330.0,50.0,F,F,F,F,4.18182,12.2727,0.727273,28.272727000000003,102.09091,619.18182,1.545
Network_38,Ant19,48,0.15693733834181314,0.00577312729828819,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,19.0,172.012,344.0,0.0,F,F,F,F,6.36364,0.727273,1.45455,52.727273,144.63636,212.90909,0.5455
Network_38,Ant614,41,0.1334675864806581,0.004286553150010043,32,55,1106,0.7447811447811448,0.17565584500226183,,,,,,,,,,,,,,,,
Network_38,Ant255,8,0.023029239069554248,1.9411444987964904e-05,8,55,1106,0.7447811447811448,0.17565584500226183,4.0,255.0,151.42,57.0,9.0,F,F,F,F,0.363636,10.9091,0.0,9.6363636,81.363636,607.18182,0.0
Network_38,Ant268,37,0.1229858686019338,0.0030466039790268493,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,268.0,163.67,71.0,0.0,C,N,C,C,61.6364,0.0,1.9090900000000002,100.0,98.636364,74.272727,4.545
Network_38,Ant32,36,0.11645349443815256,0.0074753045431963745,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,32.0,126.73200000000001,85.0,50.0,F,F,F,F,0.636364,110.09100000000001,0.0,7.4545455,61.090908999999996,630.09091,0.0
Network_38,Ant97,47,0.1534330684607146,0.005791678923815321,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,97.0,153.52200000000002,330.0,0.0,F,F,C,F,14.2727,0.636364,1.81818,58.909091000000004,227.36364,322.63636,0.8182
Network_38,Ant387,43,0.14218918776412331,0.004296849744386915,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,387.0,197.205,57.0,0.0,C,F,C,F,21.3636,3.8181800000000004,2.18182,89.0,197.90909,179.90909,1.455
Network_38,Ant76,46,0.1472902674539899,0.014214965139555995,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,76.0,149.967,351.0,25.0,F,F,F,F,15.5455,28.0,5.09091,13.545454999999999,74.454545,396.90909,0.0
Network_38,Ant243,36,0.12126939660550996,0.0022628383202874715,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,243.0,187.963,344.0,0.0,C,C,C,F,95.6364,0.0,8.54545,135.63636,182.54545,76.181818,6.455
Network_38,Ant538,45,0.14761690153687593,0.0048532418896949266,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,538.0,150.376,57.0,0.0,N,N,N,N,1121.0,0.0909091,3.63636,231.63636,83.363636,18.272727,31.18
Network_38,Ant518,40,0.13504011959749768,0.0025390678315868613,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,518.0,162.69299999999998,344.0,12.0,F,F,F,F,14.2727,19.1818,5.90909,22.0,106.63636000000001,330.63636,0.09091
Network_38,Ant215,45,0.14821548398390988,0.004599780772098664,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,215.0,153.629,330.0,0.0,C,C,C,C,89.0909,0.0,0.0,95.545455,113.90908999999999,91.090909,1.182
Network_38,Ant380,37,0.12262352583918057,0.002953604849206619,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,380.0,140.118,40.0,0.0,N,N,N,N,202.09099999999998,0.0,0.454545,104.0,60.81818199999999,23.454545,2.0
Network_38,Ant109,36,0.12151437332203963,0.0018209824004830984,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,109.0,152.086,71.0,0.0,C,F,F,F,123.0,1.36364,6.54545,92.909091,123.72726999999999,92.909091,0.5455
Network_38,Ant394,44,0.14695199670504092,0.0037753773205996114,32,55,1106,0.7447811447811448,0.17565584500226183,4.0,394.0,151.18200000000002,330.0,0.0,N,C,C,F,115.818,0.363636,0.818182,124.0,102.54545,44.818182,3.727
