network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_115,Ant621,68,0.09744595457730863,0.0022536182959381717,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,621.0,146.0,64.0,0.0,F,F,F,F,75.4545,0.181818,1.63636,125.72726999999999,228.0,225.45455,1.273
Network_115,Ant229,86,0.12137560395217481,0.0040969246522481965,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,229.0,177.553,162.0,0.0,C,N,C,C,257.63599999999997,1.54545,1.63636,309.09091,262.63636,225.81817999999998,2.455
Network_115,Ant227,86,0.12158864124063175,0.003954544972732925,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,227.0,185.607,162.0,0.0,C,C,C,C,154.545,0.909091,1.09091,366.54545,434.27272999999997,402.90909,5.545
Network_115,Ant117,70,0.1019222652804262,0.001561987564245718,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,117.0,142.622,64.0,18.0,F,F,F,F,32.0,87.6364,1.72727,100.90909,216.36364,353.90909,1.182
Network_115,Ant111,74,0.10696566002365214,0.0020535978098270725,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,111.0,155.27100000000002,50.0,0.0,C,C,C,F,14.3636,0.0,0.363636,110.72726999999999,114.45455,87.545455,1.364
Network_115,Ant220,77,0.11138112351818628,0.0020921610039591255,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,220.0,149.40200000000002,14.0,0.0,C,N,N,N,104.455,1.45455,0.272727,207.36364,184.0,173.18182,0.9091
Network_115,Ant194,80,0.1140973000487073,0.0035637596297917805,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,194.0,159.327,71.0,0.0,C,C,F,F,48.0,1.36364,0.272727,147.54545,254.09091,267.72727000000003,0.8182
Network_115,Ant196,78,0.11011333754952775,0.003950679170898795,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,196.0,150.987,5.0,45.0,F,F,F,F,8.45455,70.0909,1.0,68.727273,199.54545,722.18182,0.09091
Network_115,Ant191,68,0.09899910006297455,0.001459156984962572,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,191.0,167.296,40.0,0.0,N,N,N,N,415.727,0.0,3.45455,570.72727,161.0,65.090909,19.18
Network_115,Ant190,69,0.10097369334334648,0.0014629181905899528,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,190.0,199.489,190.0,0.0,F,C,F,C,88.7273,1.27273,0.181818,115.27273000000001,192.27273,245.36364,0.8182
Network_115,Ant518,1,0.001505215141117856,0.0,1,95,3348,0.7498320268756999,0.25822601274027124,21.0,518.0,140.036,64.0,443.0,F,F,C,C,3.36364,13.7273,0.0,17.272727,62.81818199999999,393.90909,0.3636
Network_115,Ant324,79,0.112426538770417,0.0028849460629990003,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,324.0,220.71900000000002,40.0,0.0,C,N,N,N,82.0,0.636364,1.0,330.0,271.90909,195.0,5.636
Network_115,Ant329,64,0.09230835707313882,0.001326609514768328,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,329.0,177.924,57.0,0.0,N,N,N,N,487.545,0.0909091,0.909091,521.72727,87.454545,41.181818,14.64
Network_115,Ant650,50,0.07111327922306189,0.0008230665508093252,48,95,3348,0.7498320268756999,0.25822601274027124,21.0,650.0,138.611,64.0,0.0,F,F,F,F,55.6364,5.72727,38.0909,90.090909,196.27273,277.27272999999997,2.0909999999999997
Network_115,Ant556,73,0.10445811171226836,0.002435651894040684,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,556.0,133.6,40.0,0.0,N,N,F,F,430.273,1.63636,2.90909,507.45455,118.0,45.454545,15.45
Network_115,Ant252,79,0.11354282431521513,0.002676920506077236,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,252.0,130.3,64.0,38.0,F,F,F,F,47.1818,236.81799999999998,5.18182,129.90909,237.36364,505.81818,3.727
Network_115,Ant251,32,0.04365302500508837,0.0003271893449003867,31,95,3348,0.7498320268756999,0.25822601274027124,21.0,251.0,128.004,40.0,52.0,F,F,F,F,5.54545,17.4545,0.636364,37.363636,106.18182,365.54545,0.0
Network_115,Ant256,74,0.10595521322941462,0.0024847478737792393,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,256.0,206.553,139.0,0.0,F,F,F,F,24.5455,6.27273,0.363636,133.72727,226.27272999999997,313.90909,0.1818
Network_115,Ant126,74,0.10411841246105277,0.00352657503041336,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,126.0,174.04,40.0,0.0,C,C,F,F,2.90909,0.0,3.0,98.545455,137.27273,82.090909,2.273
Network_115,Ant26,81,0.11584480623372881,0.0029387607395262045,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,26.0,237.548,5.0,0.0,F,F,F,F,4.27273,12.2727,0.181818,66.636364,142.81818,499.45455,0.5455
Network_115,Ant27,71,0.10101495721247894,0.0027775950702832223,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,27.0,140.431,14.0,0.0,C,F,F,F,337.36400000000003,2.18182,0.545455,137.54545,135.90909,95.909091,0.09091
Network_115,Ant20,85,0.12011221345410038,0.003959818228543418,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,20.0,170.423,71.0,0.0,N,N,N,C,154.0,0.636364,1.18182,534.90909,230.18182000000002,112.27273000000001,9.636000000000001
Network_115,Ant23,70,0.09925727598971043,0.002532094875182111,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,23.0,234.77,204.0,0.0,N,N,N,N,17.3636,0.272727,1.54545,221.72727000000003,173.45455,132.63636,2.818
Network_115,Ant482,72,0.10390715806621743,0.001965844308301301,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,482.0,168.324,40.0,0.0,C,C,C,F,67.1818,0.0,1.81818,170.27273,193.18182,148.63636,0.4545
Network_115,Ant331,78,0.11148031276128892,0.0027537709419353457,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,331.0,173.118,120.0,0.0,C,N,N,F,177.455,0.0909091,0.909091,204.0,167.54545,102.81818,2.455
Network_115,Ant334,77,0.11075891407179826,0.002265867633809075,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,334.0,173.416,57.0,0.0,N,N,N,N,139.091,0.727273,0.181818,464.54545,149.36364,59.18181800000001,9.0
Network_115,Ant560,68,0.09540090647202994,0.003006251877604406,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,560.0,176.139,5.0,0.0,C,F,F,F,6.0,5.81818,0.0,74.909091,230.36364,330.81818,0.2727
Network_115,Ant564,55,0.07950399464363181,0.0008394809358860116,52,95,3348,0.7498320268756999,0.25822601274027124,21.0,564.0,170.699,57.0,0.0,N,N,N,N,610.273,0.454545,1.18182,482.72727000000003,77.545455,33.272727,7.273
Network_115,Ant243,89,0.12335697895132361,0.0063801888678703894,56,95,3348,0.7498320268756999,0.25822601274027124,21.0,243.0,144.845,5.0,0.0,C,C,F,F,147.091,0.727273,3.45455,192.45455,225.72727000000003,113.18182,2.727
