network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex
Network_912,1m,1,0.17187437721216803,0.0,1,22,15,0.06493506493506493,0.2554946988177893,male
Network_912,2f,6,0.5495613168796123,0.13531746031746034,2,22,15,0.06493506493506493,0.2554946988177893,female
Network_912,3f,0,3.950735314385595e-17,0.0,0,22,15,0.06493506493506493,0.2554946988177893,female
Network_912,5m,2,0.1309812195048391,0.008333333333333335,2,22,15,0.06493506493506493,0.2554946988177893,male
Network_912,6f,2,0.14721562073569955,0.04761904761904762,1,22,15,0.06493506493506493,0.2554946988177893,female
Network_912,7m,0,1.0745837920013122e-17,0.0,0,22,15,0.06493506493506493,0.2554946988177893,male
Network_912,8f,0,1.4655008249332006e-17,0.0,0,22,15,0.06493506493506493,0.2554946988177893,female
Network_912,9f,2,0.1234663671918797,0.0071428571428571435,2,22,15,0.06493506493506493,0.2554946988177893,female
Network_912,10m,4,0.4246745102508284,0.11269841269841271,2,22,15,0.06493506493506493,0.2554946988177893,male
Network_912,11m,3,0.2637974580670466,0.051190476190476196,2,22,15,0.06493506493506493,0.2554946988177893,male
Network_912,12m,0,4.472568843181551e-19,0.0,0,22,15,0.06493506493506493,0.2554946988177893,male
Network_912,16m,0,2.4773535201624236e-17,0.0,0,22,15,0.06493506493506493,0.2554946988177893,male
Network_912,17f,2,0.29613086138852546,0.0,2,22,15,0.06493506493506493,0.2554946988177893,female
Network_912,18f,3,0.29534074440404773,0.05634920634920635,2,22,15,0.06493506493506493,0.2554946988177893,female
Network_912,19m,0,-4.624481457237246e-19,0.0,0,22,15,0.06493506493506493,0.2554946988177893,male
Network_912,20f,3,0.39730504443076015,0.009920634920634922,2,22,15,0.06493506493506493,0.2554946988177893,female
Network_912,21m,0,5.5511151231257815e-17,0.0,0,22,15,0.06493506493506493,0.2554946988177893,male
Network_912,22f,0,6.938893903907227e-18,0.0,0,22,15,0.06493506493506493,0.2554946988177893,female
Network_912,23f,0,-2.7755575615628907e-17,0.0,0,22,15,0.06493506493506493,0.2554946988177893,female
Network_912,24f,0,-0.0,0.0,0,22,15,0.06493506493506493,0.2554946988177893,female
Network_912,25m,1,0.046041437693464825,0.0,1,22,15,0.06493506493506493,0.2554946988177893,male
Network_912,27f,1,0.17187437721216794,0.0,1,22,15,0.06493506493506493,0.2554946988177893,female
