network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX,Group,T,M,N,P,SCI,SCIw,ave_agg,male_age,ave_ramting,std_T,std_M,std_N,std_P,std_SCI,std_SCIw,std_ave_agg,std_male_age,std_ave_remating
Network_703,D9M,7,0.15437372505926913,0.02321836240694653,6,22,93,0.4025974025974026,0.03788046453657004,MALE,5.0,2.0,7.0,4.285714286,0.066666667,7.427368421000001,12.92695359,12.88888889,2.0,1.714285714,0.4,0.752688172,1.044065175,0.562727264,0.955036333,0.759407907,0.845873865,-0.41403933600000004,-7.308734617000001
Network_703,66F,7,0.1640861753143368,0.03725758385298914,6,22,93,0.4025974025974026,0.03788046453657004,FEMALE,,,,,,,,,,,,,,,,,,,
Network_703,J15M,12,0.27356035800591383,0.0718618100120778,7,22,93,0.4025974025974026,0.03788046453657004,MALE,5.0,9.0,11.0,5.181818182,0.15789473699999998,7.611202636,7.079621575,2.444444444,1.0,3.9090909089999997,1.5,1.1827956990000001,1.032328172,1.343551865,0.972255098,0.728444318,-0.645153882,-0.774596669,-4.687599747
Network_703,37M,3,0.06563858806256422,0.0032710988024482026,3,22,93,0.4025974025974026,0.03788046453657004,MALE,5.0,1.0,2.0,6.0,0.083333333,5.538461538,10.5,0.333333333,6.0,1.5,0.17857142899999998,0.41666666700000005,1.257808364,0.410861651,1.1522735,0.814400091,-0.822084568,1.2194397890000002,-2.142113191
Network_703,B26M,12,0.27356035800591383,0.0718618100120778,7,22,93,0.4025974025974026,0.03788046453657004,MALE,5.0,10.0,10.0,3.5,0.28571428600000004,6.680805938,6.505266777999999,12.22222222,1.0,3.0,2.325581395,1.234567901,0.951746585,1.973490919,0.950030293,0.807596399,-0.341662842,-0.905042056,-4.050742699
Network_703,C7M,9,0.20996498370348704,0.037091945907142425,7,22,93,0.4025974025974026,0.03788046453657004,MALE,5.0,7.0,6.0,4.0,0.291666667,5.237270523,3.7921861480000003,0.111111111,1.0,3.5,1.6279069769999999,0.740740741,1.087710383,2.014605313,0.7447553029999999,0.633097392,-0.8767382709999999,-0.905042056,-3.666600807
Network_703,J7M,12,0.27356035800591383,0.0718618100120778,7,22,93,0.4025974025974026,0.03788046453657004,MALE,5.0,5.0,12.0,4.166666667,0.1,7.655696203,6.7123691999999995,0.222222222,1.0,3.916666667,1.0,1.2903225809999999,1.015063365,0.844090896,0.9843954970000001,0.782753177,-1.0636235729999999,-0.931588505,-5.313167489
Network_703,G4M,9,0.21111199098529904,0.03592033401353899,7,22,93,0.4025974025974026,0.03788046453657004,MALE,5.0,7.0,9.0,4.8888888889999995,0.159090909,7.943957967999999,12.23258944,16.11111111,2.0,2.333333333,1.4,0.967741935,1.1910076809999999,1.342871881,1.021461177,0.81222637,1.3316232129999999,-0.41403933600000004,-6.747818452000001
Network_703,B35,8,0.20938179796380815,0.02786482679153804,7,22,93,0.4025974025974026,0.03788046453657004,FEMALE,,,,,,,,,,,,,,,,,,,
Network_703,J6M,11,0.25514140956341647,0.055372774376773445,7,22,93,0.4025974025974026,0.03788046453657004,MALE,5.0,8.0,11.0,3.9090909089999997,0.186046512,7.721448467999999,6.091175332000001,0.8888888890000001,1.0,4.3636363639999995,1.6,1.1827956990000001,0.952313993,1.5704016680000001,0.9928501470000001,0.789475988,-0.963123707,-0.931588505,-4.908170328
Network_703,308M,7,0.16883920008135,0.017024422937286468,7,22,93,0.4025974025974026,0.03788046453657004,MALE,5.0,0.0,4.0,2.0,0.0,4.745762711999999,7.157894737,9.222222222000001,3.0,1.0,0.0,0.8,0.7589599440000001,0.0,1.096567255,0.838121165,0.147432019,0.27160723800000003,-3.74295059
Network_703,B3M,11,0.25514140956341647,0.055372774376773445,7,22,93,0.4025974025974026,0.03788046453657004,MALE,5.0,5.0,11.0,3.9090909089999997,0.11627907,7.721448467999999,5.455515027000001,5.555555556,3.0,3.9090909089999997,1.0,1.1827956990000001,0.952313993,0.981501042,0.9928501470000001,0.789475988,-0.259624652,0.10350983400000001,-5.320031848
Network_703,B67,8,0.19929237648637027,0.0472827143820037,7,22,93,0.4025974025974026,0.03788046453657004,FEMALE,,,,,,,,,,,,,,,,,,,
Network_703,C16,9,0.22136627778844292,0.05707110594401106,7,22,93,0.4025974025974026,0.03788046453657004,FEMALE,,,,,,,,,,,,,,,,,,,
Network_703,E23,6,0.1667316393778361,0.011262456902471572,6,22,93,0.4025974025974026,0.03788046453657004,FEMALE,,,,,,,,,,,,,,,,,,,
Network_703,E25,8,0.21562201000397466,0.022762604137594185,7,22,93,0.4025974025974026,0.03788046453657004,FEMALE,,,,,,,,,,,,,,,,,,,
Network_703,E32,9,0.23295071961217834,0.03639017690402088,7,22,93,0.4025974025974026,0.03788046453657004,FEMALE,,,,,,,,,,,,,,,,,,,
Network_703,E33,7,0.19030056102620618,0.01756003344067303,6,22,93,0.4025974025974026,0.03788046453657004,FEMALE,,,,,,,,,,,,,,,,,,,
Network_703,E39,8,0.21562201000397466,0.022762604137594185,7,22,93,0.4025974025974026,0.03788046453657004,FEMALE,,,,,,,,,,,,,,,,,,,
Network_703,E46,8,0.21562201000397466,0.022762604137594185,7,22,93,0.4025974025974026,0.03788046453657004,FEMALE,,,,,,,,,,,,,,,,,,,
Network_703,E48,8,0.21562201000397463,0.022762604137594185,7,22,93,0.4025974025974026,0.03788046453657004,FEMALE,,,,,,,,,,,,,,,,,,,
Network_703,J34,7,0.19042931451775666,0.017117828089058734,6,22,93,0.4025974025974026,0.03788046453657004,FEMALE,,,,,,,,,,,,,,,,,,,
