network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex
Network_1004,by,3,0.14330358895168246,0.0,3,16,48,0.4,0.0024021451986611098,M
Network_1004,bz,5,0.21077802873581084,0.011428571428571429,5,16,48,0.4,0.0024021451986611098,M
Network_1004,dc,0,-6.941553384302121e-17,0.0,0,16,48,0.4,0.0024021451986611098,M
Network_1004,dv,11,0.39298049272616037,0.1285714285714286,5,16,48,0.4,0.0024021451986611098,F
Network_1004,gv,5,0.21464672661413053,0.007936507936507936,4,16,48,0.4,0.0024021451986611098,M
Network_1004,il,9,0.3290277360090988,0.08698412698412698,5,16,48,0.4,0.0024021451986611098,F
Network_1004,ks,6,0.21482150803266323,0.027142857142857146,5,16,48,0.4,0.0024021451986611098,F
Network_1004,mw,8,0.31561519678181355,0.037460317460317465,5,16,48,0.4,0.0024021451986611098,F
Network_1004,oh,9,0.31910022244694647,0.0784126984126984,5,16,48,0.4,0.0024021451986611098,F
Network_1004,oo,5,0.20933351627470445,0.011904761904761904,5,16,48,0.4,0.0024021451986611098,M
Network_1004,qa,7,0.3025193248027319,0.02015873015873016,5,16,48,0.4,0.0024021451986611098,M
Network_1004,qr,5,0.20064588792735882,0.020952380952380955,4,16,48,0.4,0.0024021451986611098,M
Network_1004,sq,3,0.1089032950187552,0.007936507936507936,3,16,48,0.4,0.0024021451986611098,M
Network_1004,vd,5,0.1749926358993325,0.03396825396825397,4,16,48,0.4,0.0024021451986611098,F
Network_1004,xt,8,0.3003211859176204,0.05206349206349207,5,16,48,0.4,0.0024021451986611098,F
Network_1004,zb,7,0.2653525636794306,0.03698412698412699,5,16,48,0.4,0.0024021451986611098,F
