network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_67,Ant621,72,0.13607528186064424,0.006202090081414296,43,89,2394,0.6113381001021451,0.29003999357480936,18.0,621.0,255.63299999999998,190.0,0.0,C,C,C,N,1.36364,0.818182,0.454545,538.81818,346.09091,153.63636,11.36
Network_67,Ant356,55,0.10833311254887902,0.0023227002830108223,43,89,2394,0.6113381001021451,0.29003999357480936,18.0,356.0,183.199,40.0,0.0,N,N,N,N,51.0,0.363636,0.909091,601.09091,67.272727,18.818182,26.45
Network_67,Ant227,67,0.12779174355370315,0.004707191678559736,43,89,2394,0.6113381001021451,0.29003999357480936,18.0,227.0,162.78799999999998,78.0,0.0,C,C,C,C,17.9091,70.3636,0.545455,387.54545,219.72727000000003,125.63636000000001,1.545
Network_67,Ant114,50,0.0925450759238864,0.00536750468281945,43,89,2394,0.6113381001021451,0.29003999357480936,18.0,114.0,144.81,57.0,0.0,N,N,C, ,560.182,0.0909091,88.8182,400.36364,74.727273,15.818182,3.455
Network_67,Ant112,35,0.04865604895603265,0.005304196815037662,24,89,2394,0.6113381001021451,0.29003999357480936,18.0,112.0,139.517,50.0,0.0,N,C,F, ,160.273,0.181818,0.454545,361.90909,165.27273,67.636364,0.7273
Network_67,Ant195,73,0.13800092238754075,0.0063182190523908026,43,89,2394,0.6113381001021451,0.29003999357480936,18.0,195.0,223.081,176.0,0.0,C,C,C,C,3.27273,136.0,0.272727,291.27272999999997,375.09091,267.81818,0.6364
Network_67,Ant518,62,0.11686287968287178,0.005695267634619512,43,89,2394,0.6113381001021451,0.29003999357480936,18.0,518.0,167.69299999999998,85.0,0.0,C,C,C, ,16.7273,2.63636,1.36364,248.72727000000003,212.90909,139.63636,0.4545
Network_67,Ant492,64,0.12333424889013814,0.003678763895562375,43,89,2394,0.6113381001021451,0.29003999357480936,18.0,492.0,196.987,197.0,0.0,N,N,N,N,1.54545,0.0909091,0.909091,541.63636,95.818182,19.545455,28.73
Network_67,Ant324,56,0.11101425790866251,0.001770677422520305,43,89,2394,0.6113381001021451,0.29003999357480936,18.0,324.0,129.634,50.0,0.0,N,N,C,C,474.727,0.363636,0.545455,324.45455,108.18182,56.81818199999999,2.545
Network_67,Ant650,71,0.13607143615629055,0.004313708655893113,43,89,2394,0.6113381001021451,0.29003999357480936,,,,,,,,,,,,,,,,
