network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX,Group,T,M,N,P,SCI,SCIw,ave_agg,male_age,ave_ramting,std_T,std_M,std_N,std_P,std_SCI,std_SCIw,std_ave_agg,std_male_age,std_ave_remating
Network_702,C6M,11,0.3239016514519212,0.1307984582796432,5,21,64,0.3047619047619048,0.009019679300291537,MALE,4.0,4.0,8.0,1.75,0.28571428600000004,2.436548223,2.344346399,4.1111111110000005,1.0,2.25,1.6666666669999999,2.352941176,0.834700315,1.361630595,0.650520261,0.346004786,-0.257215703,-0.737864787,-4.728887705
Network_702,108F,6,0.22906935161965208,0.023915861665103223,5,21,64,0.3047619047619048,0.009019679300291537,FEMALE,,,,,,,,,,,,,,,,,,,
Network_702,B30M,11,0.3239016514519212,0.1307984582796432,5,21,64,0.3047619047619048,0.009019679300291537,MALE,4.0,5.0,10.0,2.6,0.192307692,5.490196077999999,8.013788307,4.444444444,1.0,2.0,1.6666666669999999,1.5384615380000002,0.942980505,1.180819468,0.9696932109999999,0.613553706,-0.45606659299999996,-0.9383431170000001,-3.863187752
Network_702,B18M,11,0.3239016514519212,0.1307984582796432,5,21,64,0.3047619047619048,0.009019679300291537,MALE,4.0,7.0,10.0,4.6,0.152173913,4.166666667,4.1149842539999995,14.55555556,3.0,2.0,1.320754717,2.0,0.937892533,0.735295037,0.870544675,0.549650883,0.446885565,0.16404358900000002,-4.897101013
Network_702,J12M,5,0.15978489017237496,0.01621646100489092,5,21,64,0.3047619047619048,0.009019679300291537,MALE,4.0,8.0,5.0,5.2,0.307692308,6.315789474,11.54401035,2.0,1.0,2.0,1.6666666669999999,0.78125,1.101073849,1.923278153,1.036610681,0.6713318309999999,-0.3892223,-0.9139028990000001,-6.108118071
Network_702,H36M,10,0.29805014891952625,0.08941788671879439,5,21,64,0.3047619047619048,0.009019679300291537,MALE,4.0,5.0,10.0,4.4,0.113636364,5.551883675,5.836502007000001,0.8888888890000001,1.0,3.2,1.041666667,1.5625,0.9316778729999999,0.7103015909999999,0.9112308029999999,0.590133071,-0.510475353,-0.9139028990000001,-5.118662124
Network_702,G16M,7,0.21809316623517128,0.04398351417741999,5,21,64,0.3047619047619048,0.009019679300291537,MALE,4.0,10.0,7.0,5.285714286,0.27027027,6.169989507,6.600215963999999,7.222222222,2.0,3.428571429,2.083333333,1.09375,1.119223418,1.689365946,1.012680528,0.65583414,0.180667049,-0.432901373,-4.9301943239999995
Network_702,58F,4,0.17653321463802352,0.003824070666175929,4,21,64,0.3047619047619048,0.009019679300291537,FEMALE,,,,,,,,,,,,,,,,,,,
Network_702,62F,6,0.18594278326121058,0.11990519810485563,4,21,64,0.3047619047619048,0.009019679300291537,FEMALE,,,,,,,,,,,,,,,,,,,
Network_702,D19M,4,0.12178593226070036,0.01858888559583351,4,21,64,0.3047619047619048,0.009019679300291537,MALE,4.0,5.0,4.0,4.75,0.263157895,6.653465347000001,9.84729292,0.222222222,2.0,1.75,1.041666667,0.625,1.005788613,1.6449089469999998,1.09203343,0.70722482,-0.583227185,-0.432901373,-6.314254727000001
Network_702,2907M,1,0.025851502532395088,0.0,1,21,64,0.3047619047619048,0.009019679300291537,MALE,4.0,0.0,1.0,4.0,0.0,6.0,8.0,1.6666666669999999,6.0,1.0,0.0,0.15625,0.846979884,0.0,0.984780147,0.63776524,-0.42559821600000003,1.49110473,-6.932664694
Network_702,E24F,5,0.2068545637129501,0.010857384219849083,5,21,64,0.3047619047619048,0.009019679300291537,FEMALE,,,,,,,,,,,,,,,,,,,
Network_702,E26F,4,0.1765332146380235,0.003824070666175929,4,21,64,0.3047619047619048,0.009019679300291537,FEMALE,,,,,,,,,,,,,,,,,,,
Network_702,E28F,6,0.22906935161965206,0.023915861665103223,5,21,64,0.3047619047619048,0.009019679300291537,FEMALE,,,,,,,,,,,,,,,,,,,
Network_702,E40F,8,0.25544692399996344,0.10028894206982988,5,21,64,0.3047619047619048,0.009019679300291537,FEMALE,,,,,,,,,,,,,,,,,,,
Network_702,J1M,2,0.06794072745367906,0.0009543088490456911,2,21,64,0.3047619047619048,0.009019679300291537,MALE,4.0,1.0,2.0,5.5,0.090909091,7.466666667,20.0,0.111111111,1.0,1.0,0.208333333,0.3125,1.164597341,0.5682412729999999,1.225504182,0.79366341,-0.59535249,-0.9139028990000001,-6.932664694
Network_702,E43F,6,0.22906935161965206,0.023915861665103223,5,21,64,0.3047619047619048,0.009019679300291537,FEMALE,,,,,,,,,,,,,,,,,,,
Network_702,E49F,6,0.2013510397783213,0.066275295058315,4,21,64,0.3047619047619048,0.009019679300291537,FEMALE,,,,,,,,,,,,,,,,,,,
Network_702,35M,2,0.056721892392593495,0.0016014635519279485,2,21,64,0.3047619047619048,0.009019679300291537,MALE,4.0,1.0,2.0,2.5,0.2,4.0,4.0,0.0,5.0,1.0,0.41666666700000005,0.588235294,1.192429022,0.9531414159999999,1.067937428,0.568024524,-0.670997485,1.370320319,-5.962437779
Network_702,E51F,6,0.20663400983746058,0.06170786249710912,5,21,64,0.3047619047619048,0.009019679300291537,FEMALE,,,,,,,,,,,,,,,,,,,
Network_702,E52F,7,0.23323213609326154,0.07209590751185341,5,21,64,0.3047619047619048,0.009019679300291537,FEMALE,,,,,,,,,,,,,,,,,,,
