network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX
Network_723,M10,2,5.324374161562601e-16,0.0017825311942959,1,35,20,0.03361344537815126,0.8496903734284105,MALE
Network_723,F1,1,6.939982609524617e-16,0.0,1,35,20,0.03361344537815126,0.8496903734284105,FEMALE
Network_723,M16,3,0.6532814824381878,0.0089126559714795,1,35,20,0.03361344537815126,0.8496903734284105,MALE
Network_723,F2,1,0.3535533905932739,0.0,1,35,20,0.03361344537815126,0.8496903734284105,FEMALE
Network_723,M13,1,-9.145431406981425e-18,0.0,1,35,20,0.03361344537815126,0.8496903734284105,MALE
Network_723,F3,1,1.2706404577392146e-16,0.0,1,35,20,0.03361344537815126,0.8496903734284105,FEMALE
Network_723,M9,1,2.255659354706233e-17,0.0,1,35,20,0.03361344537815126,0.8496903734284105,MALE
Network_723,F4,1,1.1504730712315368e-16,0.0,1,35,20,0.03361344537815126,0.8496903734284105,FEMALE
Network_723,M15,1,-3.416601319667372e-17,0.0,1,35,20,0.03361344537815126,0.8496903734284105,MALE
Network_723,F5,1,1.2963523382987458e-16,0.0,1,35,20,0.03361344537815126,0.8496903734284105,FEMALE
Network_723,M11,1,-2.811255628127824e-17,0.0,1,35,20,0.03361344537815126,0.8496903734284105,MALE
Network_723,F6,1,1.119264249202743e-16,0.0,1,35,20,0.03361344537815126,0.8496903734284105,FEMALE
Network_723,M7,1,-3.522243635717928e-17,0.0,1,35,20,0.03361344537815126,0.8496903734284105,MALE
Network_723,F7,1,-1.0877415382498666e-16,0.0,1,35,20,0.03361344537815126,0.8496903734284105,FEMALE
Network_723,M5,1,3.46666501812663e-17,0.0,1,35,20,0.03361344537815126,0.8496903734284105,MALE
Network_723,F8,1,1.0340062030212922e-16,0.0,1,35,20,0.03361344537815126,0.8496903734284105,FEMALE
Network_723,F9,1,2.226668496508385e-16,0.0,1,35,20,0.03361344537815126,0.8496903734284105,FEMALE
Network_723,F10,1,0.3535533905932739,0.0,1,35,20,0.03361344537815126,0.8496903734284105,FEMALE
Network_723,M6,1,-5.307714890554571e-17,0.0,1,35,20,0.03361344537815126,0.8496903734284105,MALE
Network_723,F11,1,9.411585433464309e-17,0.0,1,35,20,0.03361344537815126,0.8496903734284105,FEMALE
Network_723,M2,1,5.3367810170038825e-17,0.0,1,35,20,0.03361344537815126,0.8496903734284105,MALE
Network_723,F12,1,1.3257941280296312e-16,0.0,1,35,20,0.03361344537815126,0.8496903734284105,FEMALE
Network_723,M3,1,8.61960589688192e-17,0.0,1,35,20,0.03361344537815126,0.8496903734284105,MALE
Network_723,F13,1,-1.307969929309958e-16,0.0,1,35,20,0.03361344537815126,0.8496903734284105,FEMALE
Network_723,M4,1,-1.3897710715056121e-16,0.0,1,35,20,0.03361344537815126,0.8496903734284105,MALE
Network_723,F14,1,2.4616287399066664e-17,0.0,1,35,20,0.03361344537815126,0.8496903734284105,FEMALE
Network_723,M8,1,-1.2679950892184995e-16,0.0,1,35,20,0.03361344537815126,0.8496903734284105,MALE
Network_723,F15,1,1.4146890819343239e-16,0.0,1,35,20,0.03361344537815126,0.8496903734284105,FEMALE
Network_723,M1,2,-1.3649343321943261e-16,0.0017825311942959,1,35,20,0.03361344537815126,0.8496903734284105,MALE
Network_723,F16,1,-1.0425909429736959e-17,0.0,1,35,20,0.03361344537815126,0.8496903734284105,FEMALE
Network_723,F17,1,-3.8313618133109326e-17,0.0,1,35,20,0.03361344537815126,0.8496903734284105,FEMALE
Network_723,M12,1,0.27059805007309873,0.0,1,35,20,0.03361344537815126,0.8496903734284105,MALE
Network_723,F18,2,0.5000000000000003,0.0053475935828877,1,35,20,0.03361344537815126,0.8496903734284105,FEMALE
Network_723,M14,1,-2.775557561562892e-17,0.0,1,35,20,0.03361344537815126,0.8496903734284105,MALE
Network_723,F19,1,1.3183898417423736e-16,0.0,1,35,20,0.03361344537815126,0.8496903734284105,FEMALE
