network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_120,Ant621,72,0.11073465146287331,0.004315287361361831,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,621.0,146.0,64.0,0.0,F,F,F,F,75.4545,0.181818,1.63636,125.72726999999999,228.0,225.45455,1.273
Network_120,Ant229,83,0.12674561246082175,0.005514679454607494,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,229.0,177.553,162.0,0.0,C,N,C,C,257.63599999999997,1.54545,1.63636,309.09091,262.63636,225.81817999999998,2.455
Network_120,Ant115,77,0.11890913467026683,0.004112322492038699,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,115.0,168.18099999999998,40.0,0.0,N,N,N,N,598.364,1.81818,6.909089999999999,563.54545,210.18182000000002,104.63636,25.73
Network_120,Ant117,72,0.11268247255654443,0.0030908025572217186,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,117.0,142.622,64.0,18.0,F,F,F,F,32.0,87.6364,1.72727,100.90909,216.36364,353.90909,1.182
Network_120,Ant111,59,0.09520985820001845,0.0014839871524188737,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,111.0,155.27100000000002,50.0,0.0,C,C,C,F,14.3636,0.0,0.363636,110.72726999999999,114.45455,87.545455,1.364
Network_120,Ant220,63,0.09750536600024834,0.0025194943007177846,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,220.0,149.40200000000002,14.0,0.0,C,N,N,N,104.455,1.45455,0.272727,207.36364,184.0,173.18182,0.9091
Network_120,Ant194,58,0.0916248590592141,0.001402795776474958,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,194.0,159.327,71.0,0.0,C,C,F,F,48.0,1.36364,0.272727,147.54545,254.09091,267.72727000000003,0.8182
Network_120,Ant196,84,0.12787325396072416,0.006024308137863524,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,196.0,150.987,5.0,45.0,F,F,F,F,8.45455,70.0909,1.0,68.727273,199.54545,722.18182,0.09091
Network_120,Ant191,73,0.11372082037392972,0.0034376564198883197,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,191.0,167.296,40.0,0.0,N,N,N,N,415.727,0.0,3.45455,570.72727,161.0,65.090909,19.18
Network_120,Ant190,57,0.09134047121450342,0.0016156511253410096,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,190.0,199.489,190.0,0.0,F,C,F,C,88.7273,1.27273,0.181818,115.27273000000001,192.27273,245.36364,0.8182
Network_120,Ant324,80,0.12253829753751355,0.004844179539785793,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,324.0,220.71900000000002,40.0,0.0,C,N,N,N,82.0,0.636364,1.0,330.0,271.90909,195.0,5.636
Network_120,Ant329,61,0.09478716931840253,0.002427507905118712,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,329.0,177.924,57.0,0.0,N,N,N,N,487.545,0.0909091,0.909091,521.72727,87.454545,41.181818,14.64
Network_120,Ant650,62,0.09713241488704875,0.0020519389830856477,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,650.0,138.611,64.0,0.0,F,F,F,F,55.6364,5.72727,38.0909,90.090909,196.27273,277.27272999999997,2.0909999999999997
Network_120,Ant556,59,0.09422813213359636,0.0014010415907695845,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,556.0,133.6,40.0,0.0,N,N,F,F,430.273,1.63636,2.90909,507.45455,118.0,45.454545,15.45
Network_120,Ant252,79,0.12112122239572021,0.004936159556021341,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,252.0,130.3,64.0,38.0,F,F,F,F,47.1818,236.81799999999998,5.18182,129.90909,237.36364,505.81818,3.727
Network_120,Ant251,53,0.0840233597660757,0.001187822900710261,48,93,3059,0.7150537634408602,0.24233662709577802,21.0,251.0,128.004,40.0,52.0,F,F,F,F,5.54545,17.4545,0.636364,37.363636,106.18182,365.54545,0.0
Network_120,Ant256,76,0.11765241091047042,0.004761401592154116,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,256.0,206.553,139.0,0.0,F,F,F,F,24.5455,6.27273,0.363636,133.72727,226.27272999999997,313.90909,0.1818
Network_120,Ant126,66,0.10177372508048341,0.0032846755356283892,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,126.0,174.04,40.0,0.0,C,C,F,F,2.90909,0.0,3.0,98.545455,137.27273,82.090909,2.273
Network_120,Ant26,81,0.12392231387614204,0.006041692804542972,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,26.0,237.548,5.0,0.0,F,F,F,F,4.27273,12.2727,0.181818,66.636364,142.81818,499.45455,0.5455
Network_120,Ant27,74,0.11543333170066421,0.003412349116751139,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,27.0,140.431,14.0,0.0,C,F,F,F,337.36400000000003,2.18182,0.545455,137.54545,135.90909,95.909091,0.09091
Network_120,Ant20,80,0.12338870347026838,0.005275156021755215,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,20.0,170.423,71.0,0.0,N,N,N,C,154.0,0.636364,1.18182,534.90909,230.18182000000002,112.27273000000001,9.636000000000001
Network_120,Ant23,59,0.09252980644379971,0.0020080363541645028,50,93,3059,0.7150537634408602,0.24233662709577802,21.0,23.0,234.77,204.0,0.0,N,N,N,N,17.3636,0.272727,1.54545,221.72727000000003,173.45455,132.63636,2.818
