network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex,weight,svl
Network_1020,BGS-1074,1,-6.0938355674813e-19,0.0,1,3157,14462,0.0029029982660697673,0.8582429566016013,F,7.8,22.7
Network_1020,BGS-1075,13,5.574477953498141e-11,0.0001433109298724421,9,3157,14462,0.0029029982660697673,0.8582429566016013,M,6.3,20.4
Network_1020,BGS-1076,1,-2.3676062697288092e-18,0.0,1,3157,14462,0.0029029982660697673,0.8582429566016013,M,26.0,36.3
Network_1020,BGS-1077,19,7.016820497574226e-11,0.0017518765892445835,9,3157,14462,0.0029029982660697673,0.8582429566016013,M,9.466666667,23.3
Network_1020,BGS-1078,3,1.0787347528652485e-12,0.0,3,3157,14462,0.0029029982660697673,0.8582429566016013,F,8.5,24.7
Network_1020,BGS-1079,4,1.1564159105819355e-12,1.1988455484682804e-06,3,3157,14462,0.0029029982660697673,0.8582429566016013,F,11.5,25.1
Network_1020,BGS-1080,3,4.5311415423166485e-11,0.0,3,3157,14462,0.0029029982660697673,0.8582429566016013,F,6.6,21.0
Network_1020,BGS-1081,3,4.5311414689846405e-11,0.0,3,3157,14462,0.0029029982660697673,0.8582429566016013,F,5.0,17.2
Network_1020,BGS-1082,4,7.373434244972194e-11,0.0,4,3157,14462,0.0029029982660697673,0.8582429566016013,M,9.3,22.5
Network_1020,BGS-1083,4,7.373434302231517e-11,0.0,4,3157,14462,0.0029029982660697673,0.8582429566016013,M,9.1,22.3
Network_1020,BGS-1084,4,7.37343428992832e-11,0.0,4,3157,14462,0.0029029982660697673,0.8582429566016013,F,9.9,23.1
Network_1020,BGS-1085,5,1.355755221291001e-11,1.364453329664124e-05,4,3157,14462,0.0029029982660697673,0.8582429566016013,F,29.0,34.1
Network_1020,BGS-1086,2,0.0001747786000969905,0.0,2,3157,14462,0.0029029982660697673,0.8582429566016013,M,6.1,20.2
Network_1020,BGS-1087,4,0.00018539318433966287,4.340946607838704e-06,3,3157,14462,0.0029029982660697673,0.8582429566016013,M,12.03333333,24.73333333
Network_1020,BGS-1088,24,0.005578480999133912,0.006114977076214101,8,3157,14462,0.0029029982660697673,0.8582429566016013,F,35.91111111,35.05
Network_1020,BGS-1089,1,5.376278279468524e-05,0.0,1,3157,14462,0.0029029982660697673,0.8582429566016013,F,24.7,35.7
Network_1020,BGS-1091,3,6.23812440682187e-11,0.0,3,3157,14462,0.0029029982660697673,0.8582429566016013,F,8.7,23.0
Network_1020,BGS-1092,6,1.924743633141722e-09,0.0014283291630066575,3,3157,14462,0.0029029982660697673,0.8582429566016013,F,9.7,23.5
Network_1020,BGS-1093,14,1.1416671982924034e-10,6.029917582962806e-05,8,3157,14462,0.0029029982660697673,0.8582429566016013,F,8.7,23.25
Network_1020,BGS-1094,3,2.9339275950808374e-13,0.002063234771290667,2,3157,14462,0.0029029982660697673,0.8582429566016013,M,11.5,24.5
Network_1020,BGS-1095,1,6.902717386919514e-19,0.0,1,3157,14462,0.0029029982660697673,0.8582429566016013,M,9.3,23.0
Network_1020,BGS-1098,1,-1.4183586774097585e-18,0.0,1,3157,14462,0.0029029982660697673,0.8582429566016013,M,29.5,37.2
Network_1020,BGS-11,5,4.631044267215738e-05,0.00042987405403269147,3,3157,14462,0.0029029982660697673,0.8582429566016013,M,34.0,37.8
Network_1020,BGS-110,4,9.684132395536915e-13,0.0,4,3157,14462,0.0029029982660697673,0.8582429566016013,M,29.75,40.9
Network_1020,BGS-1100,6,2.0678168757426445e-11,0.0013322715058016266,4,3157,14462,0.0029029982660697673,0.8582429566016013,F,7.6,24.2
Network_1020,BGS-1101,2,2.529242594719872e-14,0.0005164112730712913,1,3157,14462,0.0029029982660697673,0.8582429566016013,F,9.2,22.7
Network_1020,BGS-1103,3,0.0001802493309834971,0.0,3,3157,14462,0.0029029982660697673,0.8582429566016013,M,30.0,38.2
Network_1020,BGS-1105,3,8.334699049758166e-13,0.0010324208259768328,2,3157,14462,0.0029029982660697673,0.8582429566016013,M,21.8,32.0
Network_1020,BGS-1106,2,-2.551985113711975e-18,0.0,2,3157,14462,0.0029029982660697673,0.8582429566016013,M,21.7,34.4
Network_1020,BGS-1107,7,1.067776603162155e-09,0.0,7,3157,14462,0.0029029982660697673,0.8582429566016013,F,7.4,21.1
Network_1020,BGS-1108,6,1.4091177011515767e-07,0.06524692104618668,5,3157,14462,0.0029029982660697673,0.8582429566016013,F,37.975,34.9
Network_1020,BGS-1109,1,-8.615901215377008e-19,0.0,1,3157,14462,0.0029029982660697673,0.8582429566016013,M,27.2,36.0
Network_1020,BGS-1111,14,1.2749846253150383e-09,0.00020255542980489823,8,3157,14462,0.0029029982660697673,0.8582429566016013,M,5.5,20.5
Network_1020,BGS-1112,2,-2.7794403594028083e-18,0.0,2,3157,14462,0.0029029982660697673,0.8582429566016013,M,10.55,25.5
Network_1020,BGS-1113,10,1.065094483192647e-09,0.00015461950158568224,8,3157,14462,0.0029029982660697673,0.8582429566016013,M,8.3,22.7
Network_1020,BGS-1114,9,4.624660880246185e-09,0.0024714709308699787,6,3157,14462,0.0029029982660697673,0.8582429566016013,F,7.4,22.6
Network_1020,BGS-1115,13,1.4803391022669e-10,5.1082704144875074e-05,8,3157,14462,0.0029029982660697673,0.8582429566016013,F,11.5,24.5
Network_1020,BGS-1116,8,4.775314207930029e-10,1.0451831873775062e-05,6,3157,14462,0.0029029982660697673,0.8582429566016013,M,5.9,21.2
Network_1020,BGS-1117,7,1.0677766030469528e-09,0.0,7,3157,14462,0.0029029982660697673,0.8582429566016013,F,4.8,18.8
Network_1020,BGS-1118,7,1.0677766023083482e-09,0.0,7,3157,14462,0.0029029982660697673,0.8582429566016013,M,7.0,22.5
Network_1020,BGS-1119,8,5.733870238454873e-11,1.5301995271426263e-05,8,3157,14462,0.0029029982660697673,0.8582429566016013,F,9.9,24.6
Network_1020,BGS-1120,7,2.0217594034430744e-10,0.0007331864296428767,6,3157,14462,0.0029029982660697673,0.8582429566016013,F,8.1,23.5
Network_1020,BGS-1121,7,4.612766408040087e-09,0.0010364115710349722,6,3157,14462,0.0029029982660697673,0.8582429566016013,M,6.9,22.4
Network_1020,BGS-1122,3,6.782901183189107e-12,0.0003605837048543259,2,3157,14462,0.0029029982660697673,0.8582429566016013,M,6.0,20.6
Network_1020,BGS-1123,9,6.140619775739372e-11,1.5348949576513875e-05,8,3157,14462,0.0029029982660697673,0.8582429566016013,M,5.9,19.8
Network_1020,BGS-1124,9,6.14061989296816e-11,1.5348949576513875e-05,8,3157,14462,0.0029029982660697673,0.8582429566016013,F,6.9,21.3
Network_1020,BGS-1125,6,2.0197631419684362e-10,0.0,6,3157,14462,0.0029029982660697673,0.8582429566016013,F,10.3,24.0
Network_1020,BGS-1126,2,1.3674199020532293e-18,0.0,2,3157,14462,0.0029029982660697673,0.8582429566016013,M,8.6,22.6
Network_1020,BGS-1127,10,2.6677012817824075e-10,1.3323152394162039e-05,8,3157,14462,0.0029029982660697673,0.8582429566016013,M,8.3,23.5
Network_1020,BGS-1128,5,6.841298456597582e-13,5.622534467683781e-05,4,3157,14462,0.0029029982660697673,0.8582429566016013,F,6.9,22.0
Network_1020,BGS-1129,13,1.1128030360083746e-09,0.0004546073092814671,8,3157,14462,0.0029029982660697673,0.8582429566016013,M,7.9,22.8
Network_1020,BGS-113,8,2.670402244387024e-11,0.00027720377221701826,8,3157,14462,0.0029029982660697673,0.8582429566016013,F,72.0,35.0
Network_1020,BGS-1130,6,4.914299568311758e-12,9.255568613924256e-05,5,3157,14462,0.0029029982660697673,0.8582429566016013,F,6.0,21.0
Network_1020,BGS-1131,14,1.1161630404218171e-09,0.0006589500993596115,8,3157,14462,0.0029029982660697673,0.8582429566016013,F,8.7,23.2
Network_1020,BGS-1132,2,5.122812452005144e-19,0.0,2,3157,14462,0.0029029982660697673,0.8582429566016013,F,12.7,26.2
Network_1020,BGS-1133,7,4.9192998332894966e-12,0.000552540754450834,5,3157,14462,0.0029029982660697673,0.8582429566016013,M,12.1,26.5
Network_1020,BGS-1134,2,1.6991491827165021e-13,0.0,2,3157,14462,0.0029029982660697673,0.8582429566016013,M,9.5,23.8
Network_1020,BGS-1135,2,7.060323485358438e-19,0.0,2,3157,14462,0.0029029982660697673,0.8582429566016013,M,7.9,22.2
Network_1020,BGS-1136,5,4.8941661140855454e-12,0.0,5,3157,14462,0.0029029982660697673,0.8582429566016013,M,8.7,23.0
Network_1020,BGS-1137,6,4.914299309547681e-12,9.255568613924256e-05,5,3157,14462,0.0029029982660697673,0.8582429566016013,F,5.9,20.2
Network_1020,BGS-1138,19,1.113372114599837e-09,0.011316620737775195,8,3157,14462,0.0029029982660697673,0.8582429566016013,M,14.15,26.45
Network_1020,BGS-1139,9,6.140619862326812e-11,1.5348949576513875e-05,8,3157,14462,0.0029029982660697673,0.8582429566016013,M,5.9,21.0
Network_1020,BGS-1140,9,6.140619764368113e-11,1.5348949576513875e-05,8,3157,14462,0.0029029982660697673,0.8582429566016013,M,4.5,20.0
Network_1020,BGS-1141,12,2.7419763171686246e-10,2.7935672399492882e-05,8,3157,14462,0.0029029982660697673,0.8582429566016013,F,9.9,24.7
Network_1020,BGS-1142,13,3.117212957362798e-10,3.871646242002389e-05,8,3157,14462,0.0029029982660697673,0.8582429566016013,M,7.4,22.0
Network_1020,BGS-1143,2,-3.561905965587228e-18,0.0,2,3157,14462,0.0029029982660697673,0.8582429566016013,F,6.5,21.5
Network_1020,BGS-1145,1,6.382668754531766e-19,0.0,1,3157,14462,0.0029029982660697673,0.8582429566016013,M,8.3,22.0
Network_1020,BGS-1146,1,1.4005338648357653e-18,0.0,1,3157,14462,0.0029029982660697673,0.8582429566016013,M,10.4,24.0
Network_1020,BGS-1148,11,1.3820592398924596e-10,4.719884170445662e-05,8,3157,14462,0.0029029982660697673,0.8582429566016013,F,6.7,21.8
Network_1020,BGS-1150,2,2.0971193406115434e-14,0.0,2,3157,14462,0.0029029982660697673,0.8582429566016013,M,5.6,21.2
Network_1020,BGS-1151,3,6.706543963331901e-13,0.001032420825976833,2,3157,14462,0.0029029982660697673,0.8582429566016013,M,19.5,33.9
Network_1020,BGS-1152,2,2.0971851061423136e-14,0.0,2,3157,14462,0.0029029982660697673,0.8582429566016013,M,7.7,23.6
Network_1020,BGS-1153,4,1.9348969461816283e-18,1.004300414374351e-06,3,3157,14462,0.0029029982660697673,0.8582429566016013,F,50.8,37.5
Network_1020,BGS-1154,1,2.555240825394628e-10,0.0,1,3157,14462,0.0029029982660697673,0.8582429566016013,M,19.0,31.8
Network_1020,BGS-1155,4,8.426710449336041e-09,0.0005164112730712913,3,3157,14462,0.0029029982660697673,0.8582429566016013,F,40.8,34.96666667
Network_1020,BGS-1159,1,2.950953306906814e-19,0.0,1,3157,14462,0.0029029982660697673,0.8582429566016013,M,22.8,36.4
Network_1020,BGS-1160,1,1.443758208600736e-19,0.0,1,3157,14462,0.0029029982660697673,0.8582429566016013,F,54.0,44.0
Network_1020,BGS-1161,18,0.0003633940124640251,0.008178573004994163,7,3157,14462,0.0029029982660697673,0.8582429566016013,F,48.08,42.0
Network_1020,BGS-1164,3,7.978309921595347e-07,0.0,3,3157,14462,0.0029029982660697673,0.8582429566016013,M,21.6,35.0
Network_1020,BGS-1165,3,4.780402881950723e-16,0.0,3,3157,14462,0.0029029982660697673,0.8582429566016013,M,17.8,32.0
Network_1020,BGS-1166,2,-1.0464167300289311e-18,0.0,2,3157,14462,0.0029029982660697673,0.8582429566016013,M,20.2,37.3
Network_1020,BGS-1167,8,9.164505567633993e-05,1.4260415426113904e-06,7,3157,14462,0.0029029982660697673,0.8582429566016013,F,41.6,39.8
Network_1020,BGS-1168,4,3.8827517046619036e-15,0.00016866002080857475,3,3157,14462,0.0029029982660697673,0.8582429566016013,F,11.5,24.1
Network_1020,BGS-1169,11,0.00011013262017453373,1.5998225126590596e-05,7,3157,14462,0.0029029982660697673,0.8582429566016013,M,30.2,37.3
Network_1020,BGS-1170,3,1.4391773505937322e-05,0.0,3,3157,14462,0.0029029982660697673,0.8582429566016013,M,24.2,36.9
Network_1020,BGS-1171,11,0.00020091893942574657,0.0014010267314736743,5,3157,14462,0.0029029982660697673,0.8582429566016013,F,33.78333333,36.92
Network_1020,BGS-1172,15,0.0003157204533182525,0.0036208857203117377,7,3157,14462,0.0029029982660697673,0.8582429566016013,F,52.2,41.46666667
Network_1020,BGS-1173,8,9.164505567633855e-05,1.4260415426113904e-06,7,3157,14462,0.0029029982660697673,0.8582429566016013,F,43.0,35.3
Network_1020,BGS-1174,14,0.0002537058508798725,0.0008710878666754421,6,3157,14462,0.0029029982660697673,0.8582429566016013,F,50.86666667,40.73333333
Network_1020,BGS-1175,4,1.998921689692192e-05,1.0257633999230987e-05,3,3157,14462,0.0029029982660697673,0.8582429566016013,F,38.7,40.0
Network_1020,BGS-1176,8,9.16450556763392e-05,1.4260415426113904e-06,7,3157,14462,0.0029029982660697673,0.8582429566016013,F,34.5,38.6
Network_1020,BGS-1179,3,-2.3718618977042674e-19,0.0,3,3157,14462,0.0029029982660697673,0.8582429566016013,F,30.8,34.5
Network_1020,BGS-1180,4,9.516625916597825e-10,0.0,4,3157,14462,0.0029029982660697673,0.8582429566016013,F,7.0,24.2
Network_1020,BGS-1181,1,1.4097604668563467e-10,0.0,1,3157,14462,0.0029029982660697673,0.8582429566016013,F,8.6,23.4
Network_1020,BGS-1182,2,-6.585004805015788e-19,0.0,2,3157,14462,0.0029029982660697673,0.8582429566016013,M,9.05,26.75
Network_1020,BGS-1183,2,-6.696955935260063e-19,0.0,2,3157,14462,0.0029029982660697673,0.8582429566016013,F,10.4,27.4
Network_1020,BGS-1184,3,7.978309921595749e-07,0.0,3,3157,14462,0.0029029982660697673,0.8582429566016013,F,45.6,44.0
Network_1020,BGS-1185,16,1.1952158048147947e-10,0.00038828393147946784,10,3157,14462,0.0029029982660697673,0.8582429566016013,M,8.95,25.85
Network_1020,BGS-1186,15,0.010365638349388629,0.0003258674613281353,12,3157,14462,0.0029029982660697673,0.8582429566016013,F,45.56666667,38.26666667
Network_1020,BGS-1187,8,8.655917831310977e-05,0.001113453132455006,7,3157,14462,0.0029029982660697673,0.8582429566016013,F,64.4,42.2
Network_1020,BGS-1188,0,-4.682945137378581e-19,0.0,0,3157,14462,0.0029029982660697673,0.8582429566016013,F,5.9,21.7
Network_1020,BGS-119,10,1.6999451976090596e-11,1.304041927547998e-07,9,3157,14462,0.0029029982660697673,0.8582429566016013,M,25.5,26.3
Network_1020,BGS-1190,3,7.978309921590596e-07,0.0,3,3157,14462,0.0029029982660697673,0.8582429566016013,M,13.5,25.2
Network_1020,BGS-1191,6,2.4715324920972523e-05,0.0015480286587166243,3,3157,14462,0.0029029982660697673,0.8582429566016013,M,25.3,36.55
Network_1020,BGS-1192,13,0.0030187541325731194,9.32319297055431e-05,11,3157,14462,0.0029029982660697673,0.8582429566016013,F,71.65,45.03333333
Network_1020,BGS-1193,4,1.1565732366503606e-13,0.001126420243922993,3,3157,14462,0.0029029982660697673,0.8582429566016013,M,10.75,25.5
Network_1020,BGS-1194,2,5.828766878926599e-12,0.0,2,3157,14462,0.0029029982660697673,0.8582429566016013,M,9.4,24.3
Network_1020,BGS-1195,9,1.1374409589336944e-10,0.00013664070946987683,8,3157,14462,0.0029029982660697673,0.8582429566016013,F,13.1,26.25
Network_1020,BGS-1196,3,-3.8749097618593173e-19,0.0,3,3157,14462,0.0029029982660697673,0.8582429566016013,F,45.8,43.4
Network_1020,BGS-1197,9,-1.1230719174505342e-18,0.00020678545531967887,3,3157,14462,0.0029029982660697673,0.8582429566016013,F,37.25,38.65
Network_1020,BGS-1199,2,-1.5130500590297047e-18,0.0,2,3157,14462,0.0029029982660697673,0.8582429566016013,F,52.6,40.5
Network_1020,BGS-1200,3,-5.535748846742941e-19,0.0,3,3157,14462,0.0029029982660697673,0.8582429566016013,M,31.4,37.65
Network_1020,BGS-1203,11,0.00028986303038891975,0.00013778323475045404,6,3157,14462,0.0029029982660697673,0.8582429566016013,F,49.7,38.575
Network_1020,BGS-1204,7,0.0004656060105196649,0.0009225247025054643,5,3157,14462,0.0029029982660697673,0.8582429566016013,F,25.55,28.0
Network_1020,BGS-1205,2,-2.3899881840953217e-18,0.0,2,3157,14462,0.0029029982660697673,0.8582429566016013,F,9.3,24.6
Network_1020,BGS-1206,4,7.2673590218087236e-12,3.6604673321976416e-06,4,3157,14462,0.0029029982660697673,0.8582429566016013,M,10.6,24.8
Network_1020,BGS-1207,9,3.5621950948325275e-11,0.0006865720398588435,4,3157,14462,0.0029029982660697673,0.8582429566016013,M,8.9,22.975
Network_1020,BGS-1208,1,2.7762236053257314e-16,0.0,1,3157,14462,0.0029029982660697673,0.8582429566016013,M,19.6,34.5
Network_1020,BGS-1209,10,7.270039151724595e-11,0.000503687086633989,6,3157,14462,0.0029029982660697673,0.8582429566016013,M,13.13333333,27.03333333
Network_1020,BGS-1211,2,8.470755696366331e-05,0.0,2,3157,14462,0.0029029982660697673,0.8582429566016013,F,58.0,42.7
Network_1020,BGS-1212,4,8.552708695230616e-05,0.0006799033645643497,2,3157,14462,0.0029029982660697673,0.8582429566016013,F,45.7,39.35
Network_1020,BGS-1213,2,5.1027390862985584e-05,0.0,2,3157,14462,0.0029029982660697673,0.8582429566016013,M,12.7,25.5
Network_1020,BGS-1216,9,0.00042327497720403,0.0015708882505395872,4,3157,14462,0.0029029982660697673,0.8582429566016013,M,32.43333333,38.15
Network_1020,BGS-1217,7,0.00012098424601311333,0.0025596540479827,5,3157,14462,0.0029029982660697673,0.8582429566016013,M,11.2,26.3
Network_1020,BGS-1218,3,1.4170364321342083e-05,8.034403314994813e-07,3,3157,14462,0.0029029982660697673,0.8582429566016013,M,21.3,35.5
Network_1020,BGS-1219,7,4.110321963878894e-11,0.0004950681796821299,5,3157,14462,0.0029029982660697673,0.8582429566016013,F,9.8,23.5
Network_1020,BGS-1220,5,5.105906291692916e-12,0.0,5,3157,14462,0.0029029982660697673,0.8582429566016013,F,13.9,28.3
Network_1020,BGS-1221,8,6.117347937316148e-11,0.00020100732747387,6,3157,14462,0.0029029982660697673,0.8582429566016013,M,9.8,25.0
