t,S,I,R,run_id
0.0,34,1,0,1
1.430367520300735,33,2,0,1
1.436708322931534,32,3,0,1
1.4380025764932876,31,4,0,1
1.4485904078954346,30,5,0,1
1.4522360692762666,29,6,0,1
1.4777007947796967,28,7,0,1
1.5348336532363418,27,8,0,1
1.5384608745367288,26,9,0,1
1.540315206792859,25,10,0,1
1.5451029157716292,24,11,0,1
1.5520552087819346,23,12,0,1
1.5768807053960492,22,13,0,1
1.5972477981303594,22,12,1,1
1.6274068503996815,21,13,1,1
1.6337123399652427,20,14,1,1
1.6405059042067087,19,15,1,1
1.6706108736162162,18,16,1,1
1.6769100480539512,17,17,1,1
1.7129385214636914,16,18,1,1
1.7404251659117105,15,19,1,1
1.7890243932083538,14,20,1,1
1.8088406183768901,13,21,1,1
1.8658410247765336,12,22,1,1
1.9301312787234846,12,21,2,1
2.083158077536172,11,22,2,1
2.1470656665682335,10,23,2,1
2.18394274073775,9,24,2,1
2.1949457205967886,8,25,2,1
2.200116640328638,7,26,2,1
2.2112264871790783,6,27,2,1
2.4980215617589705,5,28,2,1
2.732843876927762,4,29,2,1
2.8332765170652197,3,30,2,1
3.0330745850855427,3,29,3,1
3.0711680036552274,2,30,3,1
3.124752767669104,1,31,3,1
3.1670570583471833,1,30,4,1
3.678312660954088,1,29,5,1
4.432746844465994,1,28,6,1
4.511087333826304,0,29,6,1
6.094298583924527,0,28,7,1
6.571039600200155,0,27,8,1
6.62346452142537,0,26,9,1
7.301592865279762,0,25,10,1
7.736882438834858,0,24,11,1
8.36463217291595,0,23,12,1
8.435843508292693,0,22,13,1
8.797855443817808,0,21,14,1
8.963032996483097,0,20,15,1
9.781205069145624,0,19,16,1
11.24207243383967,0,18,17,1
11.533602218676,0,17,18,1
11.543079336707724,0,16,19,1
12.083044470868076,0,15,20,1
12.775642312397263,0,14,21,1
13.717702318514622,0,13,22,1
13.989788469118475,0,12,23,1
14.11663800855287,0,11,24,1
15.271800973370054,0,10,25,1
16.697789516502624,0,9,26,1
19.437188520944737,0,8,27,1
22.597663704325583,0,7,28,1
26.118776408596815,0,6,29,1
26.480883939502704,0,5,30,1
27.312792010950577,0,4,31,1
29.75936414053315,0,3,32,1
34.728856532005494,0,2,33,1
45.35351077401296,0,1,34,1
82.05892331826631,0,0,35,1
0.0,34,1,0,2
0.05948071914662975,33,2,0,2
0.09346642962638185,32,3,0,2
0.1628577037798658,31,4,0,2
0.19615166339166712,30,5,0,2
0.21410893043050608,29,6,0,2
0.22078483004684982,28,7,0,2
0.2235947412513028,27,8,0,2
0.23050429368722936,26,9,0,2
0.25098004908466187,25,10,0,2
0.28935470425851345,24,11,0,2
0.305861183239631,23,12,0,2
0.334384946394093,22,13,0,2
0.3606885555939192,21,14,0,2
0.39670228747618935,20,15,0,2
0.4032678335220451,20,14,1,2
0.4079396620087877,19,15,1,2
0.41943241334734715,18,16,1,2
0.4969946207934966,17,17,1,2
0.4977410521957102,16,18,1,2
0.4984551722962799,15,19,1,2
0.5058182625429762,14,20,1,2
0.5346555183624779,13,21,1,2
0.5348213537983958,12,22,1,2
0.5474203032285532,12,21,2,2
0.5600220807620397,11,22,2,2
0.5839023585448512,10,23,2,2
0.588759286656894,9,24,2,2
0.7226279460127468,8,25,2,2
0.778797912830057,7,26,2,2
0.9094778383984929,7,25,3,2
0.9781579525755304,6,26,3,2
1.002232095845316,5,27,3,2
1.0196542466111869,4,28,3,2
1.0906421402793367,3,29,3,2
1.322400384306155,3,28,4,2
1.344879892914991,2,29,4,2
1.578055284181908,1,30,4,2
1.7592251032445454,1,29,5,2
1.8047069676035732,1,28,6,2
1.8880058392558186,0,29,6,2
2.9010398711731575,0,28,7,2
3.343907212266231,0,27,8,2
3.553556407358993,0,26,9,2
4.047484194697941,0,25,10,2
4.18936815418417,0,24,11,2
4.2596215804692275,0,23,12,2
4.5055915000831215,0,22,13,2
5.360064128138227,0,21,14,2
5.818831949766384,0,20,15,2
6.281274949699499,0,19,16,2
6.30305987400588,0,18,17,2
6.445770750527651,0,17,18,2
7.24937894827794,0,16,19,2
7.263308018620906,0,15,20,2
7.42912001287588,0,14,21,2
7.907714765748289,0,13,22,2
8.00127860230785,0,12,23,2
10.204746669567038,0,11,24,2
11.314754427896249,0,10,25,2
11.527314144183846,0,9,26,2
12.260411476930486,0,8,27,2
13.132535582829064,0,7,28,2
14.230052216656008,0,6,29,2
14.569288209643272,0,5,30,2
17.871303815371657,0,4,31,2
23.18342793990962,0,3,32,2
25.92363097854183,0,2,33,2
31.675238427687837,0,1,34,2
54.562212935271205,0,0,35,2
0.0,34,1,0,3
0.17562425672780502,33,2,0,3
0.2716172849465562,32,3,0,3
0.31174085347257224,31,4,0,3
0.648050537985281,30,5,0,3
0.6514695527994132,29,6,0,3
0.7851129811323663,28,7,0,3
0.8233121387410501,27,8,0,3
0.8434284173817893,26,9,0,3
0.9108847205986801,25,10,0,3
0.9640177956289011,24,11,0,3
1.0335203017362673,23,12,0,3
1.0449919471175866,22,13,0,3
1.0639301449985041,21,14,0,3
1.07373620133028,20,15,0,3
1.1617295820368065,19,16,0,3
1.1661653401746888,18,17,0,3
1.2742978040978594,17,18,0,3
1.3364043851917062,16,19,0,3
1.3402603774313016,15,20,0,3
1.3463288882260884,14,21,0,3
1.4099282275834277,13,22,0,3
1.410293128134487,12,23,0,3
1.4454225962679843,11,24,0,3
1.5009046066520835,11,23,1,3
1.5517881974740058,10,24,1,3
1.6215925797654287,9,25,1,3
1.6242131485237632,8,26,1,3
1.722899655160523,7,27,1,3
1.7925654357643546,6,28,1,3
1.9109626080691526,6,27,2,3
2.0401563135047027,5,28,2,3
2.0647493510868635,4,29,2,3
2.11154430114621,3,30,2,3
2.1190950481630164,2,31,2,3
2.1270043158150242,1,32,2,3
2.37258820714687,0,33,2,3
2.4111365098253574,0,32,3,3
2.658480765706759,0,31,4,3
3.3154798936174323,0,30,5,3
3.784601010137992,0,29,6,3
3.982947083136135,0,28,7,3
4.016095634805883,0,27,8,3
5.258080759691044,0,26,9,3
5.812391801372764,0,25,10,3
6.222966182419796,0,24,11,3
7.661780703454746,0,23,12,3
7.6809057657136615,0,22,13,3
7.865161187715567,0,21,14,3
8.093566168087008,0,20,15,3
8.32339277887786,0,19,16,3
9.001228171526215,0,18,17,3
10.458858030020332,0,17,18,3
11.975229768632474,0,16,19,3
12.490331911458073,0,15,20,3
12.831116232254837,0,14,21,3
13.498371282193123,0,13,22,3
13.623797631089966,0,12,23,3
15.070973278821304,0,11,24,3
15.127354522675072,0,10,25,3
15.898812023315617,0,9,26,3
16.056444811440883,0,8,27,3
16.20284156738555,0,7,28,3
18.722748027906146,0,6,29,3
23.73930088464654,0,5,30,3
24.439786544897327,0,4,31,3
25.464872858924693,0,3,32,3
26.0770446085273,0,2,33,3
41.41420068643711,0,1,34,3
41.69529667049441,0,0,35,3
0.0,34,1,0,4
0.10055337664113871,33,2,0,4
0.23345534162436943,32,3,0,4
0.4719772548338841,31,4,0,4
0.478937755517589,30,5,0,4
0.5112195829094481,29,6,0,4
0.6365177248876133,28,7,0,4
0.6486572862712523,27,8,0,4
0.6737700646582101,26,9,0,4
0.6986634935477135,25,10,0,4
0.7362686154600679,24,11,0,4
0.8552687592051209,23,12,0,4
0.9091490943965534,22,13,0,4
0.9699217332878697,21,14,0,4
1.033072775184054,20,15,0,4
1.0950824073714769,19,16,0,4
1.114838085326476,18,17,0,4
1.1864537110979547,17,18,0,4
1.197412764274739,16,19,0,4
1.258879757969135,15,20,0,4
1.2645100310219661,14,21,0,4
1.2932896781361187,13,22,0,4
1.3092853950873358,12,23,0,4
1.312496059972444,11,24,0,4
1.3520840864437567,10,25,0,4
1.3964234357160716,9,26,0,4
1.405147295268948,8,27,0,4
