network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity
Network_512,047019558,6,1.1048303865130232e-05,0.05651717807500656,4,125,272,0.03509677419354839,0.7015390715109574
Network_512,056298632,7,0.0006922198428961397,0.034421715184893786,4,125,272,0.03509677419354839,0.7015390715109574
Network_512,055806583,2,0.0003887865163989408,0.0,2,125,272,0.03509677419354839,0.7015390715109574
Network_512,056051340,3,0.002457473875639166,0.014424337791765014,2,125,272,0.03509677419354839,0.7015390715109574
Network_512,043804831,5,0.0002228925985601252,0.014424337791765014,4,125,272,0.03509677419354839,0.7015390715109574
Network_512,047045785,1,1.0343123878657526e-05,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,055893818,9,0.18608522619834278,0.03576747836189221,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,056287272,1,5.5886678599708354e-05,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,055551558,6,0.04308964284574809,0.014424337791765014,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,056378791,3,0.003236095547086868,0.0,3,125,272,0.03509677419354839,0.7015390715109574
Network_512,056013544,11,0.2788651020033953,0.013592384245413371,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,056381584,5,0.04253376862751319,0.0,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,043857566,2,0.0023471603330903665,0.0,2,125,272,0.03509677419354839,0.7015390715109574
Network_512,047008052,11,0.29236823014328456,0.01953755077279861,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,047045030,3,-5.057263734796072e-18,0.0,3,125,272,0.03509677419354839,0.7015390715109574
Network_512,056300602,5,0.00022289259856010288,0.014424337791765014,4,125,272,0.03509677419354839,0.7015390715109574
Network_512,056010282,8,0.0006180617370488815,0.07552889238569807,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,055550038,1,1.3281519738870462e-06,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,055802114,1,2.679463276510548e-05,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,056374031,4,0.00018682916982420728,0.04544322056123786,3,125,272,0.03509677419354839,0.7015390715109574
Network_512,056302345,3,0.003236095547086875,0.0,3,125,272,0.03509677419354839,0.7015390715109574
Network_512,047089101,7,0.15653970107899454,0.003786820968174233,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,056286824,3,0.0002172874276953751,0.0,3,125,272,0.03509677419354839,0.7015390715109574
Network_512,047053861,4,0.00048542070346661235,0.02858641489640703,3,125,272,0.03509677419354839,0.7015390715109574
Network_512,047001578,1,-1.4163943557066269e-18,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,047048579,3,0.08711635945543221,0.0,3,125,272,0.03509677419354839,0.7015390715109574
Network_512,056526004,7,0.043818808965711616,0.02858641489640703,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,047002307,7,0.14564054452243283,0.035690297187150076,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,055812060,9,0.23101256837548215,0.027270180791030527,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,046890272,11,0.16038488251022945,0.11070966725962793,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,055888332,9,0.214566395690674,0.015072357706110678,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,055805554,2,0.005987358867701329,0.0,2,125,272,0.03509677419354839,0.7015390715109574
Network_512,055551081,1,0.017507916060914955,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,055518786,4,-1.3226457596518204e-17,0.00013113034356150013,3,125,272,0.03509677419354839,0.7015390715109574
Network_512,043544563,7,0.002765810467390047,0.17611679342599887,3,125,272,0.03509677419354839,0.7015390715109574
Network_512,055895006,3,1.367681282892127e-06,0.028717545239968528,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,055513535,3,0.04774105666963996,0.014424337791765014,2,125,272,0.03509677419354839,0.7015390715109574
Network_512,055815000,2,-1.2431027646237264e-18,0.0,2,125,272,0.03509677419354839,0.7015390715109574
Network_512,055889033,5,0.00024344623194690277,0.07533219687035579,3,125,272,0.03509677419354839,0.7015390715109574
Network_512,055885009,3,0.02538316258179491,0.0,3,125,272,0.03509677419354839,0.7015390715109574
Network_512,055809869,1,0.0020249528249616385,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,055541565,6,0.12812328176481785,0.0035155420678630784,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,055816895,4,0.016087865173798153,0.0,4,125,272,0.03509677419354839,0.7015390715109574
Network_512,055549354,6,5.693305918639083e-05,0.1080514030946761,4,125,272,0.03509677419354839,0.7015390715109574
Network_512,046868004,14,0.35586783554792717,0.028287455106888626,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,055819060,5,0.08757565530247378,0.0,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,047085293,2,2.9291738705143375e-05,0.0,2,125,272,0.03509677419354839,0.7015390715109574
Network_512,047048795,7,0.016844679345820332,0.13632091966080945,4,125,272,0.03509677419354839,0.7015390715109574
Network_512,056286289,10,0.2867773464881415,0.008837421357090909,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,047047369,4,1.0759006484034684e-05,0.0,4,125,272,0.03509677419354839,0.7015390715109574
Network_512,056014066,2,0.005987358867701332,0.0,2,125,272,0.03509677419354839,0.7015390715109574
Network_512,056063062,4,1.0759006484028837e-05,0.0,4,125,272,0.03509677419354839,0.7015390715109574
Network_512,056003531,6,0.0005949164842237657,0.04820351429320742,3,125,272,0.03509677419354839,0.7015390715109574
Network_512,056278832,1,0.005179943898946093,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,047095840,3,0.025383162581794922,0.0,3,125,272,0.03509677419354839,0.7015390715109574
Network_512,047003807,1,0.01571389474788939,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,047021556,5,0.04253376862751321,0.0,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,055542033,3,0.003236095547086862,0.0,3,125,272,0.03509677419354839,0.7015390715109574
Network_512,055515039,8,0.00021437317036720078,0.04274849200104904,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,055542328,2,1.9993631139176935e-05,0.0,2,125,272,0.03509677419354839,0.7015390715109574
Network_512,055816525,4,0.00022001719183144627,0.0,4,125,272,0.03509677419354839,0.7015390715109574
Network_512,056285557,5,0.00020532091153165324,0.0,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,056297310,12,0.2816979421371865,0.13837410222146637,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,056014070,1,1.64413345047592e-07,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,056076864,1,0.00029542080110772867,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,055535025,6,0.002730590233925751,0.1527908908121339,3,125,272,0.03509677419354839,0.7015390715109574
Network_512,055535071,1,0.03514652083327288,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,055818611,5,0.00020532091153166394,0.0,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,053786606,1,1.6441334504368465e-07,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,056010889,1,1.5127270085150936e-18,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,046853364,5,8.603983412465367e-05,0.026280706355450646,2,125,272,0.03509677419354839,0.7015390715109574
Network_512,047071522,8,0.08317379327029811,0.3931672332242749,4,125,272,0.03509677419354839,0.7015390715109574
Network_512,047083874,4,0.02044744434185089,0.042486231313926044,3,125,272,0.03509677419354839,0.7015390715109574
Network_512,055554848,4,0.00046833114914013915,0.020373284378005067,2,125,272,0.03509677419354839,0.7015390715109574
Network_512,047036338,13,0.000464896351712855,0.12379797185068618,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,055796893,1,2.679463276512041e-05,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,055526614,6,0.19575161938400812,0.0006269326587973322,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,055538084,1,5.659534430373233e-06,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,055518354,9,0.273930754724892,0.006316432496605593,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,047007044,4,0.0006207707326977073,0.0,4,125,272,0.03509677419354839,0.7015390715109574
Network_512,047081376,2,6.622980247836428e-05,0.0,2,125,272,0.03509677419354839,0.7015390715109574
Network_512,055543601,3,4.707914256126243e-05,0.014424337791765014,2,125,272,0.03509677419354839,0.7015390715109574
Network_512,055517326,1,2.5770485030859615e-05,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,044880541,2,2.7933256617816283e-05,0.0,2,125,272,0.03509677419354839,0.7015390715109574
Network_512,043858548,1,0.005739105244162944,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,047013364,2,1.9993631139186794e-05,0.0,2,125,272,0.03509677419354839,0.7015390715109574
Network_512,046890821,2,0.00015459463082337425,0.0,2,125,272,0.03509677419354839,0.7015390715109574
Network_512,046892853,3,2.0226643271515196e-17,0.0,3,125,272,0.03509677419354839,0.7015390715109574
Network_512,056303371,1,3.2206467455065327e-18,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,047049527,3,0.07471908967183626,0.0,3,125,272,0.03509677419354839,0.7015390715109574
Network_512,047083798,6,0.002680300543469349,0.12000611941603281,4,125,272,0.03509677419354839,0.7015390715109574
Network_512,056290282,8,0.20654808190796947,0.009752212338758368,5,125,272,0.03509677419354839,0.7015390715109574
Network_512,046895337,1,5.588667859972232e-05,0.0,1,125,272,0.03509677419354839,0.7015390715109574
Network_512,046872043,11,0.001099174608982343,0.20511626890462445,4,125,272,0.03509677419354839,0.7015390715109574
Network_512,043832868,10,0.01772143679863696,0.31483302736253177,4,125,272,0.03509677419354839,0.7015390715109574
