network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex
Network_1005,by,9,0.3694823699809304,0.17541950113378685,4,16,38,0.31666666666666665,0.09328394006462908,M
Network_1005,bz,5,0.21792353279011104,0.03396825396825397,4,16,38,0.31666666666666665,0.09328394006462908,M
Network_1005,dc,0,8.444610606342082e-17,0.0,0,16,38,0.31666666666666665,0.09328394006462908,M
Network_1005,dv,2,0.10991414889094911,0.001904761904761905,2,16,38,0.31666666666666665,0.09328394006462908,F
Network_1005,gv,4,0.23412553686937682,0.0015873015873015873,4,16,38,0.31666666666666665,0.09328394006462908,M
Network_1005,il,2,0.09399425009147823,0.0,2,16,38,0.31666666666666665,0.09328394006462908,F
Network_1005,ks,2,0.11407931289723994,0.0015873015873015873,2,16,38,0.31666666666666665,0.09328394006462908,F
Network_1005,mw,7,0.32021780956085527,0.07494331065759638,4,16,38,0.31666666666666665,0.09328394006462908,F
Network_1005,oh,5,0.26372736021584525,0.01310657596371882,4,16,38,0.31666666666666665,0.09328394006462908,F
Network_1005,oo,7,0.36296768654575495,0.022380952380952383,4,16,38,0.31666666666666665,0.09328394006462908,M
Network_1005,qa,8,0.3628072162315513,0.1096371882086168,4,16,38,0.31666666666666665,0.09328394006462908,M
Network_1005,qr,2,0.11774119921588334,0.0,2,16,38,0.31666666666666665,0.09328394006462908,M
Network_1005,sq,8,0.34903197859081314,0.13766439909297054,4,16,38,0.31666666666666665,0.09328394006462908,M
Network_1005,vd,5,0.21923802161845782,0.051519274376417235,4,16,38,0.31666666666666665,0.09328394006462908,F
Network_1005,xt,3,0.14485552000619695,0.006916099773242631,3,16,38,0.31666666666666665,0.09328394006462908,F
Network_1005,zb,7,0.2950360803761163,0.08365079365079366,4,16,38,0.31666666666666665,0.09328394006462908,F
