network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex
Network_910,1m,4,0.39186781827932354,0.05,2,22,22,0.09523809523809523,0.5766129032258064,male
Network_910,2f,3,0.2888176660163919,0.06666666666666668,2,22,22,0.09523809523809523,0.5766129032258064,female
Network_910,3f,0,-2.57014352221163e-17,0.0,0,22,22,0.09523809523809523,0.5766129032258064,female
Network_910,5m,3,0.2697588195852999,0.028571428571428574,2,22,22,0.09523809523809523,0.5766129032258064,male
Network_910,6f,2,0.2626674236134763,0.0,2,22,22,0.09523809523809523,0.5766129032258064,female
Network_910,7m,1,-5.054028994052908e-17,0.0,1,22,22,0.09523809523809523,0.5766129032258064,male
Network_910,8f,3,0.19251780893266665,0.06666666666666668,2,22,22,0.09523809523809523,0.5766129032258064,female
Network_910,9f,1,-3.3802609767956294e-17,0.0,1,22,22,0.09523809523809523,0.5766129032258064,female
Network_910,10m,5,0.3432698391291731,0.2619047619047619,2,22,22,0.09523809523809523,0.5766129032258064,male
Network_910,11m,1,0.05792911487011808,0.0,1,22,22,0.09523809523809523,0.5766129032258064,male
Network_910,12m,1,0.05489312247645551,0.0,1,22,22,0.09523809523809523,0.5766129032258064,male
Network_910,16m,1,0.10329079710914266,0.0,1,22,22,0.09523809523809523,0.5766129032258064,male
Network_910,17f,3,0.20810688743539468,0.004761904761904762,2,22,22,0.09523809523809523,0.5766129032258064,female
Network_910,18f,5,0.48106381524266656,0.30952380952380953,2,22,22,0.09523809523809523,0.5766129032258064,female
Network_910,19m,2,0.16591070668708788,0.0,2,22,22,0.09523809523809523,0.5766129032258064,male
Network_910,20f,3,0.18242819156367013,0.06666666666666668,2,22,22,0.09523809523809523,0.5766129032258064,female
Network_910,21m,0,-5.204170427930422e-18,0.0,0,22,22,0.09523809523809523,0.5766129032258064,male
Network_910,22f,0,4.1633363423443376e-17,0.0,0,22,22,0.09523809523809523,0.5766129032258064,female
Network_910,23f,1,0.09391564790735203,0.0,1,22,22,0.09523809523809523,0.5766129032258064,female
Network_910,24f,0,-5.551115123125784e-17,0.0,0,22,22,0.09523809523809523,0.5766129032258064,female
Network_910,25m,4,0.31211308510673863,0.1642857142857143,2,22,22,0.09523809523809523,0.5766129032258064,male
Network_910,27f,1,0.08690599505542174,0.0,1,22,22,0.09523809523809523,0.5766129032258064,female
