network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity
Network_565,079584622,8,0.2555261552120723,0.23574805808848365,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,095574296,5,0.010942047785700189,0.0001773049645390071,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,079613629,2,0.0001474791378872374,0.0,2,49,114,0.09693877551020408,0.5961822274563587
Network_565,079623299,5,0.24592472112853841,0.001958797703478554,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,079621352,8,0.012545017236443736,0.08575157604412927,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,095571773,4,0.15400832414509896,0.0,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,095582841,4,0.03814036266441469,0.2793144208037823,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,096376881,2,0.0021873423094166183,0.0,2,49,114,0.09693877551020408,0.5961822274563587
Network_565,095566620,5,0.06629009782889332,0.19335950692333675,2,49,114,0.09693877551020408,0.5961822274563587
Network_565,096516560,4,0.028713192014275524,0.003989361702127659,3,49,114,0.09693877551020408,0.5961822274563587
Network_565,079589786,1,0.002985181069461129,0.0,1,49,114,0.09693877551020408,0.5961822274563587
Network_565,095594887,5,0.21928163647093304,0.033844140493076665,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,079768283,8,0.1147219202373345,0.29913036136440396,3,49,114,0.09693877551020408,0.5961822274563587
Network_565,096356084,9,0.3235779691585021,0.12512664640324211,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,095594360,6,0.012192436589479409,0.011352442868400307,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,096543360,10,0.3666246500508226,0.07018321513002364,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,095595301,3,0.004590620530343475,0.08156028368794326,2,49,114,0.09693877551020408,0.5961822274563587
Network_565,096373054,1,0.005347514811739977,0.0,1,49,114,0.09693877551020408,0.5961822274563587
Network_565,096546609,7,0.019648944625591313,0.18141252955082765,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,079586105,6,0.011979467509919158,0.004191292356185969,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,079574077,4,0.00802473044891171,0.0,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,096556579,4,0.18657985516929193,0.0,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,096530620,2,0.012248246897065433,0.0,2,49,114,0.09693877551020408,0.5961822274563587
Network_565,096527537,2,0.0008004180722308332,0.0,2,49,114,0.09693877551020408,0.5961822274563587
Network_565,096366267,3,0.002553505226728661,0.15602836879432624,2,49,114,0.09693877551020408,0.5961822274563587
Network_565,095593261,8,0.0173318728208937,0.03162431048069348,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,095594096,3,0.0995748434636855,0.0,3,49,114,0.09693877551020408,0.5961822274563587
Network_565,096357356,2,0.021296092367771923,0.0,2,49,114,0.09693877551020408,0.5961822274563587
Network_565,079636775,4,0.016205255695431187,0.19444444444444445,2,49,114,0.09693877551020408,0.5961822274563587
Network_565,095571071,2,0.04778069011574091,0.0,2,49,114,0.09693877551020408,0.5961822274563587
Network_565,095565632,4,0.0004966565305110497,0.04033687943262411,2,49,114,0.09693877551020408,0.5961822274563587
Network_565,096512301,2,0.0008004180722308439,0.0,2,49,114,0.09693877551020408,0.5961822274563587
Network_565,096520306,6,0.1958346730424103,0.4394208037825059,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,079617066,4,0.02805505970562204,0.05913120567375888,3,49,114,0.09693877551020408,0.5961822274563587
Network_565,095573275,6,0.17354316469486694,0.02157210401891253,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,096368318,6,0.021296319759807236,0.06877462568951928,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,096538589,2,0.0515325879015494,0.0,2,49,114,0.09693877551020408,0.5961822274563587
Network_565,095586262,4,0.18657985516929196,0.0,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,096520628,6,0.02010602576261927,0.06736603624901501,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,079600383,2,0.0021873423094166244,0.0,2,49,114,0.09693877551020408,0.5961822274563587
Network_565,095594579,5,0.029318271441248225,0.12234042553191489,3,49,114,0.09693877551020408,0.5961822274563587
Network_565,095583040,2,0.021385929696752154,0.0,2,49,114,0.09693877551020408,0.5961822274563587
Network_565,096379298,6,0.17354316469486697,0.02157210401891253,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,096383301,4,0.03601700133728903,0.12405437352245857,3,49,114,0.09693877551020408,0.5961822274563587
Network_565,096379302,2,0.0001474791378873992,0.0,2,49,114,0.09693877551020408,0.5961822274563587
Network_565,079600620,8,0.3220992802389769,0.28534278959810877,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,095581807,4,0.0004966565305110484,0.04033687943262411,2,49,114,0.09693877551020408,0.5961822274563587
Network_565,096364294,8,0.31491935190855985,0.08340087808172916,4,49,114,0.09693877551020408,0.5961822274563587
Network_565,096380062,10,0.38854342285534926,0.12030986153326588,4,49,114,0.09693877551020408,0.5961822274563587
