network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_134,Ant227,31,0.06074806087189165,0.011681754668651545,30,73,2067,0.7865296803652968,0.1944574895190724,29.0,227.0,159.063,113.0,41.0,F,C,C,C,111.63600000000001,382.545,102.09100000000001,52.0,133.81818,182.90909,1.636
Network_134,Ant242,56,0.1148462598650782,0.002412398755428278,45,73,2067,0.7865296803652968,0.1944574895190724,29.0,242.0,142.899,14.0,0.0,N,N,N,N,544.091,0.727273,8.090910000000001,281.27272999999997,201.0,101.0,5.727
Network_134,Ant607,62,0.12543084174006575,0.0035660038351343513,45,73,2067,0.7865296803652968,0.1944574895190724,29.0,607.0,144.554,14.0,0.0,C,F,F, ,120.09100000000001,4.72727,13.9091,98.090909,142.90909,82.272727,7.727
Network_134,Ant647,39,0.07955914597320593,0.0009651517924204662,38,73,2067,0.7865296803652968,0.1944574895190724,,,,,,,,,,,,,,,,
Network_134,Ant140,68,0.13580689856133626,0.005014713884900182,45,73,2067,0.7865296803652968,0.1944574895190724,29.0,140.0,136.88299999999998,14.0,0.0,C,F, , ,81.1818,1.9090900000000002,10.4545,176.45455,264.0,218.54545,5.364
Network_134,Ant299,66,0.1335859416538883,0.0038276084154416153,45,73,2067,0.7865296803652968,0.1944574895190724,29.0,299.0,159.906,50.0,0.0,N,N,N,N,395.63599999999997,3.09091,0.272727,428.45455,200.63636,84.818182,26.36
Network_134,Ant740,61,0.12565645143860849,0.00253445146941898,45,73,2067,0.7865296803652968,0.1944574895190724,29.0,740.0,135.79399999999998,14.0,0.0,N,N,F, ,351.273,2.09091,1.54545,284.90909,104.90908999999999,42.181818,13.82
Network_134,Ant954,60,0.12309991839690332,0.002470568230783015,45,73,2067,0.7865296803652968,0.1944574895190724,,,,,,,,,,,,,,,,
Network_134,Ant530,60,0.12284138295532394,0.0026420898703549533,45,73,2067,0.7865296803652968,0.1944574895190724,29.0,530.0,145.165,14.0,0.0,N,N, , ,149.091,0.363636,1.18182,300.72727000000003,92.0,30.272727000000003,11.73
Network_134,Ant263,62,0.12662497859694793,0.0028883441365509617,45,73,2067,0.7865296803652968,0.1944574895190724,29.0,263.0,159.928,40.0,0.0,N,N,N,N,164.727,0.0,0.545455,193.0,142.36364,56.727273,8.182
Network_134,Ant262,57,0.11679909183523693,0.0026060272011176468,45,73,2067,0.7865296803652968,0.1944574895190724,29.0,262.0,151.16899999999998,14.0,0.0,C,N,N,C,10.9091,0.636364,2.54545,134.63636,158.09091,154.54545,6.091
Network_134,Ant153,64,0.13033428877322237,0.003317950887717739,45,73,2067,0.7865296803652968,0.1944574895190724,29.0,153.0,153.688,14.0,0.0,C,N,C, ,54.0,2.18182,2.81818,150.27273,169.54545,119.63636000000001,2.455
Network_134,Ant332,58,0.11717207512085247,0.00316879330189623,45,73,2067,0.7865296803652968,0.1944574895190724,29.0,332.0,193.197,197.0,0.0,F,F,F, ,28.6364,1.72727,0.0909091,109.36363999999999,223.90909,203.81818,1.091
Network_134,Ant289,57,0.11598362186600836,0.0027474945669387863,45,73,2067,0.7865296803652968,0.1944574895190724,29.0,289.0,153.808,14.0,0.0,N,N, , ,308.818,4.27273,6.72727,272.54545,109.36363999999999,41.181818,9.182
Network_134,Ant334,50,0.10286220233280219,0.0013930061017134125,44,73,2067,0.7865296803652968,0.1944574895190724,29.0,334.0,132.136,14.0,0.0,N,N,N, ,735.273,0.272727,0.545455,324.54545,121.18182,53.909091000000004,7.727
Network_134,Ant264,59,0.12120434017959847,0.0022738455905927223,45,73,2067,0.7865296803652968,0.1944574895190724,29.0,264.0,171.418,19.0,0.0,N,N,N,N,321.182,0.0,0.363636,390.27272999999997,128.90909,56.18181800000001,10.55
Network_134,Ant158,63,0.12701701468417242,0.004054004754208657,45,73,2067,0.7865296803652968,0.1944574895190724,29.0,158.0,151.327,14.0,0.0,N,C, , ,307.091,4.09091,5.27273,266.81818,156.27273,60.18181800000001,6.636
Network_134,Ant311,61,0.12461992721897994,0.0029901327434555054,45,73,2067,0.7865296803652968,0.1944574895190724,29.0,311.0,154.987,14.0,0.0,C,N,N, ,104.545,0.0,0.272727,294.36364,255.72727000000003,185.18182,5.727
