network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_168,Ant621,132,0.09491303885060767,0.0026903642683713106,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,621.0,146.632,40.0,1.0,C,F, , ,79.9091,0.0,4.27273,224.54545,264.54545,186.72727,0.4545
Network_168,Ant620,110,0.08020980705165982,0.0014719725909895921,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,620.0,169.0,92.0,0.0,C,C,C, ,10.6364,2.36364,17.2727,160.90909,371.0,214.0,0.0
Network_168,Ant665,132,0.09461069379057055,0.002684890069967283,83,152,8410,0.7328337399790867,0.24805588624161581,,,,,,,,,,,,,,,,
Network_168,Ant356,126,0.09053897868895824,0.002448188245516405,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,356.0,136.795,50.0,0.0,N,C, , ,295.72700000000003,1.0,154.909,459.90909000000005,289.81818,104.72726999999999,2.455
Network_168,Ant27,103,0.07532764729829995,0.0013103375451404,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,27.0,161.608,40.0,0.0,N,N,N,C,364.0,0.0909091,1.63636,328.72727000000003,91.818182,43.272727,15.0
Network_168,Ant353,82,0.059039743431590214,0.0005866581109549227,77,152,8410,0.7328337399790867,0.24805588624161581,58.0,353.0,148.661,40.0,0.0,N,N,N,N,1048.64,0.0,0.0,447.09090999999995,53.363636,18.090909,31.27
Network_168,Ant149,124,0.08951519427728988,0.0022062904299551553,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,149.0,138.975,92.0,1.0,C,F, , ,14.3636,0.272727,0.454545,196.63636,230.27272999999997,243.27272999999997,0.1818
Network_168,Ant540,96,0.07148276474994458,0.0008631463152247844,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,540.0,172.467,14.0,0.0,N,N, , ,150.455,0.0,7.636360000000001,401.0,91.090909,31.454545,12.0
Network_168,Ant226,102,0.07299654145380317,0.0015154562496865656,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,226.0,151.98,106.0,0.0,N,N,N,N,321.545,0.0,14.4545,404.63636,88.454545,31.181818,23.09
Network_168,Ant117,129,0.09274213953676679,0.0025126271394808634,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,117.0,144.80700000000002,85.0,0.0,N,N, , ,340.909,0.636364,20.6364,461.72727000000003,196.90909,129.18182,17.09
Network_168,Ant111,128,0.09247389803535067,0.002281778980161846,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,111.0,191.604,246.0,0.0,C,F,F, ,27.3636,4.27273,1.36364,197.36364,499.45455,416.18182,4.455
Network_168,Ant221,98,0.06977198120572546,0.001490319501748572,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,221.0,168.62099999999998,71.0,0.0,N, , , ,232.18200000000002,0.0,0.0,493.36364000000003,166.0,120.90908999999999,1.7269999999999999
Network_168,Ant220,74,0.05331071638442589,0.0004717367088084046,72,152,8410,0.7328337399790867,0.24805588624161581,58.0,220.0,149.88299999999998,14.0,0.0,N, , , ,754.182,0.0,0.181818,432.90909000000005,84.636364,31.363636,7.636
Network_168,Ant195,137,0.09821052330157587,0.0029663834064411177,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,195.0,185.043,134.0,0.0,C,C,F,F,108.63600000000001,0.727273,6.18182,324.90909,316.18182,189.09091,1.818
Network_168,Ant196,120,0.0878223720873617,0.0018221439837944765,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,196.0,169.257,92.0,0.0,C,C,C,C,42.6364,0.181818,9.272730000000001,321.54545,257.45455,157.63636,5.909
Network_168,Ant191,122,0.0882771477067853,0.002053140834158411,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,191.0,144.627,50.0,0.0,N,N,N,N,565.273,0.0,2.81818,513.0,115.18182,32.727273,20.64
Network_168,Ant261,129,0.09331899785979261,0.0023168905485540735,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,261.0,205.937,14.0,0.0,N,N,N,N,22.2727,0.363636,2.36364,490.90909000000005,242.54545,82.181818,8.0
Network_168,Ant198,129,0.09233958043498838,0.0029961087501954413,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,198.0,142.352,57.0,29.0,F,F,F, ,7.72727,4.90909,41.0,135.36364,290.54545,563.36364,1.364
Network_168,Ant929,136,0.09776283899043466,0.0028072064866783027,83,152,8410,0.7328337399790867,0.24805588624161581,,,,,,,,,,,,,,,,
Network_168,Ant492,111,0.08210666162327952,0.0012954760592091402,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,492.0,157.80100000000002,92.0,2.0,C,C,F,F,29.4545,1.9090900000000002,48.7273,277.27272999999997,266.18182,104.81818,1.909
Network_168,Ant320,126,0.09004248214916351,0.0026988877221826384,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,320.0,157.137,78.0,0.0,C,C,F,F,52.7273,1.36364,7.81818,188.90909,269.90909,150.72727,1.455
Network_168,Ant650,148,0.10428268197606197,0.004555655462587445,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,650.0,172.838,92.0,103.0,F,F,F, ,50.4545,45.6364,9.272730000000001,433.45455,459.81818,653.63636,13.55
Network_168,Ant556,119,0.08656528171719163,0.0018113304955995504,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,556.0,166.82,120.0,22.0,F,F, , ,12.3636,11.0,1.0,109.0,292.0,558.63636,0.0
Network_168,Ant552,113,0.08339892159425968,0.0013671864526373814,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,552.0,143.54399999999998,64.0,0.0,C,F, , ,36.4545,1.09091,26.1818,156.09091,235.36364,175.72727,0.1818
Network_168,Ant250,106,0.07842297356006642,0.0012007656579294968,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,250.0,182.792,113.0,0.0,C,C,F,F,39.0,0.545455,9.45455,134.0,342.36364,170.90909,0.0
Network_168,Ant256,120,0.08644991688913999,0.0023054030972756087,83,152,8410,0.7328337399790867,0.24805588624161581,58.0,256.0,142.622,92.0,82.0,F,F,F,F,27.6364,14.8182,2.81818,130.18182,262.54545,383.09091,0.4545
