network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_61,Ant621,88,0.11773228964575981,0.0051042555020928805,53,111,3843,0.6294840294840295,0.292078456902969,18.0,621.0,255.63299999999998,190.0,0.0,C,C,C,N,1.36364,0.818182,0.454545,538.81818,346.09091,153.63636,11.36
Network_61,Ant665,63,0.08728786819226537,0.0016156998272040678,53,111,3843,0.6294840294840295,0.292078456902969,,,,,,,,,,,,,,,,
Network_61,Ant356,72,0.10007517841820401,0.0016129691580295301,53,111,3843,0.6294840294840295,0.292078456902969,18.0,356.0,183.199,40.0,0.0,N,N,N,N,51.0,0.363636,0.909091,601.09091,67.272727,18.818182,26.45
Network_61,Ant540,32,0.02996023096022449,0.00014743186364306825,31,111,3843,0.6294840294840295,0.292078456902969,18.0,540.0,180.41299999999998,176.0,1.0,C,F, , ,75.6364,43.9091,8.81818,714.90909,537.36364,289.81818,17.91
Network_61,Ant227,86,0.11674615925581473,0.003682655824347682,53,111,3843,0.6294840294840295,0.292078456902969,18.0,227.0,162.78799999999998,78.0,0.0,C,C,C,C,17.9091,70.3636,0.545455,387.54545,219.72727000000003,125.63636000000001,1.545
Network_61,Ant114,68,0.09266441989210794,0.003341713772897736,53,111,3843,0.6294840294840295,0.292078456902969,18.0,114.0,144.81,57.0,0.0,N,N,C, ,560.182,0.0909091,88.8182,400.36364,74.727273,15.818182,3.455
Network_61,Ant112,36,0.03538986021227796,0.00047013903374456677,31,111,3843,0.6294840294840295,0.292078456902969,18.0,112.0,139.517,50.0,0.0,N,C,F, ,160.273,0.181818,0.454545,361.90909,165.27273,67.636364,0.7273
Network_61,Ant195,88,0.1188896472844148,0.0039798485754106725,53,111,3843,0.6294840294840295,0.292078456902969,18.0,195.0,223.081,176.0,0.0,C,C,C,C,3.27273,136.0,0.272727,291.27272999999997,375.09091,267.81818,0.6364
Network_61,Ant518,82,0.10299347749814683,0.007907237128452859,53,111,3843,0.6294840294840295,0.292078456902969,18.0,518.0,167.69299999999998,85.0,0.0,C,C,C, ,16.7273,2.63636,1.36364,248.72727000000003,212.90909,139.63636,0.4545
Network_61,Ant492,78,0.10843265112168522,0.001981620908831349,53,111,3843,0.6294840294840295,0.292078456902969,18.0,492.0,196.987,197.0,0.0,N,N,N,N,1.54545,0.0909091,0.909091,541.63636,95.818182,19.545455,28.73
Network_61,Ant324,79,0.11027743186129685,0.0020314075922906187,53,111,3843,0.6294840294840295,0.292078456902969,18.0,324.0,129.634,50.0,0.0,N,N,C,C,474.727,0.363636,0.545455,324.45455,108.18182,56.81818199999999,2.545
Network_61,Ant650,78,0.10847823605998867,0.001779370338918735,53,111,3843,0.6294840294840295,0.292078456902969,,,,,,,,,,,,,,,,
Network_61,Ant556,78,0.10805537387477197,0.0020670794963595133,53,111,3843,0.6294840294840295,0.292078456902969,18.0,556.0,154.616,64.0,0.0,N,N,N,N,65.2727,0.363636,2.0,436.63635999999997,58.454544999999996,17.909091,7.727
Network_61,Ant552,65,0.08894846568568894,0.004029177590446464,53,111,3843,0.6294840294840295,0.292078456902969,18.0,552.0,166.111,40.0,0.0,N,N,N,N,178.18200000000002,0.727273,4.63636,807.72727,104.90908999999999,21.0,71.45
Network_61,Ant256,79,0.09547260760651616,0.009254166265313469,53,111,3843,0.6294840294840295,0.292078456902969,18.0,256.0,184.97799999999998,190.0,9.0,F,F,C,C,0.363636,14.0,0.0,209.63636,347.45455,310.36364,0.09091
Network_61,Ant257,74,0.10424227674668998,0.001300433539524333,53,111,3843,0.6294840294840295,0.292078456902969,18.0,257.0,157.003,99.0,0.0,N,N,N, ,11.6364,1.81818,2.45455,343.54545,89.272727,30.727272999999997,3.182
Network_61,Ant126,83,0.10019178234954558,0.009825531721215915,53,111,3843,0.6294840294840295,0.292078456902969,18.0,126.0,170.602,183.0,1.0,F,C,C,C,2.72727,39.2727,1.18182,241.54545,361.72727000000003,335.27272999999997,0.09091
Network_61,Ant26,74,0.10271714499986107,0.0024580843881117018,53,111,3843,0.6294840294840295,0.292078456902969,18.0,26.0,148.189,40.0,0.0,N,N, , ,76.8182,0.545455,0.0,318.81818,58.909091000000004,19.272727,1.0
Network_61,Ant20,54,0.059773027803192144,0.00312563180962644,39,111,3843,0.6294840294840295,0.292078456902969,18.0,20.0,174.542,253.0,74.0,F,F,C, ,1.45455,109.63600000000001,0.0,178.27273,323.09091,341.90909,0.3636
