network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_59,Ant621,84,0.11765363718470363,0.0034852897349171453,53,111,3743,0.6131040131040131,0.3237609278661746,18.0,621.0,255.63299999999998,190.0,0.0,C,C,C,N,1.36364,0.818182,0.454545,538.81818,346.09091,153.63636,11.36
Network_59,Ant665,49,0.06923867434984465,0.0008261825423351131,47,111,3743,0.6131040131040131,0.3237609278661746,,,,,,,,,,,,,,,,
Network_59,Ant356,62,0.08810698023661857,0.0011548885645821867,53,111,3743,0.6131040131040131,0.3237609278661746,18.0,356.0,183.199,40.0,0.0,N,N,N,N,51.0,0.363636,0.909091,601.09091,67.272727,18.818182,26.45
Network_59,Ant540,31,0.03003474563790076,0.0002913577946810217,27,111,3743,0.6131040131040131,0.3237609278661746,18.0,540.0,180.41299999999998,176.0,1.0,C,F, , ,75.6364,43.9091,8.81818,714.90909,537.36364,289.81818,17.91
Network_59,Ant227,83,0.11351672297919124,0.004757433136590426,53,111,3743,0.6131040131040131,0.3237609278661746,18.0,227.0,162.78799999999998,78.0,0.0,C,C,C,C,17.9091,70.3636,0.545455,387.54545,219.72727000000003,125.63636000000001,1.545
Network_59,Ant114,59,0.08537660126999161,0.0011508879789868184,53,111,3743,0.6131040131040131,0.3237609278661746,18.0,114.0,144.81,57.0,0.0,N,N,C, ,560.182,0.0909091,88.8182,400.36364,74.727273,15.818182,3.455
Network_59,Ant112,69,0.09801950345639714,0.002047951005687033,53,111,3743,0.6131040131040131,0.3237609278661746,18.0,112.0,139.517,50.0,0.0,N,C,F, ,160.273,0.181818,0.454545,361.90909,165.27273,67.636364,0.7273
Network_59,Ant195,83,0.11520651162394722,0.0037278514584396715,53,111,3743,0.6131040131040131,0.3237609278661746,18.0,195.0,223.081,176.0,0.0,C,C,C,C,3.27273,136.0,0.272727,291.27272999999997,375.09091,267.81818,0.6364
Network_59,Ant518,84,0.1096966189216601,0.009625895668705298,53,111,3743,0.6131040131040131,0.3237609278661746,18.0,518.0,167.69299999999998,85.0,0.0,C,C,C, ,16.7273,2.63636,1.36364,248.72727000000003,212.90909,139.63636,0.4545
Network_59,Ant492,76,0.1083969247003407,0.0022287307303774143,53,111,3743,0.6131040131040131,0.3237609278661746,18.0,492.0,196.987,197.0,0.0,N,N,N,N,1.54545,0.0909091,0.909091,541.63636,95.818182,19.545455,28.73
Network_59,Ant324,75,0.10612214236784692,0.00259264131621543,53,111,3743,0.6131040131040131,0.3237609278661746,18.0,324.0,129.634,50.0,0.0,N,N,C,C,474.727,0.363636,0.545455,324.45455,108.18182,56.81818199999999,2.545
Network_59,Ant650,80,0.11204453319805285,0.0028585017789587597,53,111,3743,0.6131040131040131,0.3237609278661746,,,,,,,,,,,,,,,,
Network_59,Ant556,78,0.10982892142899837,0.0025438817932828136,53,111,3743,0.6131040131040131,0.3237609278661746,18.0,556.0,154.616,64.0,0.0,N,N,N,N,65.2727,0.363636,2.0,436.63635999999997,58.454544999999996,17.909091,7.727
Network_59,Ant552,71,0.10087175318084299,0.002059618761454771,53,111,3743,0.6131040131040131,0.3237609278661746,18.0,552.0,166.111,40.0,0.0,N,N,N,N,178.18200000000002,0.727273,4.63636,807.72727,104.90908999999999,21.0,71.45
Network_59,Ant256,42,0.044233814202618627,0.002506141606729311,31,111,3743,0.6131040131040131,0.3237609278661746,18.0,256.0,184.97799999999998,190.0,9.0,F,F,C,C,0.363636,14.0,0.0,209.63636,347.45455,310.36364,0.09091
Network_59,Ant257,71,0.10100268614613879,0.0021113035466597927,53,111,3743,0.6131040131040131,0.3237609278661746,18.0,257.0,157.003,99.0,0.0,N,N,N, ,11.6364,1.81818,2.45455,343.54545,89.272727,30.727272999999997,3.182
Network_59,Ant126,91,0.11578777275744334,0.013153433235800666,53,111,3743,0.6131040131040131,0.3237609278661746,18.0,126.0,170.602,183.0,1.0,F,C,C,C,2.72727,39.2727,1.18182,241.54545,361.72727000000003,335.27272999999997,0.09091
Network_59,Ant26,65,0.09270901739252127,0.0019615884543313896,53,111,3743,0.6131040131040131,0.3237609278661746,18.0,26.0,148.189,40.0,0.0,N,N, , ,76.8182,0.545455,0.0,318.81818,58.909091000000004,19.272727,1.0
Network_59,Ant20,31,0.028944265448594252,0.00021311016412670463,27,111,3743,0.6131040131040131,0.3237609278661746,18.0,20.0,174.542,253.0,74.0,F,F,C, ,1.45455,109.63600000000001,0.0,178.27273,323.09091,341.90909,0.3636
Network_59,Ant137,58,0.08163018744443808,0.0012854549464066912,52,111,3743,0.6131040131040131,0.3237609278661746,18.0,137.0,152.555,40.0,0.0,N,N,N,N,79.2727,0.0,4.27273,551.90909,91.545455,19.909091,14.18
