network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity
Network_1098,092300024,4,0.014829796254080076,0.1025170068027211,3,51,96,0.07529411764705882,0.712799167533819
Network_1098,106329629,1,0.029954398092039133,0.0,1,51,96,0.07529411764705882,0.712799167533819
Network_1098,092627560,4,0.13161442050196293,0.0,4,51,96,0.07529411764705882,0.712799167533819
Network_1098,092604557,2,0.000537351531634767,0.2742857142857143,2,51,96,0.07529411764705882,0.712799167533819
Network_1098,092788283,2,0.026723286262698553,0.0,2,51,96,0.07529411764705882,0.712799167533819
Network_1098,092295260,7,0.18960609919489185,0.013877551020408163,4,51,96,0.07529411764705882,0.712799167533819
Network_1098,081328571,4,3.338853819797418e-06,0.019591836734693877,3,51,96,0.07529411764705882,0.712799167533819
Network_1098,081325631,5,8.02563954739461e-06,0.18693877551020407,3,51,96,0.07529411764705882,0.712799167533819
Network_1098,081324098,4,0.15011999536242193,0.0,4,51,96,0.07529411764705882,0.712799167533819
Network_1098,081323527,4,0.15011999536242204,0.0,4,51,96,0.07529411764705882,0.712799167533819
Network_1098,081327294,3,0.005930727221371904,0.0,3,51,96,0.07529411764705882,0.712799167533819
Network_1098,092293274,4,0.13161442050196293,0.0,4,51,96,0.07529411764705882,0.712799167533819
Network_1098,092525364,3,0.1268645446712527,0.3722448979591837,3,51,96,0.07529411764705882,0.712799167533819
Network_1098,092556345,2,0.1004560571853429,0.008979591836734694,2,51,96,0.07529411764705882,0.712799167533819
Network_1098,092103636,4,3.33885381981556e-06,0.019591836734693877,3,51,96,0.07529411764705882,0.712799167533819
Network_1098,081350816,2,2.667212239237174e-05,0.21551020408163266,2,51,96,0.07529411764705882,0.712799167533819
Network_1098,081311342,3,0.004008734092959543,0.0019727891156462586,2,51,96,0.07529411764705882,0.712799167533819
Network_1098,092600090,5,0.32121749034506897,0.014285714285714287,4,51,96,0.07529411764705882,0.712799167533819
Network_1098,096369356,5,0.1002510562461671,0.0783673469387755,3,51,96,0.07529411764705882,0.712799167533819
Network_1098,096370621,2,0.0267232862626986,0.0,2,51,96,0.07529411764705882,0.712799167533819
Network_1098,092120321,3,0.002434493012757153,0.30122448979591837,2,51,96,0.07529411764705882,0.712799167533819
Network_1098,081322067,6,0.24546136003762775,0.14816326530612245,4,51,96,0.07529411764705882,0.712799167533819
Network_1098,081326781,5,0.31811952132269816,0.007346938775510205,4,51,96,0.07529411764705882,0.712799167533819
Network_1098,081323515,7,0.38857741046857563,0.4738775510204082,4,51,96,0.07529411764705882,0.712799167533819
Network_1098,092618051,2,0.035984759438287134,0.3717687074829932,2,51,96,0.07529411764705882,0.712799167533819
Network_1098,079570341,3,0.006856918446977387,0.0,3,51,96,0.07529411764705882,0.712799167533819
Network_1098,081821018,3,0.09296440591716568,0.3502040816326531,3,51,96,0.07529411764705882,0.712799167533819
Network_1098,092326368,3,0.09095834256690111,0.0,3,51,96,0.07529411764705882,0.712799167533819
Network_1098,092091822,5,0.009268685587450153,0.052721088435374125,3,51,96,0.07529411764705882,0.712799167533819
Network_1098,081307604,2,0.14873291750189882,0.0,2,51,96,0.07529411764705882,0.712799167533819
Network_1098,081304596,3,0.0068569184469773805,0.0,3,51,96,0.07529411764705882,0.712799167533819
Network_1098,081327006,6,0.1725243192740311,0.11673469387755102,4,51,96,0.07529411764705882,0.712799167533819
Network_1098,096365343,2,1.4054043463757735e-06,0.0,2,51,96,0.07529411764705882,0.712799167533819
Network_1098,081589009,4,0.15011999536242202,0.0,4,51,96,0.07529411764705882,0.712799167533819
Network_1098,081319072,2,0.00011870560042042514,0.24571428571428572,2,51,96,0.07529411764705882,0.712799167533819
Network_1098,096514110,6,0.34327532930415644,0.39102040816326533,4,51,96,0.07529411764705882,0.712799167533819
Network_1098,079784548,5,0.16758621129849124,0.01469387755102041,4,51,96,0.07529411764705882,0.712799167533819
Network_1098,081324562,1,1.6890929209312784e-06,0.0,1,51,96,0.07529411764705882,0.712799167533819
Network_1098,095572837,5,0.00801727836938145,0.03428571428571429,3,51,96,0.07529411764705882,0.712799167533819
Network_1098,081344350,2,0.04327715823618204,0.0,2,51,96,0.07529411764705882,0.712799167533819
Network_1098,081325357,5,0.3097256614537142,0.0326530612244898,4,51,96,0.07529411764705882,0.712799167533819
Network_1098,081319553,3,0.16655072958030226,0.005306122448979592,3,51,96,0.07529411764705882,0.712799167533819
Network_1098,092559614,3,3.0944972673132964e-06,0.0,3,51,96,0.07529411764705882,0.712799167533819
Network_1098,092521101,4,0.13161442050196304,0.0,4,51,96,0.07529411764705882,0.712799167533819
Network_1098,092611589,3,0.04585560328886582,0.11387755102040821,2,51,96,0.07529411764705882,0.712799167533819
Network_1098,096368800,6,0.14232680687533905,0.18857142857142858,3,51,96,0.07529411764705882,0.712799167533819
Network_1098,092601639,5,0.15977362429462963,0.5280952380952381,2,51,96,0.07529411764705882,0.712799167533819
Network_1098,096381895,3,0.011206139387878117,0.3627891156462585,2,51,96,0.07529411764705882,0.712799167533819
Network_1098,081324629,6,0.010893586347364525,0.07312925170068027,3,51,96,0.07529411764705882,0.712799167533819
Network_1098,079621078,6,0.007991959257667146,0.3759863945578233,2,51,96,0.07529411764705882,0.712799167533819
Network_1098,092283357,3,0.0030380595781951823,0.004081632653061225,2,51,96,0.07529411764705882,0.712799167533819
