network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity
Network_249,NNL,2,1.8588242576119115e-15,0.012315270935960592,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,64,1,-9.068555216236656e-16,0.0,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,65,2,2.3165216875904107e-15,0.019704433497536946,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,67,3,0.6279630301995545,0.019704433497536946,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,68,1,0.22985042169049158,0.0,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,24,2,4.106070102546173e-16,0.0024630541871921183,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,25,2,-1.088642257234085e-15,0.0024630541871921183,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,27,2,5.128892690585912e-16,0.009852216748768473,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,Q,1,4.175441593698327e-16,0.0,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,74,1,-1.9904675747447894e-16,0.0,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,73,2,-2.687243465741269e-16,0.0024630541871921183,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,72,1,2.936640302140941e-16,0.0,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,71,2,7.226172100069461e-16,0.014778325123152709,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,70,1,-2.1328505224926519e-16,0.0,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,59,1,2.1449585749876518e-16,0.0,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,NN1,1,0.32505758367186843,0.0,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,11,1,3.33066907387547e-16,0.0,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,12,1,-8.326672684688675e-16,0.0,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,15,2,4.718447854656916e-16,0.014778325123152709,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,14,2,1.2628786905111158e-15,0.019704433497536946,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,17,1,4.440892098500627e-16,0.0,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,61,1,3.6082248300317592e-16,0.0,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,33,2,4.996003610813205e-16,0.009852216748768473,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,54,2,0.44403691698855735,0.009852216748768473,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,56,2,0.4440369169885576,0.009852216748768473,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,51,2,7.2164496600635185e-16,0.012315270935960592,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,53,2,1.776356839400251e-15,0.022167487684729065,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,34,1,3.1918911957973255e-16,0.0,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,19,1,0.22985042169049186,0.0,1,30,23,0.052873563218390804,0.7564187564766609
Network_249,32,1,1.484923295436147e-15,0.0,1,30,23,0.052873563218390804,0.7564187564766609
