network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_107,Ant621,80,0.09477121900040542,0.001790015458616091,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,621.0,146.0,64.0,0.0,F,F,F,F,75.4545,0.181818,1.63636,125.72726999999999,228.0,225.45455,1.273
Network_107,Ant229,97,0.1113135234102788,0.004090572009442101,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,229.0,177.553,162.0,0.0,C,N,C,C,257.63599999999997,1.54545,1.63636,309.09091,262.63636,225.81817999999998,2.455
Network_107,Ant115,102,0.11641714394175685,0.0045263774839264855,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,115.0,168.18099999999998,40.0,0.0,N,N,N,N,598.364,1.81818,6.909089999999999,563.54545,210.18182000000002,104.63636,25.73
Network_107,Ant117,89,0.1026291022550263,0.0035063433169622957,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,117.0,142.622,64.0,18.0,F,F,F,F,32.0,87.6364,1.72727,100.90909,216.36364,353.90909,1.182
Network_107,Ant111,77,0.09116298387054884,0.0018776802192542444,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,111.0,155.27100000000002,50.0,0.0,C,C,C,F,14.3636,0.0,0.363636,110.72726999999999,114.45455,87.545455,1.364
Network_107,Ant220,87,0.10045737589173419,0.0029323031694582814,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,220.0,149.40200000000002,14.0,0.0,C,N,N,N,104.455,1.45455,0.272727,207.36364,184.0,173.18182,0.9091
Network_107,Ant194,88,0.10132436340818847,0.003407018524478474,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,194.0,159.327,71.0,0.0,C,C,F,F,48.0,1.36364,0.272727,147.54545,254.09091,267.72727000000003,0.8182
Network_107,Ant196,100,0.11376115202918093,0.005389312194897401,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,196.0,150.987,5.0,45.0,F,F,F,F,8.45455,70.0909,1.0,68.727273,199.54545,722.18182,0.09091
Network_107,Ant191,89,0.10285826625126615,0.002992725270130717,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,191.0,167.296,40.0,0.0,N,N,N,N,415.727,0.0,3.45455,570.72727,161.0,65.090909,19.18
Network_107,Ant190,81,0.09547271279053322,0.0021325375109498717,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,190.0,199.489,190.0,0.0,F,C,F,C,88.7273,1.27273,0.181818,115.27273000000001,192.27273,245.36364,0.8182
Network_107,Ant518,1,0.0012103192232714069,0.0,1,115,4535,0.6918382913806255,0.2825213755315944,21.0,518.0,140.036,64.0,443.0,F,F,C,C,3.36364,13.7273,0.0,17.272727,62.81818199999999,393.90909,0.3636
Network_107,Ant324,85,0.09894342499447709,0.002498032507338863,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,324.0,220.71900000000002,40.0,0.0,C,N,N,N,82.0,0.636364,1.0,330.0,271.90909,195.0,5.636
Network_107,Ant329,81,0.09314492842020736,0.002571509564392264,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,329.0,177.924,57.0,0.0,N,N,N,N,487.545,0.0909091,0.909091,521.72727,87.454545,41.181818,14.64
Network_107,Ant650,70,0.08030398308829306,0.0018751803618152108,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,650.0,138.611,64.0,0.0,F,F,F,F,55.6364,5.72727,38.0909,90.090909,196.27273,277.27272999999997,2.0909999999999997
Network_107,Ant556,77,0.09213765917527515,0.001622470154260612,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,556.0,133.6,40.0,0.0,N,N,F,F,430.273,1.63636,2.90909,507.45455,118.0,45.454545,15.45
Network_107,Ant252,93,0.10572083800778004,0.004748616524980936,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,252.0,130.3,64.0,38.0,F,F,F,F,47.1818,236.81799999999998,5.18182,129.90909,237.36364,505.81818,3.727
Network_107,Ant251,78,0.08886597571830429,0.003069221645961348,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,251.0,128.004,40.0,52.0,F,F,F,F,5.54545,17.4545,0.636364,37.363636,106.18182,365.54545,0.0
Network_107,Ant256,86,0.10002630360462318,0.0027309682370433986,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,256.0,206.553,139.0,0.0,F,F,F,F,24.5455,6.27273,0.363636,133.72727,226.27272999999997,313.90909,0.1818
Network_107,Ant126,101,0.11637440334726229,0.004161066290625035,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,126.0,174.04,40.0,0.0,C,C,F,F,2.90909,0.0,3.0,98.545455,137.27273,82.090909,2.273
Network_107,Ant255,73,0.08532904311530407,0.001800919453697183,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,255.0,157.613,64.0,0.0,C,F,F, ,6.18182,1.36364,1.09091,54.545455000000004,128.36364,93.545455,0.2727
Network_107,Ant26,87,0.1020325004712873,0.0026383352496117687,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,26.0,237.548,5.0,0.0,F,F,F,F,4.27273,12.2727,0.181818,66.636364,142.81818,499.45455,0.5455
Network_107,Ant27,69,0.07973414625890794,0.0015113515914377208,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,27.0,140.431,14.0,0.0,C,F,F,F,337.36400000000003,2.18182,0.545455,137.54545,135.90909,95.909091,0.09091
Network_107,Ant20,87,0.100093261849972,0.019996333437635117,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,20.0,170.423,71.0,0.0,N,N,N,C,154.0,0.636364,1.18182,534.90909,230.18182000000002,112.27273000000001,9.636000000000001
Network_107,Ant23,67,0.07903036267705853,0.0011731965869493913,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,23.0,234.77,204.0,0.0,N,N,N,N,17.3636,0.272727,1.54545,221.72727000000003,173.45455,132.63636,2.818
Network_107,Ant124,77,0.08865890240017194,0.002468071878228323,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,124.0,165.747,64.0,0.0,C,C,F,F,181.273,0.181818,0.909091,409.72727000000003,291.0,168.09091,12.27
Network_107,Ant331,92,0.10673826139205235,0.0032610259303825287,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,331.0,173.118,120.0,0.0,C,N,N,F,177.455,0.0909091,0.909091,204.0,167.54545,102.81818,2.455
Network_107,Ant334,82,0.09679157328075139,0.002072171532597848,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,334.0,173.416,57.0,0.0,N,N,N,N,139.091,0.727273,0.181818,464.54545,149.36364,59.18181800000001,9.0
Network_107,Ant560,32,0.03310683610474464,0.0007836751143978083,31,115,4535,0.6918382913806255,0.2825213755315944,21.0,560.0,176.139,5.0,0.0,C,F,F,F,6.0,5.81818,0.0,74.909091,230.36364,330.81818,0.2727
Network_107,Ant564,67,0.07735469018417034,0.0011868310240069214,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,564.0,170.699,57.0,0.0,N,N,N,N,610.273,0.454545,1.18182,482.72727000000003,77.545455,33.272727,7.273
Network_107,Ant243,98,0.11246310927972444,0.00437177519514679,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,243.0,144.845,5.0,0.0,C,C,F,F,147.091,0.727273,3.45455,192.45455,225.72727000000003,113.18182,2.727
Network_107,Ant242,80,0.09298566969862153,0.0020641681054998882,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,242.0,161.245,50.0,0.0,N,N,N,N,350.36400000000003,0.0,0.272727,587.72727,86.363636,29.727272999999997,8.455
Network_107,Ant245,6,0.00590986475498063,4.851731097655643e-06,6,115,4535,0.6918382913806255,0.2825213755315944,21.0,245.0,138.438,40.0,0.0,C,C,C,C,186.0,14.0909,14.4545,12.909091,18.363636,15.0,0.1818
Network_107,Ant244,58,0.06919985399181572,0.0008331114342367797,57,115,4535,0.6918382913806255,0.2825213755315944,21.0,244.0,151.42700000000002,40.0,0.0,N,N,N,N,301.909,0.909091,2.18182,414.45455,108.54545,42.818182,13.82
Network_107,Ant51,100,0.1153513228082762,0.0040065369287727234,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,51.0,209.02200000000002,183.0,0.0,C,F,F,C,10.1818,2.54545,0.727273,210.90909,248.45455,267.81818,1.0
Network_107,Ant50,75,0.08766585559171228,0.0017826902485105973,60,115,4535,0.6918382913806255,0.2825213755315944,21.0,50.0,138.798,40.0,0.0,C,F,F, ,4.72727,0.545455,0.0909091,65.909091,132.09091,188.27273,0.0
