network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity
Network_298,0,3,0.5159723022884516,0.017316017316017316,2,23,21,0.08300395256916997,0.6670135275754422
Network_298,1,2,6.053926871220342e-17,0.1038961038961039,1,23,21,0.08300395256916997,0.6670135275754422
Network_298,2,1,-1.6445014072326055e-16,0.0,1,23,21,0.08300395256916997,0.6670135275754422
Network_298,3,1,2.1851264845359485e-16,0.0,1,23,21,0.08300395256916997,0.6670135275754422
Network_298,4,1,7.666223489189411e-17,0.0,1,23,21,0.08300395256916997,0.6670135275754422
Network_298,5,2,-1.1527779511004173e-16,0.10822510822510822,1,23,21,0.08300395256916997,0.6670135275754422
Network_298,6,2,-1.0658705376322801e-16,0.09090909090909091,1,23,21,0.08300395256916997,0.6670135275754422
Network_298,7,1,2.3360445398297427e-16,0.0,1,23,21,0.08300395256916997,0.6670135275754422
Network_298,8,1,0.16086135070443802,0.0,1,23,21,0.08300395256916997,0.6670135275754422
Network_298,9,2,-7.19499406727008e-17,0.06926406926406926,1,23,21,0.08300395256916997,0.6670135275754422
Network_298,10,2,-8.313876886613345e-17,0.09090909090909091,1,23,21,0.08300395256916997,0.6670135275754422
Network_298,11,2,5.381470239409873e-16,0.03896103896103896,1,23,21,0.08300395256916997,0.6670135275754422
Network_298,12,2,-2.6387935646242765e-16,0.1038961038961039,1,23,21,0.08300395256916997,0.6670135275754422
Network_298,13,3,2.6878634912797126e-17,0.0735930735930736,1,23,21,0.08300395256916997,0.6670135275754422
Network_298,14,1,3.397490866623946e-16,0.0,1,23,21,0.08300395256916997,0.6670135275754422
Network_298,15,3,0.43803695859465386,0.025974025974025976,2,23,21,0.08300395256916997,0.6670135275754422
Network_298,16,1,0.030586444986611814,0.0,1,23,21,0.08300395256916997,0.6670135275754422
Network_298,17,2,0.1962156648498904,0.04329004329004329,1,23,21,0.08300395256916997,0.6670135275754422
Network_298,19,1,3.33066907387547e-16,0.0,1,23,21,0.08300395256916997,0.6670135275754422
Network_298,20,3,0.4510202071883629,0.05194805194805195,2,23,21,0.08300395256916997,0.6670135275754422
Network_298,21,2,0.08328907644680497,0.025974025974025976,1,23,21,0.08300395256916997,0.6670135275754422
Network_298,22,1,2.775557561562892e-16,0.0,1,23,21,0.08300395256916997,0.6670135275754422
Network_298,24,3,0.5159723022884516,0.017316017316017316,2,23,21,0.08300395256916997,0.6670135275754422
