network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_135,Ant227,32,0.06064449847806505,0.008434987255645107,31,73,2119,0.806316590563166,0.20600225949380188,29.0,227.0,159.063,113.0,41.0,F,C,C,C,111.63600000000001,382.545,102.09100000000001,52.0,133.81818,182.90909,1.636
Network_135,Ant242,56,0.11220764770634886,0.0018330023638774141,48,73,2119,0.806316590563166,0.20600225949380188,29.0,242.0,142.899,14.0,0.0,N,N,N,N,544.091,0.727273,8.090910000000001,281.27272999999997,201.0,101.0,5.727
Network_135,Ant607,56,0.11083916619576159,0.002613381594313793,48,73,2119,0.806316590563166,0.20600225949380188,29.0,607.0,144.554,14.0,0.0,C,F,F, ,120.09100000000001,4.72727,13.9091,98.090909,142.90909,82.272727,7.727
Network_135,Ant647,50,0.0999919692029092,0.0015993956850663094,46,73,2119,0.806316590563166,0.20600225949380188,,,,,,,,,,,,,,,,
Network_135,Ant299,66,0.13095571460935737,0.0031913468511197028,48,73,2119,0.806316590563166,0.20600225949380188,29.0,299.0,159.906,50.0,0.0,N,N,N,N,395.63599999999997,3.09091,0.272727,428.45455,200.63636,84.818182,26.36
Network_135,Ant740,57,0.11403042373474141,0.00207517000757342,48,73,2119,0.806316590563166,0.20600225949380188,29.0,740.0,135.79399999999998,14.0,0.0,N,N,F, ,351.273,2.09091,1.54545,284.90909,104.90908999999999,42.181818,13.82
Network_135,Ant954,70,0.137206168197479,0.0042133123713123406,48,73,2119,0.806316590563166,0.20600225949380188,,,,,,,,,,,,,,,,
Network_135,Ant838,58,0.11642902298986274,0.001982134178406308,48,73,2119,0.806316590563166,0.20600225949380188,29.0,838.0,150.71200000000002,14.0,0.0,N,N, , ,540.273,1.18182,0.0,228.81817999999998,96.545455,56.272727,1.364
Network_135,Ant5,48,0.09682546450680606,0.0012252543635700034,46,73,2119,0.806316590563166,0.20600225949380188,29.0,5.0,112.071,14.0,0.0,F,F, , ,28.5455,18.1818,108.545,44.909091,137.0,207.0,0.5455
Network_135,Ant263,58,0.1164112319531924,0.0021087478856114178,48,73,2119,0.806316590563166,0.20600225949380188,29.0,263.0,159.928,40.0,0.0,N,N,N,N,164.727,0.0,0.545455,193.0,142.36364,56.727273,8.182
Network_135,Ant262,51,0.10219944289469968,0.0016277667925126593,47,73,2119,0.806316590563166,0.20600225949380188,29.0,262.0,151.16899999999998,14.0,0.0,C,N,N,C,10.9091,0.636364,2.54545,134.63636,158.09091,154.54545,6.091
Network_135,Ant153,63,0.1255760406789482,0.002696280813105546,48,73,2119,0.806316590563166,0.20600225949380188,29.0,153.0,153.688,14.0,0.0,C,N,C, ,54.0,2.18182,2.81818,150.27273,169.54545,119.63636000000001,2.455
Network_135,Ant332,61,0.1210991477970957,0.0026524108462854614,48,73,2119,0.806316590563166,0.20600225949380188,29.0,332.0,193.197,197.0,0.0,F,F,F, ,28.6364,1.72727,0.0909091,109.36363999999999,223.90909,203.81818,1.091
