network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity
Network_441,23778,19,0.17005063537986786,0.023339574810688817,11,46,348,0.336231884057971,0.42558324637821837
Network_441,23891,17,0.15725306850982634,0.014914685612147534,11,46,348,0.336231884057971,0.42558324637821837
Network_441,23732,13,0.10152373540544303,0.005096572058693271,10,46,348,0.336231884057971,0.42558324637821837
Network_441,23735,4,0.04107280913530062,0.0,4,46,348,0.336231884057971,0.42558324637821837
Network_441,23770,15,0.1293017358967266,0.005452308353823505,10,46,348,0.336231884057971,0.42558324637821837
Network_441,23815,24,0.21977261952917604,0.0280263198082949,11,46,348,0.336231884057971,0.42558324637821837
Network_441,23772,23,0.21228956752956563,0.02701461197499723,11,46,348,0.336231884057971,0.42558324637821837
Network_441,23773,21,0.16223939650663072,0.03319681417743357,10,46,348,0.336231884057971,0.42558324637821837
Network_441,23774,19,0.14952412208859053,0.019728512620036387,10,46,348,0.336231884057971,0.42558324637821837
Network_441,23777,25,0.213858660871111,0.051900253352510806,11,46,348,0.336231884057971,0.42558324637821837
Network_441,23831,18,0.15406771226026558,0.02070472732692934,11,46,348,0.336231884057971,0.42558324637821837
Network_441,23978,11,0.10675280846746704,0.002103645886474169,10,46,348,0.336231884057971,0.42558324637821837
Network_441,23819,5,0.04314053444797416,0.00014481734911842435,5,46,348,0.336231884057971,0.42558324637821837
Network_441,23854,24,0.21409285367340705,0.028006757669275996,11,46,348,0.336231884057971,0.42558324637821837
Network_441,7638,4,0.0474845117382312,0.0,4,46,348,0.336231884057971,0.42558324637821837
Network_441,7619,14,0.11667256802624329,0.009771229050896415,11,46,348,0.336231884057971,0.42558324637821837
Network_441,23853,21,0.18239692708270017,0.06413327449169474,11,46,348,0.336231884057971,0.42558324637821837
Network_441,7632,15,0.1359236418855762,0.004270143569303198,11,46,348,0.336231884057971,0.42558324637821837
Network_441,7615,31,0.2589004376704844,0.0756041945566719,11,46,348,0.336231884057971,0.42558324637821837
Network_441,7630,12,0.09263941808644008,0.006536847087877651,10,46,348,0.336231884057971,0.42558324637821837
Network_441,7617,3,0.024390130502477438,0.0,3,46,348,0.336231884057971,0.42558324637821837
Network_441,7636,10,0.09007733340070088,0.00153964942022544,10,46,348,0.336231884057971,0.42558324637821837
Network_441,7637,9,0.07570839959227589,0.0,9,46,348,0.336231884057971,0.42558324637821837
Network_441,7612,11,0.09484715561537357,0.0006800836863761189,10,46,348,0.336231884057971,0.42558324637821837
Network_441,7635,16,0.15251858225489354,0.003562477098989767,11,46,348,0.336231884057971,0.42558324637821837
Network_441,23771,12,0.1079311041637102,0.0020814048975002987,10,46,348,0.336231884057971,0.42558324637821837
Network_441,23758,14,0.1227238505814527,0.008175872036607919,10,46,348,0.336231884057971,0.42558324637821837
Network_441,23769,11,0.11431467904981975,0.001336762980660977,11,46,348,0.336231884057971,0.42558324637821837
Network_441,23762,26,0.21953158611126358,0.0588196769301067,11,46,348,0.336231884057971,0.42558324637821837
Network_441,23761,13,0.13515816534808386,0.0015629236083781542,11,46,348,0.336231884057971,0.42558324637821837
Network_441,7627,30,0.2533187044070197,0.08039505883102091,11,46,348,0.336231884057971,0.42558324637821837
Network_441,7640,14,0.12795716767118684,0.002582563638057097,11,46,348,0.336231884057971,0.42558324637821837
Network_441,7623,12,0.10992519233279198,0.004580310496890484,10,46,348,0.336231884057971,0.42558324637821837
Network_441,7661,4,0.03353601499538862,0.0,4,46,348,0.336231884057971,0.42558324637821837
Network_441,23726,18,0.15997387934354904,0.013541426541875826,11,46,348,0.336231884057971,0.42558324637821837
Network_441,23809,27,0.2310625506942361,0.05009794401396418,11,46,348,0.336231884057971,0.42558324637821837
Network_441,23781,10,0.08770047213873508,0.0036294427292925253,9,46,348,0.336231884057971,0.42558324637821837
Network_441,23780,10,0.10151563307751829,0.0006718702173247629,10,46,348,0.336231884057971,0.42558324637821837
Network_441,7609,22,0.20293348204250006,0.029139529643110534,11,46,348,0.336231884057971,0.42558324637821837
Network_441,7608,11,0.08863251146083569,0.0032929411123855568,10,46,348,0.336231884057971,0.42558324637821837
Network_441,7606,24,0.20181225825851276,0.043397192431593075,11,46,348,0.336231884057971,0.42558324637821837
Network_441,7641,1,0.009739757524304123,0.0,1,46,348,0.336231884057971,0.42558324637821837
Network_441,23862,25,0.20187638118022122,0.05329925611486891,11,46,348,0.336231884057971,0.42558324637821837
Network_441,7614,17,0.15592679907070836,0.01087752301240685,11,46,348,0.336231884057971,0.42558324637821837
Network_441,23734,5,0.04695105424983847,0.0001443001443001443,5,46,348,0.336231884057971,0.42558324637821837
Network_441,7633,6,0.05483138376481411,0.0005858945965897838,6,46,348,0.336231884057971,0.42558324637821837
