time,infector,infectee,run_id
0.0,,Ant26,1
0.053052512313833726,Ant26,Ant552,1
0.12795689038994018,Ant552,Ant209,1
0.1280530368889432,Ant209,Ant437,1
0.2835687366656738,Ant26,Ant243,1
0.29925399167279,Ant552,Ant390,1
0.3469370507372149,Ant552,Ant42,1
0.4297819264014136,Ant209,Ant127,1
0.4436372003114128,Ant209,Ant55,1
0.4657344466417707,Ant552,Ant32,1
0.4741255420660694,Ant26,Ant186,1
0.49523915361914567,Ant42,Ant260,1
0.5232082834464059,Ant260,Ant63,1
0.5416354733602731,Ant552,Ant255,1
0.5421877473542337,Ant209,Ant100,1
0.5501990021877552,Ant255,Ant621,1
0.5584590247300226,Ant260,Ant158,1
0.5611155667143968,Ant158,Ant178,1
0.5656496002910789,Ant209,Ant238,1
0.5663688791057733,Ant186,Ant98,1
0.5753451143987172,Ant32,Ant38,1
0.6227811754141592,Ant32,Ant599,1
0.6342052544379658,Ant98,Ant400,1
0.6521400420120822,Ant186,Ant458,1
0.6590219766686269,Ant599,Ant218,1
0.6678910544709297,Ant26,Ant356,1
0.7296388398247998,Ant42,Ant217,1
0.7305139876460902,Ant98,Ant540,1
0.7376529208058555,Ant55,Ant115,1
0.7377305262844353,Ant115,Ant347,1
0.7466712613386853,Ant243,Ant289,1
0.7728756627379068,Ant127,Ant518,1
0.7808698855164721,Ant599,Ant342,1
0.8112148826062134,Ant400,Ant308,1
0.8125660200173251,Ant186,Ant560,1
0.8151899960139014,Ant158,Ant190,1
0.8324588136987733,Ant63,Ant380,1
0.8465463394000242,Ant55,Ant142,1
0.8511373716893069,Ant243,Ant564,1
0.8563843900018846,Ant347,Ant44,1
0.9098563529501704,Ant115,Ant462,1
0.9374403139566047,Ant63,Ant394,1
0.9380159113036468,Ant63,Ant137,1
0.9438564956708662,Ant190,Ant219,1
0.9582722015667048,Ant400,Ant207,1
0.9755613818775912,Ant238,Ant30,1
0.9853954066518871,Ant158,Ant139,1
0.9902778126475485,Ant540,Ant191,1
0.9908172368912131,Ant380,Ant268,1
0.9926247357413328,Ant44,Ant149,1
0.994202355390446,Ant540,Ant4,1
1.0029805785328043,Ant98,Ant202,1
1.0071487288525425,Ant4,Ant475,1
1.0173100877332997,Ant178,Ant387,1
1.0314414154396068,Ant380,Ant153,1
1.0316273088780168,Ant394,Ant620,1
1.0399558980802106,Ant540,Ant614,1
1.0472677293454842,Ant238,Ant395,1
1.0549922992134568,Ant260,Ant156,1
1.0751425940826378,Ant564,Ant538,1
1.0753497038099336,Ant153,Ant60,1
1.0859566267684009,Ant202,Ant27,1
1.0863239964810734,Ant26,Ant23,1
1.1092667744604403,Ant599,Ant159,1
1.1319605054328015,Ant63,Ant29,1
1.1347374110858035,Ant142,Ant43,1
1.1487257477537662,Ant4,Ant117,1
1.1626215095819914,Ant356,Ant52,1
1.1681133781798385,Ant564,Ant169,1
1.178877074540983,Ant159,Ant13,1
1.21485516406062,Ant137,Ant76,1
1.2442979462936339,Ant538,Ant482,1
1.2726262775640749,Ant238,Ant109,1
1.2801162337767449,Ant218,Ant64,1
1.345167427502785,Ant23,Ant530,1
1.3457734625857458,Ant552,Ant50,1
1.3719346344473222,Ant98,Ant294,1
1.4058417346918526,Ant530,Ant311,1
1.4309842926479468,Ant599,Ant215,1
1.434721895176555,Ant219,Ant7,1
1.4368947918208128,Ant76,Ant73,1
1.4515704058489944,Ant76,Ant501,1
1.4598176349346703,Ant27,Ant298,1
1.490991682615768,Ant109,Ant492,1
1.5206141015842531,Ant621,Ant113,1
1.5282735682928705,Ant142,Ant173,1
1.5734540636447096,Ant311,Ant176,1
1.6197600435962203,Ant530,Ant6,1
1.6458247523573473,Ant400,Ant232,1
1.6877001491770156,Ant356,Ant332,1
1.689411857919704,Ant137,Ant593,1
1.7104474987569778,Ant540,Ant97,1
1.7779232622401493,Ant347,Ant19,1
2.1108080373106857,Ant98,Ant507,1
2.2335011833429403,Ant395,Ant0,1
2.252403652215812,Ant311,Ant148,1
2.340265959926232,Ant139,Ant242,1
2.4069803960597387,Ant564,Ant324,1
3.5566961146465017,Ant23,Ant257,1
0.0,,Ant621,2
0.3680851851882342,Ant621,Ant347,2
0.40564540819969613,Ant621,Ant308,2
0.5793002476111284,Ant347,Ant4,2
0.5814763823930749,Ant347,Ant6,2
0.587033379722267,Ant347,Ant492,2
0.6224511225851832,Ant347,Ant149,2
0.626399841622081,Ant149,Ant117,2
0.631942214723429,Ant4,Ant560,2
0.6320508417730252,Ant308,Ant32,2
0.6520133077994503,Ant32,Ant458,2
0.6640086273101332,Ant149,Ant158,2
0.6920326723786212,Ant32,Ant332,2
0.6976524904666728,Ant4,Ant552,2
0.7237540363416081,Ant32,Ant148,2
0.738747566630696,Ant6,Ant540,2
0.7398412910504365,Ant621,Ant311,2
0.749180073421421,Ant458,Ant564,2
0.7582978327581877,Ant308,Ant217,2
0.7589338683454443,Ant308,Ant50,2
0.7770822176729058,Ant217,Ant176,2
0.7773983022626251,Ant621,Ant142,2
0.7795655809974995,Ant149,Ant260,2
0.7802543081055173,Ant217,Ant255,2
0.7836522991435023,Ant6,Ant19,2
0.7848511639025926,Ant158,Ant27,2
0.7889520316183353,Ant50,Ant242,2
0.7958418074770026,Ant347,Ant13,2
0.8064190115683597,Ant158,Ant44,2
0.8140677467428123,Ant308,Ant538,2
0.8195196199930436,Ant158,Ant475,2
0.820663369938303,Ant311,Ant0,2
0.8232272115680922,Ant19,Ant387,2
0.8251322974829799,Ant621,Ant98,2
0.8404276153661538,Ant27,Ant257,2
0.8414468854276933,Ant564,Ant395,2
0.8475682294255587,Ant395,Ant159,2
0.849609112634084,Ant149,Ant97,2
0.8499399502140642,Ant260,Ant324,2
0.8582847117378415,Ant492,Ant29,2
0.8714471510670722,Ant149,Ant218,2
0.8723523398984939,Ant6,Ant127,2
0.883632724609655,Ant540,Ant400,2
0.8886743713663176,Ant149,Ant76,2
0.8997388861605394,Ant127,Ant599,2
0.9075817351675437,Ant458,Ant64,2
0.9082148861364826,Ant538,Ant191,2
0.9114672009988187,Ant400,Ant186,2
0.9116047164447153,Ant255,Ant115,2
0.9123738110535399,Ant564,Ant190,2
0.9166615799232808,Ant186,Ant63,2
0.9206301556063646,Ant97,Ant289,2
0.9220437449686035,Ant27,Ant356,2
