network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_189,Ant620,17,0.01953830032710091,0.0006006535242299734,13,89,2568,0.6557711950970377,0.20940891214718088,58.0,620.0,169.0,92.0,0.0,C,C,C, ,10.6364,2.36364,17.2727,160.90909,371.0,214.0,0.0
Network_189,Ant665,68,0.12172071004951132,0.0035407310009590216,45,89,2568,0.6557711950970377,0.20940891214718088,,,,,,,,,,,,,,,,
Network_189,Ant353,36,0.06401954661369869,0.0007980128575627312,35,89,2568,0.6557711950970377,0.20940891214718088,58.0,353.0,148.661,40.0,0.0,N,N,N,N,1048.64,0.0,0.0,447.09090999999995,53.363636,18.090909,31.27
Network_189,Ant229,65,0.11546053090995392,0.005579712041579699,45,89,2568,0.6557711950970377,0.20940891214718088,58.0,229.0,134.172,442.0,0.0,C,C,F, ,88.0,0.727273,2.63636,239.81817999999998,173.72727,126.09091000000001,0.09091
Network_189,Ant114,66,0.11816111753286829,0.0035660429408091907,45,89,2568,0.6557711950970377,0.20940891214718088,58.0,114.0,197.22299999999998,92.0,0.0,C,C,F,F,6.72727,0.272727,1.18182,199.72727,426.18182,241.18182000000002,0.4545
Network_189,Ant111,76,0.13352789221806172,0.00753050323082197,45,89,2568,0.6557711950970377,0.20940891214718088,58.0,111.0,191.604,246.0,0.0,C,F,F, ,27.3636,4.27273,1.36364,197.36364,499.45455,416.18182,4.455
Network_189,Ant113,65,0.11396367368080569,0.004584533794990199,45,89,2568,0.6557711950970377,0.20940891214718088,58.0,113.0,152.42700000000002,57.0,0.0,N,C,F, ,747.3639999999999,5.81818,0.0,298.90909,138.54545,175.18182,7.273
Network_189,Ant549,53,0.09666683241982277,0.0017384966133450397,45,89,2568,0.6557711950970377,0.20940891214718088,58.0,549.0,154.311,14.0,0.0,N,C,F,F,209.364,0.0,0.909091,571.18182,295.63636,188.54545,2.0909999999999997
Network_189,Ant195,61,0.10983656698673055,0.00276366863641691,45,89,2568,0.6557711950970377,0.20940891214718088,58.0,195.0,185.043,134.0,0.0,C,C,F,F,108.63600000000001,0.727273,6.18182,324.90909,316.18182,189.09091,1.818
Network_189,Ant196,66,0.12021970388163956,0.004626863719364549,45,89,2568,0.6557711950970377,0.20940891214718088,58.0,196.0,169.257,92.0,0.0,C,C,C,C,42.6364,0.181818,9.272730000000001,321.54545,257.45455,157.63636,5.909
Network_189,Ant191,73,0.12894967645158498,0.004948093951682407,45,89,2568,0.6557711950970377,0.20940891214718088,58.0,191.0,144.627,50.0,0.0,N,N,N,N,565.273,0.0,2.81818,513.0,115.18182,32.727273,20.64
Network_189,Ant198,58,0.0969913377323741,0.01088517556775149,45,89,2568,0.6557711950970377,0.20940891214718088,58.0,198.0,142.352,57.0,29.0,F,F,F, ,7.72727,4.90909,41.0,135.36364,290.54545,563.36364,1.364
Network_189,Ant929,76,0.1333877285225641,0.007665760638441109,45,89,2568,0.6557711950970377,0.20940891214718088,,,,,,,,,,,,,,,,
