network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity
Network_599,095571305,1,-5.154032168510085e-15,0.0,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,096378833,1,-5.042227469282146e-15,0.0,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,092630337,2,0.4311016513330851,0.0,2,41,35,0.042682926829268296,0.8292871900826446
Network_599,095581516,2,1.4638716224549432e-15,0.0,2,41,35,0.042682926829268296,0.8292871900826446
Network_599,096529065,0,-2.8948193738265336e-17,0.0,0,41,35,0.042682926829268296,0.8292871900826446
Network_599,092349086,1,-1.9117021556133868e-17,0.0,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,095596040,3,-1.0241806689326772e-14,0.05641025641025641,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,095565607,2,7.045009453848159e-17,0.001282051282051282,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,096530876,2,-2.6938594995080187e-15,0.028205128205128206,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,092261046,2,5.715316096419785e-17,0.0,2,41,35,0.042682926829268296,0.8292871900826446
Network_599,096359770,2,-1.7072859360045113e-14,0.0,2,41,35,0.042682926829268296,0.8292871900826446
Network_599,095565074,5,0.6527469305808506,0.011538461538461539,2,41,35,0.042682926829268296,0.8292871900826446
Network_599,096538306,2,1.139022061785032e-16,0.0,2,41,35,0.042682926829268296,0.8292871900826446
Network_599,092319030,2,-9.01402626450018e-16,0.0,2,41,35,0.042682926829268296,0.8292871900826446
Network_599,095570833,1,0.25963062033913537,0.0,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,096553299,2,-1.1663890270382444e-15,0.015384615384615385,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,092319814,1,9.552164501239492e-17,0.0,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,095572537,3,-2.0853906060447058e-14,0.038461538461538464,2,41,35,0.042682926829268296,0.8292871900826446
Network_599,095594789,1,4.3914550553992376e-17,0.0,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,095572033,2,8.23561262691891e-17,0.0,2,41,35,0.042682926829268296,0.8292871900826446
Network_599,095572829,1,4.1320093229594267e-17,0.0,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,095571337,3,-2.1768522081042457e-14,0.05128205128205128,2,41,35,0.042682926829268296,0.8292871900826446
Network_599,096365810,2,1.406413127907308e-15,0.0,2,41,35,0.042682926829268296,0.8292871900826446
Network_599,095566290,1,0.25963062033913537,0.0,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,092291879,2,-9.364542530541764e-16,0.0,2,41,35,0.042682926829268296,0.8292871900826446
Network_599,095571789,2,-8.756538281497642e-16,0.0,2,41,35,0.042682926829268296,0.8292871900826446
Network_599,095566591,1,-9.159793576947641e-18,0.0,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,092622604,1,-2.869433124997847e-17,0.0,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,095571639,2,0.431101651333085,0.0,2,41,35,0.042682926829268296,0.8292871900826446
Network_599,095595033,1,-1.764261252308194e-17,0.0,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,079617555,1,4.753004880782065e-18,0.0,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,095572585,1,-4.7446931722882195e-18,0.0,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,095571871,3,-1.5598633495983456e-14,0.06153846153846154,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,096546810,2,-5.218048215738237e-15,0.038461538461538464,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,095593025,1,-3.9118014383277015e-16,0.0,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,092104098,1,-4.329555970331154e-18,0.0,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,095595579,2,1.4398204850607503e-15,0.0,2,41,35,0.042682926829268296,0.8292871900826446
Network_599,092585628,1,-6.411537967210281e-15,0.0,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,095572085,1,-4.149458554536524e-15,0.0,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,079799788,3,-1.2434497875801758e-14,0.029487179487179487,1,41,35,0.042682926829268296,0.8292871900826446
Network_599,095595843,1,0.2596306203391353,0.0,1,41,35,0.042682926829268296,0.8292871900826446
